Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,16:14:17,---,---,---,---,---,---,
Cabecera altura,16:14:49,---,---,---,---,---,---,
Cabecera altura,16:15:21,---,---,---,---,---,---,
Cabecera altura,16:15:53,---,---,---,---,---,---,
Cabecera altura,16:16:26,---,---,---,---,---,---,
Cabecera altura,16:16:58,---,---,---,---,---,---,
Cabecera altura,16:17:30,---,---,---,---,---,---,
Cabecera altura,16:18:02,---,---,---,---,---,---,
Cabecera altura,16:18:34,---,---,---,---,---,---,
Cabecera altura,16:19:06,---,---,---,---,---,---,
Cabecera altura,16:19:39,---,---,---,---,---,---,
Cabecera altura,16:20:11,---,---,---,---,---,---,
Cabecera altura,16:20:43,---,---,---,---,---,---,
Cabecera altura,16:21:15,---,---,---,---,---,---,
Cabecera altura,16:21:47,---,---,---,---,---,---,
Cabecera altura,16:22:20,---,---,---,---,---,---,
Cabecera altura,16:22:52,---,---,---,---,---,---,
Cabecera altura,16:23:24,---,---,---,---,---,---,
Cabecera altura,16:23:56,---,---,---,---,---,---,
Cabecera altura,16:24:28,---,---,---,---,---,---,
Cabecera altura,16:25:00,---,---,---,---,---,---,
Cabecera altura,16:25:33,---,---,---,---,---,---,
Cabecera altura,16:26:05,---,---,---,---,---,---,
Cabecera altura,16:26:37,---,---,---,---,---,---,
Cabecera altura,16:27:09,---,---,---,---,---,---,
Cabecera altura,16:27:41,---,---,---,---,---,---,
Cabecera altura,16:28:14,---,---,---,---,---,---,
Cabecera altura,16:28:46,---,---,---,---,---,---,
Cabecera altura,16:29:18,---,---,---,---,---,---,
Cabecera altura,16:29:50,---,---,---,---,---,---,
Cabecera altura,16:30:22,---,---,---,---,---,---,
Cabecera altura,16:30:54,---,---,---,---,---,---,
Cabecera altura,16:31:27,---,---,---,---,---,---,
Cabecera altura,16:31:59,---,---,---,---,---,---,
Cabecera altura,16:32:31,---,---,---,---,---,---,
Cabecera altura,16:33:03,---,---,---,---,---,---,
Cabecera altura,16:33:35,---,---,---,---,---,---,
Cabecera altura,16:34:08,---,---,---,---,---,---,
Cabecera altura,16:34:40,---,---,---,---,---,---,
Cabecera altura,16:35:12,---,---,---,---,---,---,
Cabecera altura,16:35:44,---,---,---,---,---,---,
Cabecera altura,16:36:16,---,---,---,---,---,---,
Cabecera altura,16:36:48,---,---,---,---,---,---,
Cabecera altura,16:37:21,---,---,---,---,---,---,
Cabecera altura,16:37:53,---,---,---,---,---,---,
Cabecera altura,16:38:25,---,---,---,---,---,---,
