Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,11:48:14,---,---,---,---,---,---,
Estribor,11:48:37,736,1,29,8,---,---,
Estribor,11:49:02,735,8,29,4,---,---,
Estribor,11:49:29,736,1,29,2,---,---,
Estribor,11:49:55,736,2,29,8,---,---,
Estribor,11:50:20,736,1,28,2,---,---,
Estribor,11:50:45,736,3,28,6,---,---,
Estribor,11:51:10,735,8,27,7,---,---,
Estribor,11:51:34,736,6,25,9,---,---,
Estribor,11:52:02,739,6,---,---,---,---,
Estribor,11:52:26,736,3,27,0,---,---,
Estribor,11:52:51,736,1,29,9,---,---,
Estribor,11:53:16,736,3,28,2,---,---,
Estribor,11:53:46,---,---,---,---,---,---,
Estribor,11:54:09,736,7,27,1,---,---,
Estribor,11:54:35,736,3,27,1,---,---,
Estribor,11:55:00,736,9,27,8,---,---,
Estribor,11:55:25,735,9,27,9,---,---,
Estribor,11:55:51,736,6,26,9,---,---,
Estribor,11:56:16,736,9,26,5,---,---,
Estribor,11:56:44,---,---,---,---,---,---,
Estribor,11:57:06,742,3,23,9,---,---,
Estribor,11:57:30,736,2,25,5,---,---,
Estribor,11:57:59,736,9,---,---,---,---,
Estribor,11:58:23,736,6,25,5,---,---,
Estribor,11:58:54,---,---,---,---,---,---,
Estribor,11:59:17,736,5,26,6,---,---,
Estribor,11:59:45,---,---,---,---,---,---,
Estribor,12:00:08,737,1,---,---,---,---,
Estribor,12:00:31,739,9,---,---,---,---,
Estribor,12:00:54,738,8,25,2,---,---,
Estribor,12:01:20,736,5,31,4,---,---,
Estribor,12:01:45,736,7,24,9,---,---,
Estribor,12:02:10,740,0,23,1,---,---,
Estribor,12:02:35,739,1,24,0,---,---,
Estribor,12:03:00,737,1,---,---,---,---,
Estribor,12:03:24,739,6,---,---,---,---,
Estribor,12:03:48,737,0,---,---,---,---,
Estribor,12:04:11,736,5,25,0,---,---,
Estribor,12:04:37,736,5,---,---,---,---,
Estribor,12:05:02,736,1,24,6,---,---,
Estribor,12:05:26,736,5,24,6,---,---,
Estribor,12:05:51,736,6,---,---,---,---,
Estribor,12:06:15,739,4,---,---,---,---,
Estribor,12:06:42,---,---,---,---,---,---,
Estribor,12:07:05,736,7,---,---,---,---,
Estribor,12:07:29,741,6,22,6,---,---,
Estribor,12:07:53,736,7,24,5,---,---,
Estribor,12:08:19,736,3,27,1,---,---,
Estribor,12:08:45,736,5,---,---,---,---,
Estribor,12:09:08,735,9,25,7,---,---,
Estribor,12:09:33,736,6,25,3,---,---,
Estribor,12:09:58,736,5,25,2,---,---,
Estribor,12:10:23,736,0,25,4,---,---,
Estribor,12:10:47,736,7,25,4,---,---,
Estribor,12:11:14,736,7,25,1,---,---,
Estribor,12:11:39,737,0,25,4,---,---,
Estribor,12:12:03,736,4,25,8,---,---,
Estribor,12:12:27,736,4,25,8,---,---,
Estribor,12:12:51,736,3,27,3,---,---,
Estribor,12:13:17,736,2,---,---,---,---,
Estribor,12:13:40,737,3,24,5,---,---,
Estribor,12:14:09,---,---,---,---,---,---,
Estribor,12:14:31,---,---,---,---,---,---,
Estribor,12:14:57,736,3,24,7,---,---,
Estribor,12:15:22,736,2,25,4,---,---,
Estribor,12:15:52,---,---,---,---,---,---,
Estribor,12:16:14,736,1,28,0,---,---,
Estribor,12:16:41,739,7,---,---,---,---,
Estribor,12:17:05,736,2,27,4,---,---,
Estribor,12:17:30,735,4,25,3,---,---,
Estribor,12:17:55,730,3,25,8,---,---,
Estribor,12:18:22,---,---,---,---,---,---,
Estribor,12:18:53,---,---,---,---,---,---,
Estribor,12:19:20,---,---,---,---,---,---,
Estribor,12:19:50,---,---,---,---,---,---,
Estribor,12:20:19,---,---,---,---,---,---,
Estribor,12:20:48,---,---,---,---,---,---,
Estribor,12:21:18,---,---,---,---,---,---,
Estribor,12:21:47,---,---,---,---,---,---,
Estribor,12:22:17,---,---,---,---,---,---,
Estribor,12:22:46,---,---,---,---,---,---,
Estribor,12:23:15,---,---,---,---,---,---,
Estribor,12:23:45,---,---,---,---,---,---,
Estribor,12:24:08,310,1,---,---,---,---,
Estribor,12:24:34,278,3,28,2,---,---,
Estribor,12:25:05,---,---,---,---,---,---,
Estribor,12:25:34,---,---,---,---,---,---,
Estribor,12:26:00,---,---,---,---,---,---,
Estribor,12:26:27,---,---,---,---,---,---,
Estribor,12:26:57,---,---,---,---,---,---,
Estribor,12:27:20,71,1,---,---,---,---,
Estribor,12:27:45,45,9,9,6,---,---,
Estribor,12:28:10,25,9,6,6,---,---,
Estribor,12:28:35,14,4,4,9,---,---,
Estribor,12:29:06,---,---,---,---,---,---,
Estribor,12:29:34,---,---,---,---,---,---,
Estribor,12:30:02,---,---,---,---,---,---,
Estribor,12:30:30,---,---,---,---,---,---,
Estribor,12:30:58,---,---,---,---,---,---,
Estribor,12:31:26,---,---,---,---,---,---,
Estribor,12:31:54,---,---,---,---,---,---,
Estribor,12:32:22,---,---,---,---,---,---,
Estribor,12:32:50,---,---,---,---,---,---,
Estribor,12:33:19,---,---,---,---,---,---,
Estribor,12:33:49,---,---,---,---,---,---,
Estribor,12:34:18,---,---,---,---,---,---,
Estribor,12:34:47,---,---,---,---,---,---,
Estribor,12:35:17,---,---,---,---,---,---,
Estribor,12:35:46,---,---,---,---,---,---,
Estribor,12:36:16,---,---,---,---,---,---,
Estribor,12:36:45,---,---,---,---,---,---,
Estribor,12:37:14,---,---,---,---,---,---,
Estribor,12:37:44,---,---,---,---,---,---,
Estribor,12:38:13,---,---,---,---,---,---,
Estribor,12:38:43,---,---,---,---,---,---,
Estribor,12:39:12,---,---,---,---,---,---,
Estribor,12:39:41,---,---,---,---,---,---,
Estribor,12:40:11,---,---,---,---,---,---,
Estribor,12:40:40,---,---,---,---,---,---,
Estribor,12:41:09,---,---,---,---,---,---,
Estribor,12:41:39,---,---,---,---,---,---,
Estribor,12:42:08,---,---,---,---,---,---,
Estribor,12:42:38,---,---,---,---,---,---,
Estribor,12:43:04,---,---,---,---,---,---,
Estribor,12:43:34,---,---,---,---,---,---,
Estribor,12:44:03,---,---,---,---,---,---,
Estribor,12:44:32,---,---,---,---,---,---,
Estribor,12:45:02,---,---,---,---,---,---,
