Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,15:31:41,---,---,---,---,---,---,
Cabecera altura,15:32:09,---,---,---,---,---,---,
Cabecera altura,15:32:36,---,---,---,---,---,---,
Cabecera altura,15:33:02,---,---,---,---,---,---,
Cabecera altura,15:33:32,---,---,---,---,---,---,
Cabecera altura,15:33:58,---,---,---,---,---,---,
Cabecera altura,15:34:24,---,---,---,---,---,---,
Cabecera altura,15:34:54,---,---,---,---,---,---,
Cabecera altura,15:35:23,---,---,---,---,---,---,
Cabecera altura,15:35:51,---,---,---,---,---,---,
Cabecera altura,15:36:20,---,---,---,---,---,---,
Cabecera altura,15:36:48,---,---,---,---,---,---,
Cabecera altura,15:37:17,---,---,---,---,---,---,
Cabecera altura,15:37:43,---,---,---,---,---,---,
Cabecera altura,15:38:11,---,---,---,---,---,---,
Cabecera altura,15:38:39,---,---,---,---,---,---,
Cabecera altura,15:39:07,---,---,---,---,---,---,
Cabecera altura,15:39:36,---,---,---,---,---,---,
Cabecera altura,15:40:05,---,---,---,---,---,---,
Cabecera altura,15:40:33,---,---,---,---,---,---,
Cabecera altura,15:40:59,---,---,---,---,---,---,
Cabecera altura,15:41:25,---,---,---,---,---,---,
Cabecera altura,15:41:50,---,---,---,---,---,---,
Cabecera altura,15:42:16,---,---,---,---,---,---,
Cabecera altura,15:42:43,---,---,---,---,---,---,
Cabecera altura,15:43:08,---,---,---,---,---,---,
Cabecera altura,15:43:33,---,---,---,---,---,---,
Cabecera altura,15:43:58,---,---,---,---,---,---,
Cabecera altura,15:44:23,---,---,---,---,---,---,
Cabecera altura,15:44:52,---,---,---,---,---,---,
Cabecera altura,15:45:21,---,---,---,---,---,---,
Cabecera altura,15:45:50,---,---,---,---,---,---,
Cabecera altura,15:46:20,---,---,---,---,---,---,
Cabecera altura,15:46:49,---,---,---,---,---,---,
Cabecera altura,15:47:18,---,---,---,---,---,---,
Cabecera altura,15:47:48,---,---,---,---,---,---,
Cabecera altura,15:48:17,---,---,---,---,---,---,
Cabecera altura,15:48:47,---,---,---,---,---,---,
Cabecera altura,15:49:16,---,---,---,---,---,---,
Cabecera altura,15:49:45,---,---,---,---,---,---,
Cabecera altura,15:50:15,---,---,---,---,---,---,
Cabecera altura,15:50:44,---,---,---,---,---,---,
Cabecera altura,15:51:13,---,---,---,---,---,---,
Cabecera altura,15:51:43,---,---,---,---,---,---,
Cabecera altura,15:52:12,---,---,---,---,---,---,
Cabecera altura,15:52:42,---,---,---,---,---,---,
Cabecera altura,15:53:11,---,---,---,---,---,---,
Cabecera altura,15:53:40,---,---,---,---,---,---,
Cabecera altura,15:54:10,---,---,---,---,---,---,
Cabecera altura,15:54:39,---,---,---,---,---,---,
Cabecera altura,15:55:09,---,---,---,---,---,---,
Cabecera altura,15:55:38,---,---,---,---,---,---,
Cabecera altura,15:56:07,---,---,---,---,---,---,
Cabecera altura,15:56:37,---,---,---,---,---,---,
Cabecera altura,15:57:06,---,---,---,---,---,---,
Cabecera altura,15:57:35,---,---,---,---,---,---,
Cabecera altura,15:58:05,---,---,---,---,---,---,
Cabecera altura,15:58:33,---,---,---,---,---,---,
Cabecera altura,15:59:02,---,---,---,---,---,---,
Cabecera altura,15:59:32,---,---,---,---,---,---,
Cabecera altura,16:00:01,---,---,---,---,---,---,
Cabecera altura,16:00:30,---,---,---,---,---,---,
Cabecera altura,16:00:57,---,---,---,---,---,---,
Cabecera altura,16:01:25,---,---,---,---,---,---,
Cabecera altura,16:01:53,---,---,---,---,---,---,
Cabecera altura,16:02:18,---,---,---,---,---,---,
Cabecera altura,16:02:47,---,---,---,---,---,---,
Cabecera altura,16:03:16,---,---,---,---,---,---,
Cabecera altura,16:03:45,---,---,---,---,---,---,
Cabecera altura,16:04:15,---,---,---,---,---,---,
Cabecera altura,16:04:41,---,---,---,---,---,---,
Cabecera altura,16:05:11,---,---,---,---,---,---,
Cabecera altura,16:05:40,---,---,---,---,---,---,
Cabecera altura,16:06:10,---,---,---,---,---,---,
