Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,06:08:35,---,---,---,---,---,---,
Estribor,06:09:02,---,---,---,---,---,---,
Estribor,06:09:30,---,---,---,---,---,---,
Estribor,06:09:57,---,---,---,---,---,---,
Estribor,06:10:25,---,---,---,---,---,---,
Estribor,06:10:53,---,---,---,---,---,---,
Estribor,06:11:22,---,---,---,---,---,---,
Estribor,06:11:49,663,1,---,---,---,---,
Estribor,06:12:18,---,---,---,---,---,---,
Estribor,06:12:48,---,---,---,---,---,---,
Estribor,06:13:16,---,---,---,---,---,---,
Estribor,06:13:45,---,---,---,---,---,---,
Estribor,06:14:14,---,---,---,---,---,---,
Estribor,06:14:44,---,---,---,---,---,---,
Estribor,06:15:13,---,---,---,---,---,---,
Estribor,06:15:43,---,---,---,---,---,---,
Estribor,06:16:12,---,---,---,---,---,---,
Estribor,06:16:41,---,---,---,---,---,---,
Estribor,06:17:09,---,---,---,---,---,---,
Estribor,06:17:38,---,---,---,---,---,---,
Estribor,06:18:07,---,---,---,---,---,---,
Estribor,06:18:37,---,---,---,---,---,---,
Estribor,06:19:06,---,---,---,---,---,---,
Estribor,06:19:35,---,---,---,---,---,---,
Estribor,06:20:05,---,---,---,---,---,---,
Estribor,06:20:34,---,---,---,---,---,---,
Estribor,06:21:04,---,---,---,---,---,---,
Estribor,06:21:33,---,---,---,---,---,---,
Estribor,06:22:02,---,---,---,---,---,---,
Estribor,06:22:27,---,---,---,---,---,---,
Estribor,06:22:52,665,1,---,---,---,---,
Estribor,06:23:15,666,4,---,---,---,---,
Estribor,06:23:38,664,5,---,---,---,---,
Estribor,06:24:03,663,0,---,---,---,---,
Estribor,06:24:28,664,6,22,5,---,---,
Estribor,06:24:58,---,---,---,---,---,---,
Estribor,06:25:21,663,7,---,---,---,---,
Estribor,06:25:45,664,5,21,3,---,---,
Estribor,06:26:17,---,---,---,---,---,---,
Estribor,06:26:46,---,---,---,---,---,---,
Estribor,06:27:13,663,8,---,---,---,---,
Estribor,06:27:39,---,---,---,---,---,---,
Estribor,06:28:02,663,9,---,---,---,---,
Estribor,06:28:30,---,---,---,---,---,---,
Estribor,06:28:58,---,---,---,---,---,---,
Estribor,06:29:26,---,---,---,---,---,---,
Estribor,06:29:54,---,---,---,---,---,---,
