Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,04:53:48,1796,9,114,6,---,---,
Abertura,04:54:15,---,---,---,---,---,---,
Abertura,04:54:43,1797,0,113,6,---,---,
Abertura,04:55:08,1796,4,113,7,---,---,
Abertura,04:55:36,---,---,---,---,---,---,
Abertura,04:56:06,---,---,---,---,---,---,
Abertura,04:56:28,1796,8,115,7,---,---,
Abertura,04:56:54,1796,7,116,1,---,---,
Abertura,04:57:19,1796,8,114,9,---,---,
Abertura,04:57:47,---,---,---,---,---,---,
Abertura,04:58:13,1797,1,114,7,---,---,
Abertura,04:58:38,1796,9,114,1,---,---,
Abertura,04:59:07,---,---,---,---,---,---,
Abertura,04:59:33,---,---,---,---,---,---,
Abertura,04:59:58,1796,6,113,8,---,---,
Abertura,05:00:24,1797,1,113,9,---,---,
Abertura,05:00:50,1796,9,114,2,---,---,
Abertura,05:01:15,1801,5,---,---,---,---,
Abertura,05:01:42,---,---,---,---,---,---,
Abertura,05:02:06,1797,0,112,9,---,---,
Abertura,05:02:31,1796,7,114,3,---,---,
Abertura,05:02:59,---,---,---,---,---,---,
Abertura,05:03:25,1796,8,118,0,---,---,
Abertura,05:03:52,1797,1,113,7,---,---,
Abertura,05:04:18,1796,8,114,6,---,---,
Abertura,05:04:45,---,---,---,---,---,---,
Abertura,05:05:10,1796,7,120,8,---,---,
Abertura,05:05:35,1796,4,120,2,---,---,
Abertura,05:06:00,1795,8,118,4,---,---,
Abertura,05:06:25,1796,4,119,3,---,---,
Abertura,05:06:54,---,---,---,---,---,---,
Abertura,05:07:18,1795,1,---,---,---,---,
Abertura,05:07:43,1795,4,120,9,---,---,
Abertura,05:08:12,---,---,---,---,---,---,
Abertura,05:08:36,1795,3,118,2,---,---,
Abertura,05:09:01,1796,3,119,4,---,---,
Abertura,05:09:27,1795,6,118,9,---,---,
Abertura,05:09:52,1795,9,117,7,---,---,
Abertura,05:10:18,1795,8,118,6,---,---,
Abertura,05:10:47,---,---,---,---,---,---,
Abertura,05:11:11,---,---,---,---,---,---,
Abertura,05:11:40,---,---,---,---,---,---,
Abertura,05:12:04,1797,0,116,6,---,---,
Abertura,05:12:29,1796,1,116,3,---,---,
Abertura,05:12:54,1796,2,117,2,---,---,
Abertura,05:13:19,1796,1,116,8,---,---,
Abertura,05:13:47,---,---,---,---,---,---,
Abertura,05:14:11,1796,2,118,5,---,---,
Abertura,05:14:38,---,---,---,---,---,---,
Abertura,05:15:02,1796,4,117,6,---,---,
Abertura,05:15:27,1796,1,119,2,---,---,
Abertura,05:15:52,1796,3,120,2,---,---,
Abertura,05:16:19,1797,2,118,5,---,---,
Abertura,05:16:44,1796,2,118,2,---,---,
Abertura,05:17:09,1796,9,118,2,---,---,
Abertura,05:17:35,1796,4,118,3,---,---,
Abertura,05:18:00,1797,6,114,5,---,---,
Abertura,05:18:26,---,---,---,---,---,---,
Abertura,05:18:51,1797,1,116,1,---,---,
Abertura,05:19:19,1797,1,116,5,---,---,
Abertura,05:19:45,1796,7,116,6,---,---,
Abertura,05:20:10,1796,4,115,7,---,---,
Abertura,05:20:37,1796,4,115,5,---,---,
Abertura,05:21:03,1796,9,116,8,---,---,
Abertura,05:21:28,1796,4,116,0,---,---,
Abertura,05:21:58,---,---,---,---,---,---,
Abertura,05:22:26,---,---,---,---,---,---,
Abertura,05:22:52,---,---,---,---,---,---,
Abertura,05:23:15,---,---,---,---,---,---,
Abertura,05:23:42,1796,7,116,8,---,---,
Abertura,05:24:07,1796,7,116,7,---,---,
Abertura,05:24:34,1796,8,119,6,---,---,
Abertura,05:25:01,---,---,---,---,---,---,
Abertura,05:25:27,1796,3,115,1,---,---,
Abertura,05:25:54,1796,9,116,4,---,---,
Abertura,05:26:20,1796,3,116,5,---,---,
Abertura,05:26:45,1796,2,118,3,---,---,
Abertura,05:27:15,---,---,---,---,---,---,
Abertura,05:27:41,1796,2,116,6,---,---,
Abertura,05:28:09,1796,3,117,9,---,---,
Abertura,05:28:34,1796,4,115,1,---,---,
Abertura,05:29:02,1802,4,110,2,---,---,
Abertura,05:29:27,1796,5,116,8,---,---,
Abertura,05:29:57,---,---,---,---,---,---,
Abertura,05:30:25,---,---,---,---,---,---,
Abertura,05:30:53,---,---,---,---,---,---,
Abertura,05:31:21,---,---,---,---,---,---,
Abertura,05:31:47,1797,1,113,8,---,---,
Abertura,05:32:13,1796,8,113,1,---,---,
Abertura,05:32:39,1796,2,113,5,---,---,
Abertura,05:33:09,---,---,---,---,---,---,
Abertura,05:33:35,1796,4,116,7,---,---,
Abertura,05:34:00,1796,3,116,4,---,---,
Abertura,05:34:28,1796,5,116,2,---,---,
Abertura,05:34:54,1796,7,---,---,---,---,
Abertura,05:35:23,---,---,---,---,---,---,
Abertura,05:35:48,---,---,---,---,---,---,
Abertura,05:36:14,1795,9,115,0,---,---,
Abertura,05:36:43,---,---,---,---,---,---,
Abertura,05:37:09,1795,7,---,---,---,---,
Abertura,05:38:06,---,---,---,---,---,---,
Abertura,05:39:05,---,---,---,---,---,---,
Abertura,05:40:06,---,---,---,---,---,---,
Abertura,05:41:04,1795,9,112,6,---,---,
Abertura,05:42:14,---,---,---,---,---,---,
Abertura,05:43:12,1796,1,115,0,---,---,
Abertura,05:44:30,---,---,---,---,---,---,
Abertura,05:45:22,1796,7,---,---,---,---,
Abertura,05:46:23,---,---,---,---,---,---,
Abertura,05:47:31,---,---,---,---,---,---,
Abertura,05:48:39,---,---,---,---,---,---,
Abertura,05:49:37,1796,4,116,2,---,---,
Abertura,05:50:45,1796,0,114,8,---,---,
Abertura,05:51:53,1796,2,115,2,---,---,
Abertura,05:53:03,---,---,---,---,---,---,
Abertura,05:54:03,---,---,---,---,---,---,
Abertura,05:54:55,---,---,---,---,---,---,
Abertura,05:55:53,1796,0,116,1,---,---,
Abertura,05:57:01,1795,7,114,5,---,---,
Abertura,05:58:02,1795,9,---,---,---,---,
Abertura,05:59:02,---,---,---,---,---,---,
Abertura,06:00:16,1796,0,---,---,---,---,
Abertura,06:01:25,1796,5,112,2,---,---,
Abertura,06:02:42,---,---,---,---,---,---,
Abertura,06:03:41,1796,3,113,0,---,---,
Abertura,06:04:49,1795,3,114,2,---,---,
Abertura,06:05:49,1795,6,116,4,---,---,
Abertura,06:06:59,---,---,---,---,---,---,
Abertura,06:08:07,---,---,---,---,---,---,
Abertura,06:09:13,1795,7,115,0,---,---,
Abertura,06:10:13,---,---,---,---,---,---,
Abertura,06:11:07,---,---,---,---,---,---,
Abertura,06:12:13,1795,1,118,2,---,---,
Abertura,06:13:15,---,---,---,---,---,---,
Abertura,06:14:14,1795,4,116,2,---,---,
Abertura,06:15:13,1795,9,115,7,---,---,
Abertura,06:16:15,---,---,---,---,---,---,
Abertura,06:17:07,---,---,---,---,---,---,
Abertura,06:18:06,1795,7,116,4,---,---,
Abertura,06:19:13,---,---,---,---,---,---,
Abertura,06:20:13,1796,0,117,9,---,---,
Abertura,06:21:21,1795,5,116,6,---,---,
Abertura,06:22:30,1795,5,114,8,---,---,
Abertura,06:23:37,1795,7,114,2,---,---,
Abertura,06:24:46,1795,2,---,---,---,---,
Abertura,06:25:38,---,---,---,---,---,---,
Abertura,06:26:40,---,---,---,---,---,---,
Abertura,06:27:31,2018,2,---,---,---,---,
Abertura,06:28:48,---,---,---,---,---,---,
Abertura,06:29:48,---,---,---,---,---,---,
Abertura,06:30:38,1795,6,110,4,---,---,
Abertura,06:31:48,---,---,---,---,---,---,
Abertura,06:32:46,1795,6,106,2,---,---,
Abertura,06:34:02,1795,9,107,2,---,---,
Abertura,06:35:12,---,---,---,---,---,---,
Abertura,06:36:04,---,---,---,---,---,---,
Abertura,06:37:04,---,---,---,---,---,---,
Abertura,06:38:02,1794,5,109,1,---,---,
Abertura,06:39:04,---,---,---,---,---,---,
Abertura,06:40:04,---,---,---,---,---,---,
Abertura,06:41:04,---,---,---,---,---,---,
Abertura,06:42:04,---,---,---,---,---,---,
Abertura,06:43:02,1794,5,114,1,---,---,
Abertura,06:44:26,1794,8,114,6,---,---,
Abertura,06:45:28,---,---,---,---,---,---,
Abertura,06:46:18,1794,6,111,5,---,---,
Abertura,06:47:28,---,---,---,---,---,---,
Abertura,06:48:20,---,---,---,---,---,---,
Abertura,06:49:28,---,---,---,---,---,---,
Abertura,06:50:28,---,---,---,---,---,---,
Abertura,06:51:36,---,---,---,---,---,---,
Abertura,06:52:28,---,---,---,---,---,---,
Abertura,06:53:26,1794,8,111,9,---,---,
Abertura,06:54:26,1795,6,112,6,---,---,
Abertura,06:55:28,---,---,---,---,---,---,
Abertura,06:56:25,1794,9,112,1,---,---,
Abertura,06:57:27,---,---,---,---,---,---,
Abertura,06:58:19,---,---,---,---,---,---,
Abertura,06:59:12,---,---,---,---,---,---,
Abertura,07:00:12,---,---,---,---,---,---,
Abertura,07:01:04,---,---,---,---,---,---,
Abertura,07:02:12,---,---,---,---,---,---,
Abertura,07:03:04,---,---,---,---,---,---,
Abertura,07:03:57,---,---,---,---,---,---,
Abertura,07:04:55,2018,8,---,---,---,---,
Abertura,07:06:05,---,---,---,---,---,---,
Abertura,07:06:55,---,---,---,---,---,---,
Abertura,07:07:49,---,---,---,---,---,---,
Abertura,07:08:50,---,---,---,---,---,---,
Abertura,07:09:58,---,---,---,---,---,---,
Abertura,07:10:48,1796,1,114,9,---,---,
Abertura,07:11:50,---,---,---,---,---,---,
Abertura,07:12:58,---,---,---,---,---,---,
Abertura,07:14:06,---,---,---,---,---,---,
Abertura,07:14:58,---,---,---,---,---,---,
Abertura,07:16:06,---,---,---,---,---,---,
Abertura,07:16:57,2018,1,---,---,---,---,
Abertura,07:17:59,---,---,---,---,---,---,
