Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,09:29:07,1093,2,Off,---,---,---,
Capturas 1,09:29:32,1091,3,Off,---,---,---,
Capturas 1,09:29:57,1091,0,Off,---,---,---,
Capturas 1,09:30:20,1090,7,Off,---,---,---,
Capturas 1,09:30:49,---,---,---,---,---,---,
Capturas 1,09:31:09,1092,2,Off,---,---,---,
Capturas 1,09:31:33,1091,9,---,---,---,---,
Capturas 1,09:31:54,1091,2,Off,---,---,---,
Capturas 1,09:32:21,1090,7,---,---,---,---,
Capturas 1,09:32:42,1090,7,Off,---,---,---,
Capturas 1,09:33:05,1090,9,Off,---,---,---,
Capturas 1,09:33:31,1091,9,---,---,---,---,
Capturas 1,09:33:53,1092,1,Off,---,---,---,
Capturas 1,09:34:16,1092,2,Off,---,---,---,
Capturas 1,09:34:43,1093,5,Off,---,---,---,
Capturas 1,09:35:07,---,Off,---,---,---,---,
Capturas 1,09:35:30,1093,3,Off,---,---,---,
Capturas 1,09:35:52,1091,8,Off,---,---,---,
Capturas 1,09:36:18,---,---,---,---,---,---,
Capturas 1,09:36:40,1091,4,Off,---,---,---,
Capturas 1,09:37:03,1092,8,Off,---,---,---,
Capturas 1,09:37:29,---,---,---,---,---,---,
Capturas 1,09:37:52,1092,0,Off,---,---,---,
Capturas 1,09:38:20,1092,6,---,---,---,---,
Capturas 1,09:38:40,1091,8,Off,---,---,---,
Capturas 1,09:39:03,1091,4,Off,---,---,---,
Capturas 1,09:39:25,1091,1,Off,---,---,---,
Capturas 1,09:39:48,1092,1,Off,---,---,---,
Capturas 1,09:40:09,1091,8,Off,---,---,---,
Capturas 1,09:40:31,1093,5,Off,---,---,---,
Capturas 1,09:40:57,1091,4,---,---,---,---,
Capturas 1,09:41:24,1091,7,---,---,---,---,
Capturas 1,09:41:45,1090,9,Off,---,---,---,
Capturas 1,09:42:09,1091,7,---,---,---,---,
Capturas 1,09:42:32,1092,7,Off,---,---,---,
Capturas 1,09:42:55,1092,9,Off,---,---,---,
Capturas 1,09:43:21,---,---,---,---,---,---,
Capturas 1,09:43:45,1091,6,---,---,---,---,
Capturas 1,09:44:07,1093,2,Off,---,---,---,
Capturas 1,09:44:31,1090,4,Off,---,---,---,
Capturas 1,09:44:54,1089,2,Off,---,---,---,
Capturas 1,09:45:20,1089,9,Off,---,---,---,
Capturas 1,09:45:45,1090,1,---,---,---,---,
Capturas 1,09:46:11,---,---,---,---,---,---,
Capturas 1,09:46:31,1090,4,Off,---,---,---,
Capturas 1,09:46:57,1095,5,Off,---,---,---,
Capturas 1,09:47:22,1092,2,Off,---,---,---,
Capturas 1,09:47:48,---,---,---,---,---,---,
Capturas 1,09:48:13,---,---,---,---,---,---,
Capturas 1,09:48:36,1094,9,---,---,---,---,
Capturas 1,09:49:02,---,---,---,---,---,---,
Capturas 1,09:49:23,1091,9,Off,---,---,---,
Capturas 1,09:49:45,1090,4,Off,---,---,---,
Capturas 1,09:50:11,1090,4,Off,---,---,---,
Capturas 1,09:50:36,1089,5,---,---,---,---,
Capturas 1,09:51:00,1090,9,---,---,---,---,
Capturas 1,09:51:21,1091,4,Off,---,---,---,
Capturas 1,09:51:48,1092,2,Off,---,---,---,
Capturas 1,09:52:10,1091,2,Off,---,---,---,
Capturas 1,09:52:34,1091,2,Off,---,---,---,
Capturas 1,09:52:57,1094,9,Off,---,---,---,
Capturas 1,09:53:25,---,---,---,---,---,---,
Capturas 1,09:53:53,---,---,---,---,---,---,
Capturas 1,09:54:19,---,---,---,---,---,---,
Capturas 1,09:54:43,1093,3,---,---,---,---,
Capturas 1,09:55:08,1098,1,Off,---,---,---,
Capturas 1,09:55:30,1091,9,Off,---,---,---,
Capturas 1,09:55:53,1092,4,---,---,---,---,
Capturas 1,09:56:19,---,---,---,---,---,---,
Capturas 1,09:56:43,---,---,---,---,---,---,
Capturas 1,09:57:07,1091,4,---,---,---,---,
Capturas 1,09:57:33,---,---,---,---,---,---,
Capturas 1,09:58:01,---,---,---,---,---,---,
Capturas 1,09:58:24,1091,4,Off,---,---,---,
Capturas 1,09:58:51,---,---,---,---,---,---,
Capturas 1,09:59:14,1091,2,Off,---,---,---,
Capturas 1,09:59:38,1091,2,Off,---,---,---,
Capturas 1,10:00:06,1091,6,Off,---,---,---,
Capturas 1,10:00:34,1092,7,Off,---,---,---,
Capturas 1,10:01:02,---,---,---,---,---,---,
Capturas 1,10:01:24,1093,8,Off,---,---,---,
Capturas 1,10:01:52,---,---,---,---,---,---,
Capturas 1,10:02:19,---,---,---,---,---,---,
Capturas 1,10:02:40,1092,3,---,---,---,---,
Capturas 1,10:03:03,1092,4,Off,---,---,---,
Capturas 1,10:03:31,---,---,---,---,---,---,
Capturas 1,10:03:56,---,---,---,---,---,---,
Capturas 1,10:04:18,1092,7,Off,---,---,---,
Capturas 1,10:04:41,1092,6,---,---,---,---,
Capturas 1,10:05:03,1092,6,---,---,---,---,
Capturas 1,10:05:29,---,---,---,---,---,---,
Capturas 1,10:05:52,1091,8,Off,---,---,---,
Capturas 1,10:06:15,1091,6,Off,---,---,---,
Capturas 1,10:06:41,---,---,---,---,---,---,
Capturas 1,10:07:04,1094,6,---,---,---,---,
Capturas 1,10:07:25,1093,3,---,---,---,---,
Capturas 1,10:07:46,1093,5,Off,---,---,---,
Capturas 1,10:08:11,1093,5,Off,---,---,---,
Capturas 1,10:08:34,1095,6,Off,---,---,---,
Capturas 1,10:09:02,---,---,---,---,---,---,
Capturas 1,10:09:26,1094,2,---,---,---,---,
Capturas 1,10:09:48,1091,4,Off,---,---,---,
Capturas 1,10:10:15,---,---,---,---,---,---,
Capturas 1,10:10:43,---,---,---,---,---,---,
Capturas 1,10:11:05,1097,2,Off,---,---,---,
Capturas 1,10:11:28,1093,6,Off,---,---,---,
Capturas 1,10:11:52,1090,2,Off,---,---,---,
Capturas 1,10:12:18,---,---,---,---,---,---,
Capturas 1,10:12:46,---,---,---,---,---,---,
Capturas 1,10:13:13,---,---,---,---,---,---,
Capturas 1,10:13:41,---,---,---,---,---,---,
Capturas 1,10:14:08,---,---,---,---,---,---,
Capturas 1,10:14:33,---,---,---,---,---,---,
Capturas 1,10:14:58,---,---,---,---,---,---,
Capturas 1,10:15:26,---,---,---,---,---,---,
Capturas 1,10:15:55,---,---,---,---,---,---,
Capturas 1,10:16:22,---,---,---,---,---,---,
Capturas 1,10:16:46,---,---,---,---,---,---,
Capturas 1,10:17:07,---,---,---,---,---,---,
Capturas 1,10:17:38,---,---,---,---,---,---,
Capturas 1,10:18:00,696,5,Off,---,---,---,
Capturas 1,10:18:24,672,1,Off,---,---,---,
Capturas 1,10:18:56,---,---,---,---,---,---,
Capturas 1,10:19:18,616,1,Off,---,---,---,
Capturas 1,10:19:42,591,9,Off,---,---,---,
Capturas 1,10:20:07,566,2,---,---,---,---,
Capturas 1,10:20:32,537,8,Off,---,---,---,
Capturas 1,10:21:00,---,---,---,---,---,---,
Capturas 1,10:21:24,---,---,---,---,---,---,
Capturas 1,10:21:46,447,9,Off,---,---,---,
Capturas 1,10:22:08,422,8,Off,---,---,---,
Capturas 1,10:22:31,395,9,Off,---,---,---,
Capturas 1,10:22:59,---,---,---,---,---,---,
Capturas 1,10:23:24,---,---,---,---,---,---,
Capturas 1,10:23:46,318,7,Off,---,---,---,
Capturas 1,10:24:11,299,1,Off,---,---,---,
Capturas 1,10:24:35,281,8,Off,---,---,---,
Capturas 1,10:24:59,262,5,Off,---,---,---,
Capturas 1,10:25:22,244,2,Off,---,---,---,
Capturas 1,10:25:47,223,7,Off,---,---,---,
Capturas 1,10:26:11,202,0,Off,---,---,---,
Capturas 1,10:26:34,180,5,Off,---,---,---,
Capturas 1,10:26:58,162,3,Off,---,---,---,
Capturas 1,10:27:22,149,0,Off,---,---,---,
Capturas 1,10:27:48,146,0,Off,---,---,---,
Capturas 1,10:28:16,146,9,Off,---,---,---,
Capturas 1,10:28:44,141,9,Off,---,---,---,
Capturas 1,10:29:12,134,9,Off,---,---,---,
Capturas 1,10:29:44,---,---,---,---,---,---,
Capturas 1,10:30:09,82,5,Off,---,---,---,
Capturas 1,10:30:42,---,---,---,---,---,---,
Capturas 1,10:31:07,63,0,Off,---,---,---,
Capturas 1,10:31:35,61,3,Off,---,---,---,
Capturas 1,10:32:02,50,1,Off,---,---,---,
Capturas 1,10:32:30,45,1,Off,---,---,---,
Capturas 1,10:32:58,39,2,Off,---,---,---,
Capturas 1,10:33:26,35,8,Off,---,---,---,
Capturas 1,10:33:54,28,9,Off,---,---,---,
Capturas 1,10:34:22,20,4,Off,---,---,---,
Capturas 1,10:34:50,14,7,Off,---,---,---,
Capturas 1,10:35:18,11,8,Off,---,---,---,
Capturas 1,10:35:46,9,4,Off,---,---,---,
Capturas 1,10:36:19,---,---,---,---,---,---,
Capturas 1,10:36:48,---,---,---,---,---,---,
Capturas 1,10:37:17,---,---,---,---,---,---,
Capturas 1,10:37:47,---,---,---,---,---,---,
Capturas 1,10:38:16,---,---,---,---,---,---,
Capturas 1,10:38:45,---,---,---,---,---,---,
Capturas 1,10:39:15,---,---,---,---,---,---,
Capturas 1,10:39:44,---,---,---,---,---,---,
Capturas 1,10:40:14,---,---,---,---,---,---,
Capturas 1,10:40:43,---,---,---,---,---,---,
Capturas 1,10:41:12,---,---,---,---,---,---,
Capturas 1,10:41:42,---,---,---,---,---,---,
Capturas 1,10:42:11,---,---,---,---,---,---,
Capturas 1,10:42:41,---,---,---,---,---,---,
Capturas 1,10:43:10,---,---,---,---,---,---,
Capturas 1,10:43:39,---,---,---,---,---,---,
Capturas 1,10:44:09,---,---,---,---,---,---,
Capturas 1,10:44:38,---,---,---,---,---,---,
Capturas 1,10:45:07,---,---,---,---,---,---,
Capturas 1,10:45:37,---,---,---,---,---,---,
Capturas 1,10:46:06,---,---,---,---,---,---,
Capturas 1,10:46:36,---,---,---,---,---,---,
Capturas 1,10:47:05,---,---,---,---,---,---,
