Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Starboard Door Heel,05:56:31,---,---,---,---,---,---,
Starboard Door Heel,05:56:56,---,---,---,---,---,---,
Starboard Door Heel,05:57:19,766,4,---,---,---,---,
Starboard Door Heel,05:57:43,---,---,---,---,---,---,
Starboard Door Heel,05:58:07,766,9,50,5,---,---,
Starboard Door Heel,05:58:32,767,0,53,0,---,---,
Starboard Door Heel,05:58:56,766,6,---,---,---,---,
Starboard Door Heel,05:59:18,766,3,---,---,---,---,
Starboard Door Heel,05:59:39,767,3,---,---,---,---,
Starboard Door Heel,06:00:01,766,4,---,---,---,---,
Starboard Door Heel,06:00:25,767,1,---,---,---,---,
Starboard Door Heel,06:00:46,774,5,---,---,---,---,
Starboard Door Heel,06:01:17,---,---,---,---,---,---,
Starboard Door Heel,06:01:42,---,---,---,---,---,---,
Starboard Door Heel,06:02:04,---,---,---,---,---,---,
Starboard Door Heel,06:02:25,802,6,---,---,---,---,
Starboard Door Heel,06:02:52,---,---,---,---,---,---,
Starboard Door Heel,06:03:16,803,7,---,---,---,---,
Starboard Door Heel,06:03:38,802,2,---,---,---,---,
Starboard Door Heel,06:04:03,---,---,---,---,---,---,
Starboard Door Heel,06:04:27,802,2,---,---,---,---,
Starboard Door Heel,06:04:49,803,8,---,---,---,---,
Starboard Door Heel,06:05:10,802,7,---,---,---,---,
Starboard Door Heel,06:05:33,802,5,---,---,---,---,
Starboard Door Heel,06:05:57,---,---,---,---,---,---,
Starboard Door Heel,06:06:18,802,6,53,6,---,---,
Starboard Door Heel,06:06:44,802,9,---,---,---,---,
Starboard Door Heel,06:07:06,802,3,---,---,---,---,
Starboard Door Heel,06:07:29,802,7,---,---,---,---,
Starboard Door Heel,06:07:53,804,4,57,2,---,---,
Starboard Door Heel,06:08:16,803,2,62,8,---,---,
Starboard Door Heel,06:08:38,802,5,63,7,---,---,
Starboard Door Heel,06:09:05,---,---,---,---,---,---,
Starboard Door Heel,06:09:28,803,2,---,---,---,---,
Starboard Door Heel,06:09:49,802,9,43,6,---,---,
Starboard Door Heel,06:10:12,803,1,---,---,---,---,
Starboard Door Heel,06:10:34,802,7,49,9,---,---,
