Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Babor,03:17:06,---,---,---,---,---,---,
Babor,03:17:35,---,---,---,---,---,---,
Babor,03:18:04,---,---,---,---,---,---,
Babor,03:18:31,---,---,---,---,---,---,
Babor,03:18:59,---,---,---,---,---,---,
Babor,03:19:25,---,---,---,---,---,---,
Babor,03:19:52,1740,4,---,---,---,---,
Babor,03:20:19,1740,2,---,---,---,---,
Babor,03:20:44,1740,1,---,---,---,---,
Babor,03:21:10,1740,1,6,2,---,---,
Babor,03:21:38,1740,0,---,---,---,---,
Babor,03:22:03,1739,4,5,2,---,---,
Babor,03:22:29,1739,6,---,---,---,---,
Babor,03:22:55,---,---,---,---,---,---,
Babor,03:23:22,---,---,---,---,---,---,
Babor,03:23:48,1738,9,---,---,---,---,
Babor,03:24:13,1738,8,5,1,---,---,
Babor,03:24:38,1739,1,5,1,---,---,
Babor,03:25:03,1738,9,---,---,---,---,
Babor,03:25:31,1739,1,---,---,---,---,
Babor,03:25:56,1739,0,3,8,---,---,
Babor,03:26:22,1739,8,---,---,---,---,
Babor,03:26:49,---,---,---,---,---,---,
Babor,03:27:15,---,---,---,---,---,---,
Babor,03:27:43,---,---,---,---,---,---,
Babor,03:28:10,---,---,---,---,---,---,
Babor,03:28:36,---,---,---,---,---,---,
Babor,03:29:05,---,---,---,---,---,---,
Babor,03:29:35,---,---,---,---,---,---,
Babor,03:30:03,---,---,---,---,---,---,
Babor,03:30:29,1734,7,26,9,---,---,
Babor,03:30:57,---,---,---,---,---,---,
Babor,03:31:27,---,---,---,---,---,---,
Babor,03:31:53,---,---,---,---,---,---,
Babor,03:32:22,---,---,---,---,---,---,
Babor,03:32:49,1738,2,13,8,---,---,
Babor,03:33:18,---,---,---,---,---,---,
Babor,03:33:47,---,---,---,---,---,---,
Babor,03:34:13,1739,7,-2,7,---,---,
Babor,03:34:42,---,---,---,---,---,---,
Babor,03:35:11,---,---,---,---,---,---,
Babor,03:35:39,---,---,---,---,---,---,
Babor,03:36:06,1741,3,-9,4,---,---,
Babor,03:36:34,---,---,---,---,---,---,
Babor,03:36:59,1742,2,-8,7,---,---,
Babor,03:37:26,1742,1,-9,1,---,---,
Babor,03:37:53,---,---,---,---,---,---,
Babor,03:38:19,1743,0,-8,8,---,---,
Babor,03:38:44,1743,5,-8,2,---,---,
Babor,03:39:12,---,---,---,---,---,---,
Babor,03:39:36,1743,5,-8,9,---,---,
Babor,03:40:01,1743,5,-8,3,---,---,
Babor,03:40:26,1743,5,-8,3,---,---,
Babor,03:40:51,1743,2,-9,5,---,---,
Babor,03:41:16,1743,6,-9,5,---,---,
Babor,03:41:44,---,---,---,---,---,---,
Babor,03:42:08,1743,6,-9,1,---,---,
Babor,03:42:35,1744,3,-9,8,---,---,
Babor,03:43:00,1743,7,-9,4,---,---,
Babor,03:43:26,1744,0,-7,3,---,---,
Babor,03:43:52,1743,7,-9,7,---,---,
Babor,03:44:17,1743,9,-9,0,---,---,
Babor,03:44:42,1743,9,-9,7,---,---,
Babor,03:45:07,1744,2,-9,4,---,---,
Babor,03:45:32,1744,1,-9,7,---,---,
Babor,03:45:57,1744,1,-10,0,---,---,
Babor,03:46:24,1744,2,-9,2,---,---,
Babor,03:46:49,1744,1,-8,6,---,---,
Babor,03:47:14,1744,2,-9,7,---,---,
Babor,03:47:39,1744,1,-8,6,---,---,
Babor,03:48:04,1743,9,-9,6,---,---,
Babor,03:48:29,1744,2,-9,5,---,---,
Babor,03:48:54,1744,1,-9,7,---,---,
Babor,03:49:19,1744,4,-8,9,---,---,
Babor,03:49:45,1743,8,-9,8,---,---,
Babor,03:50:10,1743,8,-9,5,---,---,
Babor,03:50:35,1744,0,-9,1,---,---,
Babor,03:51:00,1744,5,-9,3,---,---,
Babor,03:51:25,1744,4,-9,7,---,---,
Babor,03:51:50,1744,1,-9,1,---,---,
Babor,03:52:15,1743,9,-10,3,---,---,
Babor,03:52:41,---,---,---,---,---,---,
