Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,09:22:28,---,---,---,---,---,---,
Estribor,09:22:58,---,---,---,---,---,---,
Estribor,09:23:26,---,---,---,---,---,---,
Estribor,09:23:53,---,---,---,---,---,---,
Estribor,09:24:21,---,---,---,---,---,---,
Estribor,09:24:50,---,---,---,---,---,---,
Estribor,09:25:18,---,---,---,---,---,---,
Estribor,09:25:45,---,---,---,---,---,---,
Estribor,09:26:10,---,---,---,---,---,---,
Estribor,09:26:38,---,---,---,---,---,---,
Estribor,09:27:07,---,---,---,---,---,---,
Estribor,09:27:35,---,---,---,---,---,---,
Estribor,09:28:00,---,---,---,---,---,---,
Estribor,09:28:27,---,---,---,---,---,---,
Estribor,09:28:53,564,2,---,---,---,---,
Estribor,09:29:21,---,---,---,---,---,---,
Estribor,09:29:49,---,---,---,---,---,---,
Estribor,09:30:13,563,1,---,---,---,---,
Estribor,09:30:41,---,---,---,---,---,---,
Estribor,09:31:09,---,---,---,---,---,---,
Estribor,09:31:37,---,---,---,---,---,---,
Estribor,09:32:05,---,---,---,---,---,---,
Estribor,09:32:33,---,---,---,---,---,---,
Estribor,09:33:01,---,---,---,---,---,---,
Estribor,09:33:28,---,---,---,---,---,---,
Estribor,09:33:55,---,---,---,---,---,---,
Estribor,09:34:23,---,---,---,---,---,---,
Estribor,09:34:51,---,---,---,---,---,---,
Estribor,09:35:19,---,---,---,---,---,---,
Estribor,09:35:43,567,1,---,---,---,---,
Estribor,09:36:11,---,---,---,---,---,---,
Estribor,09:36:41,---,---,---,---,---,---,
Estribor,09:37:09,---,---,---,---,---,---,
Estribor,09:37:37,---,---,---,---,---,---,
Estribor,09:38:06,---,---,---,---,---,---,
Estribor,09:38:34,---,---,---,---,---,---,
Estribor,09:39:02,---,---,---,---,---,---,
Estribor,09:39:30,---,---,---,---,---,---,
Estribor,09:39:57,---,---,---,---,---,---,
Estribor,09:40:25,---,---,---,---,---,---,
Estribor,09:40:49,562,4,---,---,---,---,
Estribor,09:41:19,---,---,---,---,---,---,
Estribor,09:41:47,---,---,---,---,---,---,
Estribor,09:42:15,---,---,---,---,---,---,
Estribor,09:42:44,---,---,---,---,---,---,
Estribor,09:43:12,---,---,---,---,---,---,
Estribor,09:43:40,---,---,---,---,---,---,
Estribor,09:44:08,---,---,---,---,---,---,
Estribor,09:44:35,---,---,---,---,---,---,
Estribor,09:45:04,---,---,---,---,---,---,
Estribor,09:45:34,---,---,---,---,---,---,
Estribor,09:46:03,---,---,---,---,---,---,
Estribor,09:46:32,---,---,---,---,---,---,
Estribor,09:47:02,---,---,---,---,---,---,
Estribor,09:47:26,562,6,---,---,---,---,
Estribor,09:47:54,---,---,---,---,---,---,
Estribor,09:48:20,---,---,---,---,---,---,
Estribor,09:48:47,---,---,---,---,---,---,
Estribor,09:49:10,565,5,---,---,---,---,
Estribor,09:49:38,---,---,---,---,---,---,
Estribor,09:50:06,---,---,---,---,---,---,
Estribor,09:50:34,---,---,---,---,---,---,
Estribor,09:51:01,---,---,---,---,---,---,
Estribor,09:51:27,---,---,---,---,---,---,
Estribor,09:51:53,---,---,---,---,---,---,
Estribor,09:52:18,---,---,---,---,---,---,
Estribor,09:52:46,---,---,---,---,---,---,
Estribor,09:53:14,---,---,---,---,---,---,
Estribor,09:53:39,563,1,---,---,---,---,
Estribor,09:54:05,562,9,---,---,---,---,
Estribor,09:54:33,---,---,---,---,---,---,
Estribor,09:55:01,---,---,---,---,---,---,
Estribor,09:55:29,---,---,---,---,---,---,
Estribor,09:55:57,---,---,---,---,---,---,
Estribor,09:56:21,---,---,---,---,---,---,
Estribor,09:56:51,---,---,---,---,---,---,
Estribor,09:57:14,567,8,---,---,---,---,
Estribor,09:57:40,---,---,---,---,---,---,
Estribor,09:58:04,564,6,24,7,---,---,
Estribor,09:58:34,---,---,---,---,---,---,
Estribor,09:59:00,---,---,---,---,---,---,
Estribor,09:59:27,---,---,---,---,---,---,
Estribor,09:59:55,---,---,---,---,---,---,
Estribor,10:00:21,---,---,---,---,---,---,
Estribor,10:00:46,563,4,---,---,---,---,
Estribor,10:01:12,---,---,---,---,---,---,
Estribor,10:01:37,---,---,---,---,---,---,
Estribor,10:02:05,---,---,---,---,---,---,
Estribor,10:02:33,---,---,---,---,---,---,
Estribor,10:02:58,563,8,---,---,---,---,
Estribor,10:03:27,---,---,---,---,---,---,
Estribor,10:03:54,---,---,---,---,---,---,
Estribor,10:04:22,---,---,---,---,---,---,
Estribor,10:04:47,562,0,---,---,---,---,
Estribor,10:05:15,---,---,---,---,---,---,
Estribor,10:05:40,563,9,---,---,---,---,
Estribor,10:06:08,---,---,---,---,---,---,
Estribor,10:06:36,---,---,---,---,---,---,
Estribor,10:07:04,---,---,---,---,---,---,
Estribor,10:07:29,---,---,---,---,---,---,
Estribor,10:07:52,563,0,---,---,---,---,
Estribor,10:08:17,563,7,22,9,---,---,
Estribor,10:08:42,563,6,---,---,---,---,
Estribor,10:09:11,---,---,---,---,---,---,
Estribor,10:09:39,---,---,---,---,---,---,
Estribor,10:10:05,---,---,---,---,---,---,
Estribor,10:10:32,---,---,---,---,---,---,
Estribor,10:10:54,562,6,23,1,---,---,
Estribor,10:11:22,---,---,---,---,---,---,
Estribor,10:11:50,---,---,---,---,---,---,
Estribor,10:12:18,---,---,---,---,---,---,
Estribor,10:12:46,---,---,---,---,---,---,
Estribor,10:13:14,---,---,---,---,---,---,
Estribor,10:13:38,564,5,---,---,---,---,
Estribor,10:14:06,---,---,---,---,---,---,
Estribor,10:14:33,---,---,---,---,---,---,
Estribor,10:14:59,---,---,---,---,---,---,
Estribor,10:15:27,---,---,---,---,---,---,
Estribor,10:15:52,---,---,---,---,---,---,
Estribor,10:16:15,546,5,22,7,---,---,
Estribor,10:16:40,509,6,22,1,---,---,
Estribor,10:17:12,---,---,---,---,---,---,
Estribor,10:17:38,431,0,---,---,---,---,
Estribor,10:18:03,392,9,22,2,---,---,
