Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,06:10:26,---,---,---,---,---,---,
Estribor,06:10:46,232,7,3,8,---,---,
Estribor,06:11:10,---,6,8,---,---,---,
Estribor,06:11:35,371,7,---,---,---,---,
Estribor,06:11:58,---,---,---,---,---,---,
Estribor,06:12:21,516,2,---,---,---,---,
Estribor,06:12:45,---,7,1,---,---,---,
Estribor,06:13:11,655,7,---,---,---,---,
Estribor,06:13:36,---,---,---,---,---,---,
Estribor,06:14:04,---,---,---,---,---,---,
Estribor,06:14:28,---,---,---,---,---,---,
Estribor,06:14:54,841,3,5,2,---,---,
Estribor,06:15:18,840,4,7,5,---,---,
Estribor,06:15:43,840,0,7,3,---,---,
Estribor,06:16:08,839,4,9,1,---,---,
Estribor,06:16:34,839,9,---,---,---,---,
Estribor,06:16:59,842,7,---,---,---,---,
Estribor,06:17:26,839,7,---,---,---,---,
Estribor,06:17:51,839,0,---,---,---,---,
Estribor,06:18:17,---,---,---,---,---,---,
Estribor,06:18:40,839,6,---,---,---,---,
Estribor,06:19:02,839,3,---,---,---,---,
Estribor,06:19:29,840,4,---,---,---,---,
Estribor,06:19:55,---,---,---,---,---,---,
Estribor,06:20:18,840,7,33,1,---,---,
Estribor,06:20:44,839,8,34,1,---,---,
Estribor,06:21:14,---,---,---,---,---,---,
Estribor,06:21:40,---,---,---,---,---,---,
Estribor,06:22:07,---,---,---,---,---,---,
Estribor,06:22:33,840,1,35,5,---,---,
Estribor,06:23:00,841,4,36,4,---,---,
Estribor,06:23:28,841,2,34,7,---,---,
Estribor,06:23:52,841,3,---,---,---,---,
Estribor,06:24:18,---,---,---,---,---,---,
Estribor,06:24:43,841,3,35,7,---,---,
Estribor,06:25:11,840,6,---,---,---,---,
Estribor,06:25:36,841,7,36,6,---,---,
Estribor,06:26:01,843,6,---,---,---,---,
Estribor,06:26:26,---,---,---,---,---,---,
Estribor,06:26:49,841,5,36,2,---,---,
Estribor,06:27:16,842,6,---,---,---,---,
Estribor,06:27:41,842,2,35,9,---,---,
Estribor,06:28:07,841,4,35,4,---,---,
