Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,07:25:06,---,---,---,---,---,---,
Capturas 1,07:25:34,---,---,---,---,---,---,
Capturas 1,07:26:01,---,---,---,---,---,---,
Capturas 1,07:26:27,---,---,---,---,---,---,
Capturas 1,07:26:54,---,---,---,---,---,---,
Capturas 1,07:27:19,---,---,---,---,---,---,
Capturas 1,07:27:46,---,---,---,---,---,---,
Capturas 1,07:28:13,---,---,---,---,---,---,
Capturas 1,07:28:40,---,---,---,---,---,---,
Capturas 1,07:29:04,---,---,---,---,---,---,
Capturas 1,07:29:28,1090,7,---,---,---,---,
Capturas 1,07:29:57,---,---,---,---,---,---,
Capturas 1,07:30:25,---,---,---,---,---,---,
Capturas 1,07:30:48,1087,9,Off,---,---,---,
Capturas 1,07:31:15,---,---,---,---,---,---,
Capturas 1,07:31:43,---,---,---,---,---,---,
Capturas 1,07:32:10,---,---,---,---,---,---,
Capturas 1,07:32:33,1083,1,---,---,---,---,
Capturas 1,07:32:57,---,---,---,---,---,---,
Capturas 1,07:33:25,---,---,---,---,---,---,
Capturas 1,07:33:52,---,---,---,---,---,---,
Capturas 1,07:34:22,---,---,---,---,---,---,
Capturas 1,07:34:47,---,---,---,---,---,---,
Capturas 1,07:35:16,---,---,---,---,---,---,
Capturas 1,07:35:42,---,---,---,---,---,---,
Capturas 1,07:36:09,---,---,---,---,---,---,
Capturas 1,07:36:34,---,---,---,---,---,---,
Capturas 1,07:37:01,---,---,---,---,---,---,
Capturas 1,07:37:30,---,---,---,---,---,---,
Capturas 1,07:37:58,---,---,---,---,---,---,
Capturas 1,07:38:24,---,---,---,---,---,---,
Capturas 1,07:38:49,---,---,---,---,---,---,
Capturas 1,07:39:16,---,---,---,---,---,---,
Capturas 1,07:39:41,---,---,---,---,---,---,
Capturas 1,07:40:07,---,---,---,---,---,---,
Capturas 1,07:40:34,---,---,---,---,---,---,
Capturas 1,07:40:58,1085,8,Off,---,---,---,
Capturas 1,07:41:23,1070,3,---,---,---,---,
Capturas 1,07:41:46,1036,7,---,---,---,---,
Capturas 1,07:42:13,---,---,---,---,---,---,
Capturas 1,07:42:38,---,---,---,---,---,---,
Capturas 1,07:43:02,---,---,---,---,---,---,
Capturas 1,07:43:28,---,---,---,---,---,---,
Capturas 1,07:43:54,---,---,---,---,---,---,
Capturas 1,07:44:19,---,---,---,---,---,---,
Capturas 1,07:44:40,819,5,Off,---,---,---,
Capturas 1,07:45:05,795,9,---,---,---,---,
Capturas 1,07:45:30,---,---,---,---,---,---,
Capturas 1,07:45:55,---,---,---,---,---,---,
Capturas 1,07:46:17,722,9,Off,---,---,---,
Capturas 1,07:46:40,700,3,Off,---,---,---,
Capturas 1,07:47:04,676,7,Off,---,---,---,
Capturas 1,07:47:27,651,7,Off,---,---,---,
Capturas 1,07:47:51,627,2,Off,---,---,---,
Capturas 1,07:48:15,602,0,Off,---,---,---,
Capturas 1,07:48:38,577,2,Off,---,---,---,
Capturas 1,07:49:06,---,---,---,---,---,---,
Capturas 1,07:49:31,---,---,---,---,---,---,
Capturas 1,07:49:52,498,2,Off,---,---,---,
Capturas 1,07:50:15,472,2,Off,---,---,---,
Capturas 1,07:50:39,444,9,Off,---,---,---,
Capturas 1,07:51:02,415,5,Off,---,---,---,
Capturas 1,07:51:26,385,0,Off,---,---,---,
Capturas 1,07:51:50,353,6,Off,---,---,---,
Capturas 1,07:52:13,324,8,Off,---,---,---,
Capturas 1,07:52:37,297,4,Off,---,---,---,
Capturas 1,07:53:06,---,---,---,---,---,---,
Capturas 1,07:53:27,257,0,Off,---,---,---,
Capturas 1,07:53:52,248,3,Off,---,---,---,
Capturas 1,07:54:15,235,4,Off,---,---,---,
Capturas 1,07:54:39,217,2,Off,---,---,---,
Capturas 1,07:55:03,195,7,Off,---,---,---,
Capturas 1,07:55:26,177,8,Off,---,---,---,
Capturas 1,07:55:54,---,---,---,---,---,---,
Capturas 1,07:56:15,151,9,Off,---,---,---,
Capturas 1,07:56:46,---,---,---,---,---,---,
Capturas 1,07:57:11,146,0,Off,---,---,---,
Capturas 1,07:57:39,137,3,Off,---,---,---,
Capturas 1,07:58:07,115,8,Off,---,---,---,
Capturas 1,07:58:35,107,5,Off,---,---,---,
Capturas 1,07:59:02,106,4,Off,---,---,---,
