Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Babor,11:04:24,---,---,---,---,---,---,
Babor,11:04:52,---,---,---,---,---,---,
Babor,11:05:19,---,---,---,---,---,---,
Babor,11:05:47,---,---,---,---,---,---,
Babor,11:06:13,---,---,---,---,---,---,
Babor,11:06:39,---,---,---,---,---,---,
Babor,11:07:03,---,---,---,---,---,---,
Babor,11:07:27,---,---,---,---,---,---,
Babor,11:07:53,---,---,---,---,---,---,
Babor,11:08:21,---,---,---,---,---,---,
Babor,11:08:47,---,---,---,---,---,---,
Babor,11:09:13,---,---,---,---,---,---,
Babor,11:09:41,---,---,---,---,---,---,
Babor,11:10:11,---,---,---,---,---,---,
Babor,11:10:37,---,---,---,---,---,---,
Babor,11:11:03,---,---,---,---,---,---,
Babor,11:11:31,---,---,---,---,---,---,
Babor,11:11:57,---,---,---,---,---,---,
Babor,11:12:25,---,---,---,---,---,---,
Babor,11:12:50,---,---,---,---,---,---,
Babor,11:13:18,---,---,---,---,---,---,
Babor,11:13:45,---,---,---,---,---,---,
Babor,11:14:12,---,---,---,---,---,---,
Babor,11:14:39,---,---,---,---,---,---,
Babor,11:15:06,---,---,---,---,---,---,
Babor,11:15:33,---,---,---,---,---,---,
Babor,11:15:59,---,---,---,---,---,---,
Babor,11:16:26,---,---,---,---,---,---,
Babor,11:16:54,---,---,---,---,---,---,
Babor,11:17:19,---,---,---,---,---,---,
Babor,11:17:49,---,---,---,---,---,---,
Babor,11:18:14,---,---,---,---,---,---,
Babor,11:18:39,---,---,---,---,---,---,
Babor,11:19:06,---,---,---,---,---,---,
Babor,11:19:32,---,---,---,---,---,---,
Babor,11:19:58,---,---,---,---,---,---,
Babor,11:20:25,---,---,---,---,---,---,
Babor,11:20:52,---,---,---,---,---,---,
Babor,11:21:18,---,---,---,---,---,---,
Babor,11:21:46,---,---,---,---,---,---,
Babor,11:22:12,---,---,---,---,---,---,
Babor,11:22:40,---,---,---,---,---,---,
Babor,11:23:06,---,---,---,---,---,---,
Babor,11:23:31,---,---,---,---,---,---,
Babor,11:23:58,---,---,---,---,---,---,
Babor,11:24:25,---,---,---,---,---,---,
Babor,11:24:51,---,---,---,---,---,---,
Babor,11:25:18,---,---,---,---,---,---,
Babor,11:25:44,---,---,---,---,---,---,
Babor,11:26:07,945,2,---,---,---,---,
Babor,11:26:34,---,---,---,---,---,---,
Babor,11:27:03,---,---,---,---,---,---,
Babor,11:27:30,---,---,---,---,---,---,
Babor,11:28:00,---,---,---,---,---,---,
Babor,11:28:29,---,---,---,---,---,---,
Babor,11:28:56,---,---,---,---,---,---,
Babor,11:29:26,---,---,---,---,---,---,
Babor,11:29:55,---,---,---,---,---,---,
Babor,11:30:22,---,---,---,---,---,---,
Babor,11:30:52,---,---,---,---,---,---,
Babor,11:31:19,---,---,---,---,---,---,
Babor,11:31:47,---,---,---,---,---,---,
Babor,11:32:11,---,---,---,---,---,---,
Babor,11:32:38,---,---,---,---,---,---,
Babor,11:33:04,---,---,---,---,---,---,
Babor,11:33:29,---,---,---,---,---,---,
Babor,11:33:58,---,---,---,---,---,---,
Babor,11:34:25,---,---,---,---,---,---,
Babor,11:34:51,---,---,---,---,---,---,
Babor,11:35:18,---,---,---,---,---,---,
Babor,11:35:47,---,---,---,---,---,---,
Babor,11:36:17,---,---,---,---,---,---,
Babor,11:36:43,297,1,---,---,---,---,
Babor,11:37:13,---,---,---,---,---,---,
Babor,11:37:37,224,1,18,5,---,---,
Babor,11:38:04,190,6,---,---,---,---,
Babor,11:38:33,---,---,---,---,---,---,
Babor,11:39:02,---,---,---,---,---,---,
Babor,11:39:25,96,7,---,---,---,---,
Babor,11:39:50,72,1,---,---,---,---,
Babor,11:40:14,49,8,---,---,---,---,
Babor,11:40:37,29,3,---,---,---,---,
Babor,11:41:02,11,4,---,---,---,---,
Babor,11:41:30,---,---,---,---,---,---,
Babor,11:41:55,---,---,---,---,---,---,
Babor,11:42:23,---,---,---,---,---,---,
Babor,11:42:51,---,---,---,---,---,---,
Babor,11:43:17,---,---,---,---,---,---,
Babor,11:43:47,---,---,---,---,---,---,
Babor,11:44:15,---,---,---,---,---,---,
Babor,11:44:40,---,---,---,---,---,---,
Babor,11:45:10,---,---,---,---,---,---,
Babor,11:45:39,---,---,---,---,---,---,
Babor,11:46:07,---,---,---,---,---,---,
Babor,11:46:36,---,---,---,---,---,---,
Babor,11:47:04,---,---,---,---,---,---,
Babor,11:47:34,---,---,---,---,---,---,
Babor,11:48:02,---,---,---,---,---,---,
Babor,11:48:31,---,---,---,---,---,---,
Babor,11:48:59,---,---,---,---,---,---,
Babor,11:49:28,---,---,---,---,---,---,
Babor,11:49:58,---,---,---,---,---,---,
Babor,11:50:27,---,---,---,---,---,---,
Babor,11:50:53,---,---,---,---,---,---,
Babor,11:51:22,---,---,---,---,---,---,
Babor,11:51:52,---,---,---,---,---,---,
Babor,11:52:21,---,---,---,---,---,---,
Babor,11:52:50,---,---,---,---,---,---,
Babor,11:53:20,---,---,---,---,---,---,
Babor,11:53:49,---,---,---,---,---,---,
Babor,11:54:18,---,---,---,---,---,---,
Babor,11:54:48,---,---,---,---,---,---,
Babor,11:55:17,---,---,---,---,---,---,
Babor,11:55:47,---,---,---,---,---,---,
Babor,11:56:16,---,---,---,---,---,---,
Babor,11:56:45,---,---,---,---,---,---,
Babor,11:57:13,---,---,---,---,---,---,
Babor,11:57:41,---,---,---,---,---,---,
Babor,11:58:11,---,---,---,---,---,---,
Babor,11:58:33,19,9,31,8,---,---,
Babor,11:58:58,53,0,38,9,---,---,
Babor,11:59:27,---,---,---,---,---,---,
Babor,11:59:50,---,---,---,---,---,---,
Babor,12:00:17,---,---,---,---,---,---,
Babor,12:00:39,316,1,---,---,---,---,
Babor,12:01:05,---,---,---,---,---,---,
Babor,12:01:29,---,---,---,---,---,---,
Babor,12:01:55,---,---,---,---,---,---,
Babor,12:02:19,---,55,2,---,---,---,
Babor,12:02:45,---,---,---,---,---,---,
Babor,12:03:11,589,1,---,---,---,---,
Babor,12:03:35,591,4,---,---,---,---,
Babor,12:04:00,588,1,---,---,---,---,
Babor,12:04:26,---,---,---,---,---,---,
Babor,12:04:53,---,---,---,---,---,---,
Babor,12:05:18,---,---,---,---,---,---,
Babor,12:05:46,---,---,---,---,---,---,
Babor,12:06:16,---,---,---,---,---,---,
Babor,12:06:42,---,---,---,---,---,---,
Babor,12:07:10,---,---,---,---,---,---,
Babor,12:07:38,---,---,---,---,---,---,
Babor,12:08:05,---,---,---,---,---,---,
Babor,12:08:27,589,5,---,---,---,---,
Babor,12:08:54,---,---,---,---,---,---,
Babor,12:09:21,---,---,---,---,---,---,
Babor,12:09:46,---,---,---,---,---,---,
Babor,12:10:14,---,---,---,---,---,---,
Babor,12:10:38,592,6,---,---,---,---,
Babor,12:11:05,---,---,---,---,---,---,
Babor,12:11:32,---,---,---,---,---,---,
Babor,12:11:58,---,---,---,---,---,---,
Babor,12:12:24,---,---,---,---,---,---,
Babor,12:12:49,---,---,---,---,---,---,
Babor,12:13:15,---,---,---,---,---,---,
Babor,12:13:41,---,---,---,---,---,---,
Babor,12:14:08,---,---,---,---,---,---,
Babor,12:14:36,---,---,---,---,---,---,
Babor,12:15:01,---,---,---,---,---,---,
Babor,12:15:27,---,---,---,---,---,---,
Babor,12:15:55,---,---,---,---,---,---,
Babor,12:16:21,---,---,---,---,---,---,
Babor,12:16:47,---,---,---,---,---,---,
Babor,12:17:14,---,---,---,---,---,---,
Babor,12:17:40,---,---,---,---,---,---,
Babor,12:18:04,587,1,---,---,---,---,
Babor,12:18:29,---,---,---,---,---,---,
Babor,12:18:56,586,4,---,---,---,---,
Babor,12:19:21,---,---,---,---,---,---,
Babor,12:19:47,---,---,---,---,---,---,
Babor,12:20:14,---,---,---,---,---,---,
Babor,12:20:39,---,---,---,---,---,---,
Babor,12:21:07,---,---,---,---,---,---,
Babor,12:21:35,---,---,---,---,---,---,
Babor,12:22:00,---,---,---,---,---,---,
Babor,12:22:26,---,---,---,---,---,---,
Babor,12:22:52,594,0,---,---,---,---,
Babor,12:23:19,---,---,---,---,---,---,
Babor,12:23:43,593,9,---,---,---,---,
Babor,12:24:10,---,---,---,---,---,---,
Babor,12:24:38,---,---,---,---,---,---,
Babor,12:25:06,---,---,---,---,---,---,
Babor,12:25:31,587,8,---,---,---,---,
Babor,12:25:58,---,---,---,---,---,---,
Babor,12:26:25,---,---,---,---,---,---,
Babor,12:26:49,---,---,---,---,---,---,
Babor,12:27:17,---,---,---,---,---,---,
Babor,12:27:41,---,---,---,---,---,---,
Babor,12:28:07,---,---,---,---,---,---,
Babor,12:28:33,---,---,---,---,---,---,
Babor,12:29:01,---,---,---,---,---,---,
Babor,12:29:25,---,---,---,---,---,---,
Babor,12:29:52,---,---,---,---,---,---,
Babor,12:30:18,---,---,---,---,---,---,
Babor,12:30:44,---,---,---,---,---,---,
Babor,12:31:11,---,---,---,---,---,---,
Babor,12:31:37,---,---,---,---,---,---,
Babor,12:32:04,---,---,---,---,---,---,
Babor,12:32:30,---,---,---,---,---,---,
Babor,12:32:57,---,---,---,---,---,---,
Babor,12:33:25,---,---,---,---,---,---,
Babor,12:33:52,---,---,---,---,---,---,
Babor,12:34:19,---,---,---,---,---,---,
Babor,12:34:45,---,---,---,---,---,---,
Babor,12:35:12,---,---,---,---,---,---,
Babor,12:35:36,580,9,---,---,---,---,
Babor,12:36:04,---,---,---,---,---,---,
Babor,12:36:33,---,---,---,---,---,---,
Babor,12:37:03,---,---,---,---,---,---,
Babor,12:37:32,---,---,---,---,---,---,
Babor,12:38:01,---,---,---,---,---,---,
Babor,12:38:31,---,---,---,---,---,---,
Babor,12:39:00,---,---,---,---,---,---,
Babor,12:39:30,---,---,---,---,---,---,
Babor,12:39:59,---,---,---,---,---,---,
Babor,12:40:28,---,---,---,---,---,---,
Babor,12:40:58,---,---,---,---,---,---,
Babor,12:41:27,---,---,---,---,---,---,
Babor,12:41:56,---,---,---,---,---,---,
Babor,12:42:22,66,8,---,---,---,---,
Babor,12:42:48,---,---,---,---,---,---,
Babor,12:43:11,22,8,---,---,---,---,
Babor,12:43:35,12,5,---,---,---,---,
Babor,12:44:02,---,---,---,---,---,---,
Babor,12:44:30,---,---,---,---,---,---,
Babor,12:44:58,---,---,---,---,---,---,
Babor,12:45:26,---,---,---,---,---,---,
Babor,12:45:55,---,---,---,---,---,---,
Babor,12:46:25,---,---,---,---,---,---,
Babor,12:46:54,---,---,---,---,---,---,
Babor,12:47:21,---,---,---,---,---,---,
Babor,12:47:50,---,---,---,---,---,---,
Babor,12:48:18,---,---,---,---,---,---,
Babor,12:48:46,---,---,---,---,---,---,
Babor,12:49:14,---,---,---,---,---,---,
Babor,12:49:42,---,---,---,---,---,---,
Babor,12:50:08,---,---,---,---,---,---,
Babor,12:50:36,---,---,---,---,---,---,
Babor,12:51:04,---,---,---,---,---,---,
Babor,12:51:32,---,---,---,---,---,---,
Babor,12:52:00,---,---,---,---,---,---,
Babor,12:52:28,---,---,---,---,---,---,
Babor,12:52:56,---,---,---,---,---,---,
Babor,12:53:26,---,---,---,---,---,---,
Babor,12:53:55,---,---,---,---,---,---,
Babor,12:54:24,---,---,---,---,---,---,
Babor,12:54:54,---,---,---,---,---,---,
Babor,12:55:23,---,---,---,---,---,---,
Babor,12:55:52,---,---,---,---,---,---,
Babor,12:56:22,---,---,---,---,---,---,
Babor,12:56:51,---,---,---,---,---,---,
Babor,12:57:21,---,---,---,---,---,---,
Babor,12:57:50,---,---,---,---,---,---,
Babor,12:58:19,---,---,---,---,---,---,
Babor,12:58:49,---,---,---,---,---,---,
Babor,12:59:18,---,---,---,---,---,---,
Babor,12:59:48,---,---,---,---,---,---,
Babor,13:00:17,---,---,---,---,---,---,
Babor,13:00:46,---,---,---,---,---,---,
Babor,13:01:16,---,---,---,---,---,---,
Babor,13:01:45,---,---,---,---,---,---,
Babor,13:02:14,---,---,---,---,---,---,
Babor,13:02:42,---,---,---,---,---,---,
Babor,13:03:12,---,---,---,---,---,---,
Babor,13:03:34,19,2,36,6,---,---,
Babor,13:03:59,22,2,31,7,---,---,
Babor,13:04:24,---,39,2,---,---,---,
Babor,13:04:49,134,1,39,5,---,---,
Babor,13:05:12,---,45,5,---,---,---,
Babor,13:05:39,266,9,---,---,---,---,
Babor,13:06:08,---,---,---,---,---,---,
Babor,13:06:32,---,42,2,---,---,---,
Babor,13:06:58,404,0,---,---,---,---,
Babor,13:07:24,---,---,---,---,---,---,
Babor,13:07:48,---,---,---,---,---,---,
Babor,13:08:15,404,2,---,---,---,---,
Babor,13:08:43,---,---,---,---,---,---,
Babor,13:09:09,---,---,---,---,---,---,
Babor,13:09:33,405,4,---,---,---,---,
Babor,13:10:00,---,---,---,---,---,---,
Babor,13:10:23,417,4,---,---,---,---,
Babor,13:10:50,---,---,---,---,---,---,
Babor,13:11:13,432,5,---,---,---,---,
Babor,13:11:40,---,---,---,---,---,---,
Babor,13:12:06,---,---,---,---,---,---,
Babor,13:12:32,---,---,---,---,---,---,
Babor,13:12:58,---,---,---,---,---,---,
Babor,13:13:24,---,---,---,---,---,---,
Babor,13:13:50,---,---,---,---,---,---,
Babor,13:14:17,---,---,---,---,---,---,
Babor,13:14:43,---,---,---,---,---,---,
Babor,13:15:10,---,---,---,---,---,---,
Babor,13:15:35,---,---,---,---,---,---,
Babor,13:16:02,---,---,---,---,---,---,
Babor,13:16:28,---,---,---,---,---,---,
Babor,13:16:55,---,---,---,---,---,---,
Babor,13:17:21,---,---,---,---,---,---,
Babor,13:17:49,---,---,---,---,---,---,
Babor,13:18:16,---,---,---,---,---,---,
Babor,13:18:42,---,---,---,---,---,---,
Babor,13:19:09,---,---,---,---,---,---,
Babor,13:19:35,---,---,---,---,---,---,
Babor,13:20:02,---,---,---,---,---,---,
Babor,13:20:27,---,---,---,---,---,---,
Babor,13:20:55,---,---,---,---,---,---,
Babor,13:21:22,---,---,---,---,---,---,
Babor,13:21:48,---,---,---,---,---,---,
Babor,13:22:16,---,---,---,---,---,---,
Babor,13:22:44,---,---,---,---,---,---,
Babor,13:23:10,---,---,---,---,---,---,
Babor,13:23:34,435,8,---,---,---,---,
Babor,13:24:00,---,---,---,---,---,---,
Babor,13:24:26,---,---,---,---,---,---,
Babor,13:24:53,---,---,---,---,---,---,
Babor,13:25:19,---,---,---,---,---,---,
Babor,13:25:46,---,---,---,---,---,---,
Babor,13:26:14,---,---,---,---,---,---,
Babor,13:26:43,---,---,---,---,---,---,
Babor,13:27:11,---,---,---,---,---,---,
Babor,13:27:38,---,---,---,---,---,---,
Babor,13:28:07,---,---,---,---,---,---,
Babor,13:28:33,---,---,---,---,---,---,
Babor,13:29:00,---,---,---,---,---,---,
Babor,13:29:25,---,---,---,---,---,---,
Babor,13:29:53,---,---,---,---,---,---,
Babor,13:30:20,---,---,---,---,---,---,
Babor,13:30:48,---,---,---,---,---,---,
Babor,13:31:14,---,---,---,---,---,---,
Babor,13:31:41,---,---,---,---,---,---,
Babor,13:32:07,---,---,---,---,---,---,
Babor,13:32:34,---,---,---,---,---,---,
Babor,13:33:00,---,---,---,---,---,---,
Babor,13:33:28,---,---,---,---,---,---,
Babor,13:33:55,---,---,---,---,---,---,
Babor,13:34:21,---,---,---,---,---,---,
Babor,13:34:49,---,---,---,---,---,---,
Babor,13:35:17,---,---,---,---,---,---,
Babor,13:35:41,---,---,---,---,---,---,
Babor,13:36:08,---,---,---,---,---,---,
Babor,13:36:34,---,---,---,---,---,---,
Babor,13:37:01,---,---,---,---,---,---,
Babor,13:37:27,---,---,---,---,---,---,
Babor,13:37:54,---,---,---,---,---,---,
Babor,13:38:20,---,---,---,---,---,---,
Babor,13:38:47,---,---,---,---,---,---,
Babor,13:39:13,---,---,---,---,---,---,
Babor,13:39:40,---,---,---,---,---,---,
Babor,13:40:04,---,---,---,---,---,---,
Babor,13:40:30,---,---,---,---,---,---,
Babor,13:40:58,---,---,---,---,---,---,
Babor,13:41:25,---,---,---,---,---,---,
Babor,13:41:52,---,---,---,---,---,---,
Babor,13:42:19,---,---,---,---,---,---,
Babor,13:42:47,---,---,---,---,---,---,
Babor,13:43:11,258,1,---,---,---,---,
Babor,13:43:40,---,---,---,---,---,---,
Babor,13:44:04,187,9,---,---,---,---,
Babor,13:44:32,---,---,---,---,---,---,
Babor,13:44:59,---,---,---,---,---,---,
Babor,13:45:25,---,---,---,---,---,---,
Babor,13:45:48,43,3,---,---,---,---,
Babor,13:46:17,---,---,---,---,---,---,
Babor,13:46:40,12,4,---,---,---,---,
Babor,13:47:11,---,---,---,---,---,---,
