Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,00:36:50,1594,4,---,---,---,---,
Abertura,00:37:32,1594,5,---,---,---,---,
Abertura,00:38:10,1594,4,---,---,---,---,
Abertura,00:38:48,1594,7,---,---,---,---,
Abertura,00:39:28,1595,1,---,---,---,---,
Abertura,00:40:08,---,---,---,---,---,---,
Abertura,00:40:45,1595,7,118,0,---,---,
Abertura,00:41:29,1594,3,---,---,---,---,
Abertura,00:42:08,1594,5,120,6,---,---,
Abertura,00:42:46,1594,1,122,4,---,---,
Abertura,00:43:24,1594,7,126,4,---,---,
Abertura,00:44:01,1595,2,---,---,---,---,
Abertura,00:44:39,1595,1,---,---,---,---,
Abertura,00:45:18,1595,4,126,3,---,---,
Abertura,00:45:58,---,---,---,---,---,---,
Abertura,00:46:36,1595,4,127,5,---,---,
Abertura,00:47:13,1596,2,132,9,---,---,
Abertura,00:47:49,1595,2,138,0,---,---,
Abertura,00:48:26,1595,3,139,5,---,---,
Abertura,00:49:03,1595,9,134,5,---,---,
Abertura,00:49:40,1596,7,128,2,---,---,
Abertura,00:50:20,1596,6,125,3,---,---,
Abertura,00:51:00,---,---,---,---,---,---,
Abertura,00:51:38,1597,3,127,0,---,---,
Abertura,00:52:15,1597,6,127,3,---,---,
Abertura,00:52:51,1597,5,127,1,---,---,
Abertura,00:53:28,1597,2,128,1,---,---,
Abertura,00:54:07,1597,5,126,9,---,---,
Abertura,00:54:45,1597,7,125,5,---,---,
Abertura,00:55:22,1598,0,126,2,---,---,
Abertura,00:56:00,1597,3,127,4,---,---,
Abertura,00:56:38,1598,2,125,6,---,---,
Abertura,00:57:19,1597,9,---,---,---,---,
Abertura,00:57:57,1597,3,126,7,---,---,
Abertura,00:58:34,1597,3,131,2,---,---,
Abertura,00:59:11,1597,0,132,7,---,---,
Abertura,00:59:47,1597,4,134,3,---,---,
Abertura,01:00:27,1597,5,133,2,---,---,
Abertura,01:01:04,1597,6,137,0,---,---,
Abertura,01:01:42,1597,6,137,7,---,---,
Abertura,01:02:19,1597,4,136,9,---,---,
Abertura,01:02:56,1597,3,136,2,---,---,
Abertura,01:03:33,1597,1,---,---,---,---,
Abertura,01:04:10,1597,3,135,9,---,---,
Abertura,01:04:50,---,---,---,---,---,---,
Abertura,01:05:28,1597,4,134,2,---,---,
Abertura,01:06:07,---,---,---,---,---,---,
Abertura,01:06:43,1596,9,137,5,---,---,
Abertura,01:07:20,1596,6,130,9,---,---,
Abertura,01:07:57,1596,9,---,---,---,---,
Abertura,01:08:37,---,---,---,---,---,---,
Abertura,01:09:13,1596,6,132,9,---,---,
Abertura,01:09:53,1597,3,132,2,---,---,
Abertura,01:10:30,1597,5,133,2,---,---,
Abertura,01:11:08,1597,5,134,3,---,---,
Abertura,01:11:47,1597,1,137,0,---,---,
Abertura,01:12:23,1597,3,136,6,---,---,
Abertura,01:13:00,1597,2,134,3,---,---,
Abertura,01:13:37,1597,3,119,9,---,---,
Abertura,01:14:14,1597,7,130,9,---,---,
Abertura,01:14:51,1597,2,127,9,---,---,
Abertura,01:15:27,1597,2,128,2,---,---,
Abertura,01:16:04,1597,3,127,3,---,---,
Abertura,01:16:43,1596,9,128,2,---,---,
Abertura,01:17:19,1597,3,129,4,---,---,
Abertura,01:17:58,1596,8,131,0,---,---,
Abertura,01:18:35,1597,1,129,4,---,---,
Abertura,01:19:11,1597,1,128,1,---,---,
Abertura,01:19:48,1596,7,---,---,---,---,
Abertura,01:20:25,1597,6,130,3,---,---,
Abertura,01:21:02,1597,1,130,4,---,---,
Abertura,01:21:39,1597,2,128,9,---,---,
Abertura,01:22:15,1597,7,126,5,---,---,
Abertura,01:22:52,1597,3,127,7,---,---,
Abertura,01:23:29,1597,9,130,1,---,---,
Abertura,01:24:06,1598,0,131,2,---,---,
Abertura,01:24:43,1598,0,131,3,---,---,
