Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,11:04:31,---,---,---,---,---,---,
Capturas 1,11:04:59,---,---,---,---,---,---,
Capturas 1,11:05:27,---,---,---,---,---,---,
Capturas 1,11:05:53,1085,9,---,---,---,---,
Capturas 1,11:06:20,---,---,---,---,---,---,
Capturas 1,11:06:44,1085,6,---,---,---,---,
Capturas 1,11:07:08,1086,9,---,---,---,---,
Capturas 1,11:07:35,---,---,---,---,---,---,
Capturas 1,11:08:00,---,---,---,---,---,---,
Capturas 1,11:08:28,---,---,---,---,---,---,
Capturas 1,11:08:54,---,---,---,---,---,---,
Capturas 1,11:09:21,---,---,---,---,---,---,
Capturas 1,11:09:49,---,---,---,---,---,---,
Capturas 1,11:10:18,---,---,---,---,---,---,
Capturas 1,11:10:45,---,---,---,---,---,---,
Capturas 1,11:11:10,---,---,---,---,---,---,
Capturas 1,11:11:38,---,---,---,---,---,---,
Capturas 1,11:12:05,---,---,---,---,---,---,
Capturas 1,11:12:32,---,---,---,---,---,---,
Capturas 1,11:12:58,---,---,---,---,---,---,
Capturas 1,11:13:25,---,---,---,---,---,---,
Capturas 1,11:13:52,---,---,---,---,---,---,
Capturas 1,11:14:20,---,---,---,---,---,---,
Capturas 1,11:14:46,---,---,---,---,---,---,
Capturas 1,11:15:13,---,---,---,---,---,---,
Capturas 1,11:15:41,---,---,---,---,---,---,
Capturas 1,11:16:06,---,---,---,---,---,---,
Capturas 1,11:16:34,---,---,---,---,---,---,
Capturas 1,11:17:02,---,---,---,---,---,---,
Capturas 1,11:17:27,---,---,---,---,---,---,
Capturas 1,11:17:56,---,---,---,---,---,---,
Capturas 1,11:18:21,---,---,---,---,---,---,
Capturas 1,11:18:46,---,---,---,---,---,---,
Capturas 1,11:19:13,---,---,---,---,---,---,
Capturas 1,11:19:39,---,---,---,---,---,---,
Capturas 1,11:20:05,---,---,---,---,---,---,
Capturas 1,11:20:33,---,---,---,---,---,---,
Capturas 1,11:21:00,---,---,---,---,---,---,
Capturas 1,11:21:25,---,---,---,---,---,---,
