Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,05:55:23,---,---,---,---,---,---,
Estribor,05:55:52,---,---,---,---,---,---,
Estribor,05:56:20,---,---,---,---,---,---,
Estribor,05:56:48,---,---,---,---,---,---,
Estribor,05:57:15,810,7,---,---,---,---,
Estribor,05:57:41,811,1,32,4,---,---,
Estribor,05:58:13,---,---,---,---,---,---,
Estribor,05:58:42,---,---,---,---,---,---,
Estribor,05:59:09,809,3,---,---,---,---,
Estribor,05:59:39,---,---,---,---,---,---,
Estribor,06:00:06,809,3,---,---,---,---,
Estribor,06:00:35,---,---,---,---,---,---,
Estribor,06:01:01,810,1,31,9,---,---,
Estribor,06:01:31,---,---,---,---,---,---,
Estribor,06:01:57,813,2,---,---,---,---,
Estribor,06:02:19,810,0,31,9,---,---,
Estribor,06:02:48,811,1,---,---,---,---,
Estribor,06:03:14,808,6,---,---,---,---,
Estribor,06:03:43,---,---,---,---,---,---,
Estribor,06:04:13,---,---,---,---,---,---,
Estribor,06:04:39,809,9,33,1,---,---,
Estribor,06:05:10,---,---,---,---,---,---,
Estribor,06:05:40,---,---,---,---,---,---,
Estribor,06:06:09,---,---,---,---,---,---,
Estribor,06:06:36,---,---,---,---,---,---,
Estribor,06:07:00,809,6,---,---,---,---,
Estribor,06:07:26,809,1,33,0,---,---,
Estribor,06:07:54,---,---,---,---,---,---,
Estribor,06:08:22,---,---,---,---,---,---,
Estribor,06:08:49,---,---,---,---,---,---,
Estribor,06:09:16,808,6,---,---,---,---,
Estribor,06:09:42,---,---,---,---,---,---,
Estribor,06:10:11,---,---,---,---,---,---,
Estribor,06:10:39,---,---,---,---,---,---,
Estribor,06:11:05,---,---,---,---,---,---,
Estribor,06:11:34,---,---,---,---,---,---,
Estribor,06:12:02,---,---,---,---,---,---,
Estribor,06:12:31,---,---,---,---,---,---,
Estribor,06:12:59,---,---,---,---,---,---,
Estribor,06:13:26,---,---,---,---,---,---,
Estribor,06:13:55,---,---,---,---,---,---,
Estribor,06:14:25,---,---,---,---,---,---,
Estribor,06:14:51,811,9,30,0,---,---,
Estribor,06:15:16,809,1,32,7,---,---,
Estribor,06:15:42,808,5,32,8,---,---,
Estribor,06:16:10,809,7,---,---,---,---,
Estribor,06:16:39,---,---,---,---,---,---,
Estribor,06:17:03,809,9,31,8,---,---,
Estribor,06:17:32,---,---,---,---,---,---,
Estribor,06:18:00,---,---,---,---,---,---,
Estribor,06:18:27,---,---,---,---,---,---,
Estribor,06:18:53,809,2,31,3,---,---,
Estribor,06:19:22,809,3,---,---,---,---,
Estribor,06:19:48,809,7,32,0,---,---,
