Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,06:22:15,---,---,---,---,---,---,
Estribor,06:22:40,704,3,32,5,---,---,
Estribor,06:23:05,700,1,33,3,---,---,
Estribor,06:23:29,700,2,33,3,---,---,
Estribor,06:23:55,700,1,32,5,---,---,
Estribor,06:24:21,703,4,30,3,---,---,
Estribor,06:24:47,700,4,32,3,---,---,
Estribor,06:25:13,700,2,---,---,---,---,
Estribor,06:25:38,700,9,31,7,---,---,
Estribor,06:26:03,700,5,33,6,---,---,
Estribor,06:26:32,---,---,---,---,---,---,
Estribor,06:26:56,700,4,32,1,---,---,
Estribor,06:27:20,700,6,32,5,---,---,
Estribor,06:27:46,702,7,31,6,---,---,
Estribor,06:28:16,---,---,---,---,---,---,
Estribor,06:28:41,700,2,31,5,---,---,
Estribor,06:29:06,700,4,31,4,---,---,
Estribor,06:29:32,700,9,---,---,---,---,
Estribor,06:29:54,701,4,31,6,---,---,
Estribor,06:30:20,701,1,---,---,---,---,
Estribor,06:30:47,---,---,---,---,---,---,
Estribor,06:31:09,700,5,32,2,---,---,
Estribor,06:31:35,700,9,---,---,---,---,
Estribor,06:31:59,700,4,32,1,---,---,
Estribor,06:32:27,---,---,---,---,---,---,
Estribor,06:32:50,700,7,31,4,---,---,
Estribor,06:33:16,704,0,---,---,---,---,
Estribor,06:33:43,700,7,32,1,---,---,
Estribor,06:34:07,700,7,31,2,---,---,
Estribor,06:34:33,700,3,---,---,---,---,
Estribor,06:34:58,701,1,31,5,---,---,
Estribor,06:35:23,700,4,31,0,---,---,
Estribor,06:35:48,699,6,31,4,---,---,
Estribor,06:36:16,---,---,---,---,---,---,
Estribor,06:36:38,699,6,30,1,---,---,
Estribor,06:37:03,699,2,30,0,---,---,
Estribor,06:37:27,699,9,29,6,---,---,
Estribor,06:37:54,699,7,29,1,---,---,
Estribor,06:38:20,701,8,28,2,---,---,
Estribor,06:38:45,700,0,28,8,---,---,
Estribor,06:39:12,700,0,30,4,---,---,
Estribor,06:39:40,---,---,---,---,---,---,
Estribor,06:40:04,700,1,29,8,---,---,
Estribor,06:40:32,699,7,29,2,---,---,
Estribor,06:40:57,700,1,29,4,---,---,
Estribor,06:41:27,---,---,---,---,---,---,
Estribor,06:41:52,700,2,29,0,---,---,
Estribor,06:42:20,---,---,---,---,---,---,
Estribor,06:42:42,701,5,28,6,---,---,
Estribor,06:43:06,700,5,29,6,---,---,
Estribor,06:43:33,700,2,30,4,---,---,
Estribor,06:43:57,702,6,28,6,---,---,
Estribor,06:44:21,700,6,29,3,---,---,
Estribor,06:44:48,700,9,28,9,---,---,
Estribor,06:45:13,700,4,28,7,---,---,
Estribor,06:45:39,700,6,28,5,---,---,
Estribor,06:46:05,700,5,28,6,---,---,
Estribor,06:46:30,700,5,28,7,---,---,
Estribor,06:46:55,701,9,28,0,---,---,
Estribor,06:47:23,---,---,---,---,---,---,
Estribor,06:47:46,701,0,28,9,---,---,
Estribor,06:48:10,704,4,29,1,---,---,
Estribor,06:48:35,718,1,32,1,---,---,
Estribor,06:49:01,726,6,31,4,---,---,
Estribor,06:49:26,728,0,29,4,---,---,
Estribor,06:49:51,727,8,29,1,---,---,
Estribor,06:50:20,---,---,---,---,---,---,
Estribor,06:50:43,727,9,30,7,---,---,
Estribor,06:51:10,---,---,---,---,---,---,
Estribor,06:51:33,727,1,30,3,---,---,
Estribor,06:52:00,731,0,---,---,---,---,
Estribor,06:52:22,727,4,30,0,---,---,
Estribor,06:52:47,727,9,29,7,---,---,
Estribor,06:53:13,728,9,---,---,---,---,
Estribor,06:53:38,727,6,28,6,---,---,
Estribor,06:54:03,727,9,29,6,---,---,
Estribor,06:54:29,727,6,29,5,---,---,
Estribor,06:54:54,727,6,29,4,---,---,
Estribor,06:55:19,727,5,29,6,---,---,
Estribor,06:55:43,727,7,28,9,---,---,
Estribor,06:56:09,727,7,29,2,---,---,
Estribor,06:56:34,727,2,29,9,---,---,
Estribor,06:57:00,727,6,29,8,---,---,
Estribor,06:57:25,727,4,29,8,---,---,
Estribor,06:57:50,729,2,29,4,---,---,
Estribor,06:58:14,727,9,30,0,---,---,
Estribor,06:58:43,---,---,---,---,---,---,
Estribor,06:59:06,727,5,29,8,---,---,
Estribor,06:59:36,---,---,---,---,---,---,
Estribor,07:00:01,727,9,29,8,---,---,
Estribor,07:00:26,727,9,30,0,---,---,
Estribor,07:00:51,727,7,29,4,---,---,
Estribor,07:01:15,727,6,30,1,---,---,
Estribor,07:01:42,728,8,---,---,---,---,
Estribor,07:02:07,728,1,28,4,---,---,
Estribor,07:02:36,---,---,---,---,---,---,
Estribor,07:02:59,727,6,29,6,---,---,
Estribor,07:03:25,728,0,29,1,---,---,
Estribor,07:03:49,727,9,29,4,---,---,
Estribor,07:04:15,727,9,29,6,---,---,
Estribor,07:04:42,727,9,---,---,---,---,
Estribor,07:05:06,728,5,30,3,---,---,
Estribor,07:05:33,728,0,30,7,---,---,
Estribor,07:05:57,728,6,29,2,---,---,
Estribor,07:06:25,728,3,32,0,---,---,
