Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,06:22:30,---,---,---,---,---,---,
Capturas 1,06:22:53,837,0,Off,---,---,---,
Capturas 1,06:23:18,835,0,Off,---,---,---,
Capturas 1,06:23:46,---,---,---,---,---,---,
Capturas 1,06:24:09,836,2,Off,---,---,---,
Capturas 1,06:24:37,---,---,---,---,---,---,
Capturas 1,06:25:00,837,2,Off,---,---,---,
Capturas 1,06:25:28,---,---,---,---,---,---,
Capturas 1,06:25:51,838,4,Off,---,---,---,
Capturas 1,06:26:16,838,1,Off,---,---,---,
Capturas 1,06:26:46,---,---,---,---,---,---,
Capturas 1,06:27:10,837,5,---,---,---,---,
Capturas 1,06:27:36,---,---,---,---,---,---,
Capturas 1,06:28:03,---,---,---,---,---,---,
Capturas 1,06:28:27,837,0,Off,---,---,---,
Capturas 1,06:28:54,836,0,Off,---,---,---,
Capturas 1,06:29:19,837,6,Off,---,---,---,
Capturas 1,06:29:43,837,2,Off,---,---,---,
Capturas 1,06:30:07,837,4,Off,---,---,---,
Capturas 1,06:30:32,837,1,Off,---,---,---,
Capturas 1,06:30:58,838,0,Off,---,---,---,
Capturas 1,06:31:22,836,9,Off,---,---,---,
Capturas 1,06:31:47,838,2,Off,---,---,---,
Capturas 1,06:32:12,836,9,Off,---,---,---,
Capturas 1,06:32:38,837,2,Off,---,---,---,
Capturas 1,06:33:03,837,5,Off,---,---,---,
Capturas 1,06:33:31,---,---,---,---,---,---,
Capturas 1,06:33:57,841,7,---,---,---,---,
Capturas 1,06:34:20,836,6,Off,---,---,---,
Capturas 1,06:34:48,---,---,---,---,---,---,
Capturas 1,06:35:11,836,2,Off,---,---,---,
Capturas 1,06:35:36,838,5,Off,---,---,---,
Capturas 1,06:36:02,835,5,---,---,---,---,
Capturas 1,06:36:28,836,4,---,---,---,---,
Capturas 1,06:36:51,835,9,Off,---,---,---,
Capturas 1,06:37:17,836,3,---,---,---,---,
Capturas 1,06:37:44,---,---,---,---,---,---,
Capturas 1,06:38:11,---,---,---,---,---,---,
Capturas 1,06:38:34,837,1,Off,---,---,---,
Capturas 1,06:38:59,836,8,Off,---,---,---,
Capturas 1,06:39:26,837,1,---,---,---,---,
Capturas 1,06:39:55,---,---,---,---,---,---,
Capturas 1,06:40:21,---,---,---,---,---,---,
Capturas 1,06:40:45,837,9,Off,---,---,---,
Capturas 1,06:41:14,---,---,---,---,---,---,
Capturas 1,06:41:42,---,---,---,---,---,---,
Capturas 1,06:42:05,837,5,Off,---,---,---,
Capturas 1,06:42:32,837,6,---,---,---,---,
Capturas 1,06:42:56,837,1,---,---,---,---,
Capturas 1,06:43:23,---,---,---,---,---,---,
Capturas 1,06:43:46,836,9,Off,---,---,---,
Capturas 1,06:44:10,837,0,Off,---,---,---,
Capturas 1,06:44:34,840,9,Off,---,---,---,
Capturas 1,06:45:05,---,---,---,---,---,---,
Capturas 1,06:45:27,841,0,Off,---,---,---,
Capturas 1,06:45:55,---,---,---,---,---,---,
Capturas 1,06:46:18,838,2,Off,---,---,---,
