Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,06:14:01,797,1,---,---,---,---,
Capturas 1,06:14:21,796,4,Off,---,---,---,
Capturas 1,06:14:46,797,0,Off,---,---,---,
Capturas 1,06:15:10,798,2,---,---,---,---,
Capturas 1,06:15:33,798,0,---,---,---,---,
Capturas 1,06:15:56,798,0,---,---,---,---,
Capturas 1,06:16:20,797,9,Off,---,---,---,
Capturas 1,06:16:51,---,---,---,---,---,---,
Capturas 1,06:17:15,798,2,---,---,---,---,
Capturas 1,06:17:40,---,---,---,---,---,---,
Capturas 1,06:18:05,---,---,---,---,---,---,
Capturas 1,06:18:30,---,---,---,---,---,---,
Capturas 1,06:18:55,805,7,---,---,---,---,
Capturas 1,06:19:20,800,0,---,---,---,---,
Capturas 1,06:19:49,---,---,---,---,---,---,
Capturas 1,06:20:12,800,1,---,---,---,---,
Capturas 1,06:20:34,799,0,Off,---,---,---,
Capturas 1,06:21:02,---,---,---,---,---,---,
Capturas 1,06:21:27,---,---,---,---,---,---,
Capturas 1,06:21:47,801,5,Off,---,---,---,
Capturas 1,06:22:10,801,4,---,---,---,---,
Capturas 1,06:22:36,---,---,---,---,---,---,
Capturas 1,06:22:57,801,1,Off,---,---,---,
Capturas 1,06:23:20,800,7,Off,---,---,---,
Capturas 1,06:23:46,---,---,---,---,---,---,
Capturas 1,06:24:10,---,---,---,---,---,---,
Capturas 1,06:24:34,801,0,Off,---,---,---,
Capturas 1,06:25:01,---,---,---,---,---,---,
Capturas 1,06:25:26,---,---,---,---,---,---,
Capturas 1,06:25:51,800,5,---,---,---,---,
Capturas 1,06:26:19,---,---,---,---,---,---,
Capturas 1,06:26:43,---,---,---,---,---,---,
Capturas 1,06:27:10,---,---,---,---,---,---,
Capturas 1,06:27:34,801,9,---,---,---,---,
Capturas 1,06:27:56,800,9,---,---,---,---,
Capturas 1,06:28:18,801,1,Off,---,---,---,
Capturas 1,06:28:42,800,8,Off,---,---,---,
Capturas 1,06:29:05,800,3,Off,---,---,---,
Capturas 1,06:29:29,800,9,Off,---,---,---,
Capturas 1,06:29:52,799,3,Off,---,---,---,
Capturas 1,06:30:16,800,5,Off,---,---,---,
Capturas 1,06:30:40,802,9,---,---,---,---,
Capturas 1,06:31:03,800,2,Off,---,---,---,
Capturas 1,06:31:28,801,0,---,---,---,---,
Capturas 1,06:31:53,800,4,---,---,---,---,
Capturas 1,06:32:15,800,5,Off,---,---,---,
Capturas 1,06:32:40,800,2,---,---,---,---,
Capturas 1,06:33:04,801,4,---,---,---,---,
Capturas 1,06:33:29,800,7,Off,---,---,---,
Capturas 1,06:33:53,802,3,Off,---,---,---,
Capturas 1,06:34:18,801,1,---,---,---,---,
Capturas 1,06:34:41,800,9,---,---,---,---,
