Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Starboard Door Heel,09:59:41,593,8,---,---,---,---,
Starboard Door Heel,10:00:06,593,6,---,---,---,---,
Starboard Door Heel,10:00:30,594,2,---,---,---,---,
Starboard Door Heel,10:00:55,594,2,---,---,---,---,
Starboard Door Heel,10:01:20,594,0,---,---,---,---,
Starboard Door Heel,10:01:45,594,1,---,---,---,---,
Starboard Door Heel,10:02:12,604,6,---,---,---,---,
Starboard Door Heel,10:02:40,---,---,---,---,---,---,
Starboard Door Heel,10:03:05,620,4,---,---,---,---,
Starboard Door Heel,10:03:29,620,3,---,---,---,---,
Starboard Door Heel,10:03:54,619,0,---,---,---,---,
Starboard Door Heel,10:04:19,620,4,---,---,---,---,
Starboard Door Heel,10:04:44,620,3,---,---,---,---,
Starboard Door Heel,10:05:10,620,5,---,---,---,---,
Starboard Door Heel,10:05:35,620,3,---,---,---,---,
Starboard Door Heel,10:06:02,---,---,---,---,---,---,
Starboard Door Heel,10:06:27,620,0,---,---,---,---,
Starboard Door Heel,10:06:51,620,9,---,---,---,---,
Starboard Door Heel,10:07:17,620,3,---,---,---,---,
Starboard Door Heel,10:07:42,620,1,---,---,---,---,
Starboard Door Heel,10:08:08,620,5,---,---,---,---,
Starboard Door Heel,10:08:35,620,8,---,---,---,---,
Starboard Door Heel,10:08:59,620,2,---,---,---,---,
Starboard Door Heel,10:09:26,619,8,---,---,---,---,
Starboard Door Heel,10:09:51,620,4,---,---,---,---,
Starboard Door Heel,10:10:16,620,0,---,---,---,---,
Starboard Door Heel,10:10:41,619,9,---,---,---,---,
Starboard Door Heel,10:11:05,620,9,---,---,---,---,
Starboard Door Heel,10:11:30,620,5,---,---,---,---,
Starboard Door Heel,10:11:58,---,---,---,---,---,---,
Starboard Door Heel,10:12:22,621,8,---,---,---,---,
Starboard Door Heel,10:12:48,621,6,---,---,---,---,
Starboard Door Heel,10:13:14,620,6,---,---,---,---,
Starboard Door Heel,10:13:39,620,2,---,---,---,---,
Starboard Door Heel,10:14:05,620,4,---,---,---,---,
Starboard Door Heel,10:14:30,619,7,---,---,---,---,
Starboard Door Heel,10:14:55,619,5,---,---,---,---,
Starboard Door Heel,10:15:22,619,6,---,---,---,---,
Starboard Door Heel,10:15:47,619,5,---,---,---,---,
Starboard Door Heel,10:16:12,620,3,---,---,---,---,
Starboard Door Heel,10:16:38,620,6,---,---,---,---,
Starboard Door Heel,10:17:04,620,7,---,---,---,---,
Starboard Door Heel,10:17:32,---,---,---,---,---,---,
Starboard Door Heel,10:17:57,620,8,---,---,---,---,
Starboard Door Heel,10:18:22,620,3,---,---,---,---,
Starboard Door Heel,10:18:46,621,1,---,---,---,---,
Starboard Door Heel,10:19:11,620,7,---,---,---,---,
Starboard Door Heel,10:19:36,620,7,---,---,---,---,
Starboard Door Heel,10:20:01,620,8,---,---,---,---,
Starboard Door Heel,10:20:25,621,1,---,---,---,---,
Starboard Door Heel,10:20:50,620,8,---,---,---,---,
Starboard Door Heel,10:21:18,---,---,---,---,---,---,
Starboard Door Heel,10:21:43,621,1,---,---,---,---,
Starboard Door Heel,10:22:07,621,5,---,---,---,---,
Starboard Door Heel,10:22:32,621,0,---,---,---,---,
Starboard Door Heel,10:22:58,621,0,---,---,---,---,
Starboard Door Heel,10:23:23,619,9,---,---,---,---,
Starboard Door Heel,10:23:48,619,9,---,---,---,---,
Starboard Door Heel,10:24:14,618,9,---,---,---,---,
Starboard Door Heel,10:24:40,617,9,---,---,---,---,
Starboard Door Heel,10:25:06,618,5,---,---,---,---,
Starboard Door Heel,10:25:33,---,---,---,---,---,---,
Starboard Door Heel,10:25:58,624,0,---,---,---,---,
Starboard Door Heel,10:26:22,619,2,---,---,---,---,
Starboard Door Heel,10:26:49,619,4,---,---,---,---,
Starboard Door Heel,10:27:15,620,0,---,---,---,---,
Starboard Door Heel,10:27:39,620,8,---,---,---,---,
Starboard Door Heel,10:28:07,619,9,---,---,---,---,
Starboard Door Heel,10:28:33,620,6,---,---,---,---,
Starboard Door Heel,10:28:58,620,6,---,---,---,---,
Starboard Door Heel,10:29:28,---,---,---,---,---,---,
Starboard Door Heel,10:29:54,621,0,---,---,---,---,
Starboard Door Heel,10:30:20,621,0,---,---,---,---,
Starboard Door Heel,10:30:50,---,---,---,---,---,---,
Starboard Door Heel,10:31:14,621,1,---,---,---,---,
Starboard Door Heel,10:31:42,---,---,---,---,---,---,
Starboard Door Heel,10:32:07,621,0,---,---,---,---,
Starboard Door Heel,10:32:32,620,9,---,---,---,---,
Starboard Door Heel,10:32:57,620,7,---,---,---,---,
Starboard Door Heel,10:33:22,620,3,---,---,---,---,
Starboard Door Heel,10:33:50,---,---,---,---,---,---,
Starboard Door Heel,10:34:15,621,0,---,---,---,---,
Starboard Door Heel,10:34:41,621,7,---,---,---,---,
Starboard Door Heel,10:35:06,621,2,---,---,---,---,
Starboard Door Heel,10:35:31,621,0,---,---,---,---,
Starboard Door Heel,10:35:57,621,1,---,---,---,---,
Starboard Door Heel,10:36:23,621,6,---,---,---,---,
Starboard Door Heel,10:36:51,621,9,---,---,---,---,
Starboard Door Heel,10:37:15,621,6,---,---,---,---,
Starboard Door Heel,10:37:43,621,2,---,---,---,---,
Starboard Door Heel,10:38:12,---,---,---,---,---,---,
Starboard Door Heel,10:38:37,621,3,---,---,---,---,
Starboard Door Heel,10:39:02,621,2,---,---,---,---,
Starboard Door Heel,10:39:30,621,4,---,---,---,---,
Starboard Door Heel,10:39:57,---,---,---,---,---,---,
Starboard Door Heel,10:40:21,621,4,---,---,---,---,
Starboard Door Heel,10:40:47,621,4,---,---,---,---,
Starboard Door Heel,10:41:12,621,5,---,---,---,---,
Starboard Door Heel,10:41:38,620,4,---,---,---,---,
Starboard Door Heel,10:42:05,620,2,---,---,---,---,
Starboard Door Heel,10:42:31,621,1,---,---,---,---,
Starboard Door Heel,10:42:58,620,3,---,---,---,---,
Starboard Door Heel,10:43:24,620,3,---,---,---,---,
Starboard Door Heel,10:43:52,620,4,---,---,---,---,
Starboard Door Heel,10:44:21,---,---,---,---,---,---,
Starboard Door Heel,10:44:49,---,---,---,---,---,---,
Starboard Door Heel,10:45:19,---,---,---,---,---,---,
Starboard Door Heel,10:45:44,621,6,---,---,---,---,
Starboard Door Heel,10:46:10,621,4,---,---,---,---,
Starboard Door Heel,10:46:35,622,8,---,---,---,---,
Starboard Door Heel,10:47:03,622,0,---,---,---,---,
Starboard Door Heel,10:47:29,621,9,---,---,---,---,
Starboard Door Heel,10:47:55,621,5,---,---,---,---,
Starboard Door Heel,10:48:24,---,---,---,---,---,---,
Starboard Door Heel,10:48:51,620,2,---,---,---,---,
Starboard Door Heel,10:49:17,619,9,---,---,---,---,
Starboard Door Heel,10:49:44,620,2,---,---,---,---,
Starboard Door Heel,10:50:10,620,0,---,---,---,---,
Starboard Door Heel,10:50:37,619,9,---,---,---,---,
Starboard Door Heel,10:51:03,620,0,---,---,---,---,
Starboard Door Heel,10:51:29,---,---,---,---,---,---,
Starboard Door Heel,10:51:56,623,0,---,---,---,---,
Starboard Door Heel,10:52:25,---,---,---,---,---,---,
Starboard Door Heel,10:52:48,620,9,---,---,---,---,
Starboard Door Heel,10:53:16,620,5,---,---,---,---,
Starboard Door Heel,10:53:42,620,6,---,---,---,---,
Starboard Door Heel,10:54:06,620,8,---,---,---,---,
Starboard Door Heel,10:54:35,---,---,---,---,---,---,
Starboard Door Heel,10:54:59,621,5,---,---,---,---,
Starboard Door Heel,10:55:24,621,7,---,---,---,---,
Starboard Door Heel,10:55:49,622,6,---,---,---,---,
Starboard Door Heel,10:56:16,621,5,---,---,---,---,
Starboard Door Heel,10:56:41,621,7,---,---,---,---,
Starboard Door Heel,10:57:07,621,2,---,---,---,---,
Starboard Door Heel,10:57:34,621,2,---,---,---,---,
Starboard Door Heel,10:58:01,620,9,---,---,---,---,
Starboard Door Heel,10:58:25,620,4,---,---,---,---,
Starboard Door Heel,10:58:51,621,3,---,---,---,---,
Starboard Door Heel,10:59:16,621,5,---,---,---,---,
Starboard Door Heel,10:59:43,621,4,---,---,---,---,
Starboard Door Heel,11:00:11,---,---,---,---,---,---,
Starboard Door Heel,11:00:39,---,---,---,---,---,---,
Starboard Door Heel,11:01:03,621,8,---,---,---,---,
Starboard Door Heel,11:01:28,625,9,---,---,---,---,
