Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,10:12:03,---,---,---,---,---,---,
Capturas 1,10:12:26,797,2,Off,---,---,---,
Capturas 1,10:12:55,---,---,---,---,---,---,
Capturas 1,10:13:21,---,---,---,---,---,---,
Capturas 1,10:13:48,---,---,---,---,---,---,
Capturas 1,10:14:10,799,0,Off,---,---,---,
Capturas 1,10:14:39,---,---,---,---,---,---,
Capturas 1,10:15:01,798,8,Off,---,---,---,
Capturas 1,10:15:26,799,3,Off,---,---,---,
Capturas 1,10:15:51,799,6,Off,---,---,---,
Capturas 1,10:16:16,799,3,Off,---,---,---,
Capturas 1,10:16:44,---,---,---,---,---,---,
Capturas 1,10:17:07,799,9,Off,---,---,---,
Capturas 1,10:17:32,800,4,Off,---,---,---,
Capturas 1,10:17:57,800,1,Off,---,---,---,
Capturas 1,10:18:25,---,---,---,---,---,---,
Capturas 1,10:18:49,800,2,---,---,---,---,
Capturas 1,10:19:13,799,9,On,---,---,---,
Capturas 1,10:19:37,799,9,Off,---,---,---,
Capturas 1,10:20:02,800,3,Off,---,---,---,
Capturas 1,10:20:30,---,---,---,---,---,---,
Capturas 1,10:20:53,800,8,Off,---,---,---,
Capturas 1,10:21:18,801,0,Off,---,---,---,
Capturas 1,10:21:43,800,4,Off,---,---,---,
Capturas 1,10:22:08,800,4,Off,---,---,---,
Capturas 1,10:22:33,800,6,Off,---,---,---,
Capturas 1,10:22:59,800,7,---,---,---,---,
Capturas 1,10:23:22,800,4,Off,---,---,---,
Capturas 1,10:23:46,801,2,Off,---,---,---,
Capturas 1,10:24:10,799,9,Off,---,---,---,
Capturas 1,10:24:35,800,2,Off,---,---,---,
Capturas 1,10:25:05,---,---,---,---,---,---,
Capturas 1,10:25:30,799,6,Off,---,---,---,
Capturas 1,10:25:55,800,0,Off,---,---,---,
Capturas 1,10:26:20,801,5,Off,---,---,---,
Capturas 1,10:26:45,799,3,Off,---,---,---,
Capturas 1,10:27:10,800,0,Off,---,---,---,
Capturas 1,10:27:35,801,8,Off,---,---,---,
Capturas 1,10:28:02,799,9,---,---,---,---,
Capturas 1,10:28:28,---,---,---,---,---,---,
Capturas 1,10:28:53,---,---,---,---,---,---,
Capturas 1,10:29:16,800,7,Off,---,---,---,
Capturas 1,10:29:41,800,7,Off,---,---,---,
Capturas 1,10:30:06,799,9,Off,---,---,---,
Capturas 1,10:30:33,800,3,Off,---,---,---,
Capturas 1,10:30:57,800,3,Off,---,---,---,
Capturas 1,10:31:26,---,---,---,---,---,---,
Capturas 1,10:31:50,799,8,Off,---,---,---,
Capturas 1,10:32:16,800,1,On,---,---,---,
Capturas 1,10:32:41,799,6,On,---,---,---,
Capturas 1,10:33:05,799,8,Off,---,---,---,
Capturas 1,10:33:31,800,6,On,---,---,---,
Capturas 1,10:33:55,799,9,Off,---,---,---,
Capturas 1,10:34:21,799,5,On,---,---,---,
Capturas 1,10:34:46,800,2,---,---,---,---,
