Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Starboard Door Heel,10:12:07,656,4,46,5,---,---,
Starboard Door Heel,10:12:32,657,4,46,3,---,---,
Starboard Door Heel,10:12:58,657,8,43,4,---,---,
Starboard Door Heel,10:13:25,657,9,45,5,---,---,
Starboard Door Heel,10:13:51,658,7,53,8,---,---,
Starboard Door Heel,10:14:16,657,5,47,9,---,---,
Starboard Door Heel,10:14:43,658,5,44,4,---,---,
Starboard Door Heel,10:15:07,658,9,47,6,---,---,
Starboard Door Heel,10:15:32,658,2,51,7,---,---,
Starboard Door Heel,10:15:57,658,1,51,6,---,---,
Starboard Door Heel,10:16:22,658,4,42,5,---,---,
Starboard Door Heel,10:16:48,659,2,50,9,---,---,
Starboard Door Heel,10:17:13,659,4,43,8,---,---,
Starboard Door Heel,10:17:38,659,2,41,1,---,---,
Starboard Door Heel,10:18:03,659,2,49,2,---,---,
Starboard Door Heel,10:18:28,659,3,43,0,---,---,
Starboard Door Heel,10:18:53,659,3,44,2,---,---,
Starboard Door Heel,10:19:18,659,3,47,2,---,---,
Starboard Door Heel,10:19:43,659,3,52,9,---,---,
Starboard Door Heel,10:20:08,659,0,44,6,---,---,
Starboard Door Heel,10:20:34,659,7,46,8,---,---,
Starboard Door Heel,10:20:59,658,9,47,1,---,---,
Starboard Door Heel,10:21:24,659,1,47,2,---,---,
Starboard Door Heel,10:21:49,659,7,48,0,---,---,
Starboard Door Heel,10:22:14,659,1,42,7,---,---,
Starboard Door Heel,10:22:39,659,2,45,8,---,---,
Starboard Door Heel,10:23:03,659,8,46,2,---,---,
Starboard Door Heel,10:23:29,659,7,---,---,---,---,
Starboard Door Heel,10:23:52,659,6,50,9,---,---,
Starboard Door Heel,10:24:16,659,5,47,7,---,---,
Starboard Door Heel,10:24:45,---,---,---,---,---,---,
Starboard Door Heel,10:25:09,659,7,47,9,---,---,
Starboard Door Heel,10:25:35,659,7,43,2,---,---,
Starboard Door Heel,10:26:01,659,2,50,9,---,---,
Starboard Door Heel,10:26:26,660,2,48,2,---,---,
Starboard Door Heel,10:26:51,659,2,49,8,---,---,
Starboard Door Heel,10:27:16,659,2,---,---,---,---,
Starboard Door Heel,10:27:41,659,4,58,1,---,---,
Starboard Door Heel,10:28:06,659,3,47,1,---,---,
Starboard Door Heel,10:28:33,659,3,---,---,---,---,
Starboard Door Heel,10:28:57,660,3,47,3,---,---,
Starboard Door Heel,10:29:22,660,1,55,4,---,---,
Starboard Door Heel,10:29:47,659,7,47,2,---,---,
Starboard Door Heel,10:30:16,---,---,---,---,---,---,
Starboard Door Heel,10:30:39,659,6,---,---,---,---,
Starboard Door Heel,10:31:06,---,---,---,---,---,---,
Starboard Door Heel,10:31:33,---,---,---,---,---,---,
Starboard Door Heel,10:31:56,659,1,43,1,---,---,
Starboard Door Heel,10:32:21,660,0,45,5,---,---,
Starboard Door Heel,10:32:46,660,1,43,0,---,---,
Starboard Door Heel,10:33:10,659,6,40,2,---,---,
Starboard Door Heel,10:33:36,659,4,47,5,---,---,
Starboard Door Heel,10:34:01,659,4,48,5,---,---,
Starboard Door Heel,10:34:26,659,6,44,6,---,---,
Starboard Door Heel,10:34:50,659,4,42,9,---,---,
Starboard Door Heel,10:35:15,659,0,49,9,---,---,
Starboard Door Heel,10:35:40,659,6,46,6,---,---,
Starboard Door Heel,10:36:05,659,2,45,0,---,---,
Starboard Door Heel,10:36:30,659,4,46,6,---,---,
Starboard Door Heel,10:36:56,659,8,---,---,---,---,
Starboard Door Heel,10:37:20,659,9,45,1,---,---,
Starboard Door Heel,10:37:45,659,7,50,7,---,---,
Starboard Door Heel,10:38:09,660,1,42,2,---,---,
Starboard Door Heel,10:38:35,659,6,---,---,---,---,
Starboard Door Heel,10:38:58,659,6,42,7,---,---,
Starboard Door Heel,10:39:23,659,5,42,1,---,---,
Starboard Door Heel,10:39:52,---,---,---,---,---,---,
Starboard Door Heel,10:40:15,659,4,43,6,---,---,
Starboard Door Heel,10:40:39,659,4,43,7,---,---,
Starboard Door Heel,10:41:04,659,7,39,1,---,---,
Starboard Door Heel,10:41:29,659,6,44,0,---,---,
Starboard Door Heel,10:41:54,659,8,45,2,---,---,
Starboard Door Heel,10:42:20,660,9,---,---,---,---,
Starboard Door Heel,10:42:46,659,6,---,---,---,---,
Starboard Door Heel,10:43:09,660,2,45,1,---,---,
Starboard Door Heel,10:43:34,659,2,43,3,---,---,
Starboard Door Heel,10:43:58,650,7,56,4,---,---,
Starboard Door Heel,10:44:25,---,---,---,---,---,---,
Starboard Door Heel,10:44:52,574,4,---,---,---,---,
Starboard Door Heel,10:45:21,---,---,---,---,---,---,
Starboard Door Heel,10:45:46,501,1,---,---,---,---,
Starboard Door Heel,10:46:14,---,---,---,---,---,---,
Starboard Door Heel,10:46:38,435,9,---,---,---,---,
Starboard Door Heel,10:47:04,403,6,---,---,---,---,
Starboard Door Heel,10:47:31,370,7,---,---,---,---,
Starboard Door Heel,10:47:56,340,7,---,---,---,---,
Starboard Door Heel,10:48:21,310,9,---,---,---,---,
Starboard Door Heel,10:48:45,281,5,31,7,---,---,
Starboard Door Heel,10:49:09,249,8,22,1,---,---,
Starboard Door Heel,10:49:34,214,1,25,7,---,---,
Starboard Door Heel,10:49:59,177,0,25,7,---,---,
Starboard Door Heel,10:50:25,142,0,---,---,---,---,
Starboard Door Heel,10:50:50,108,4,---,---,---,---,
Starboard Door Heel,10:51:15,78,2,---,---,---,---,
Starboard Door Heel,10:51:40,48,6,---,---,---,---,
Starboard Door Heel,10:52:05,25,4,---,---,---,---,
Starboard Door Heel,10:52:30,11,1,---,---,---,---,
Starboard Door Heel,10:52:55,9,0,---,---,---,---,
Starboard Door Heel,10:53:23,---,---,---,---,---,---,
Starboard Door Heel,10:53:51,---,---,---,---,---,---,
Starboard Door Heel,10:54:19,---,---,---,---,---,---,
Starboard Door Heel,10:54:47,---,---,---,---,---,---,
Starboard Door Heel,10:55:14,---,---,---,---,---,---,
Starboard Door Heel,10:55:42,---,---,---,---,---,---,
Starboard Door Heel,10:56:10,---,---,---,---,---,---,
Starboard Door Heel,10:56:40,---,---,---,---,---,---,
Starboard Door Heel,10:57:08,---,---,---,---,---,---,
Starboard Door Heel,10:57:36,---,---,---,---,---,---,
Starboard Door Heel,10:58:04,---,---,---,---,---,---,
Starboard Door Heel,10:58:31,---,---,---,---,---,---,
Starboard Door Heel,10:58:59,---,---,---,---,---,---,
Starboard Door Heel,10:59:27,---,---,---,---,---,---,
Starboard Door Heel,10:59:55,---,---,---,---,---,---,
Starboard Door Heel,11:00:23,---,---,---,---,---,---,
Starboard Door Heel,11:00:51,---,---,---,---,---,---,
Starboard Door Heel,11:01:19,---,---,---,---,---,---,
Starboard Door Heel,11:01:49,---,---,---,---,---,---,
Starboard Door Heel,11:02:18,---,---,---,---,---,---,
Starboard Door Heel,11:02:47,---,---,---,---,---,---,
Starboard Door Heel,11:03:17,---,---,---,---,---,---,
Starboard Door Heel,11:03:46,---,---,---,---,---,---,
Starboard Door Heel,11:04:16,---,---,---,---,---,---,
Starboard Door Heel,11:04:45,---,---,---,---,---,---,
Starboard Door Heel,11:05:14,---,---,---,---,---,---,
Starboard Door Heel,11:05:44,---,---,---,---,---,---,
Starboard Door Heel,11:06:13,---,---,---,---,---,---,
Starboard Door Heel,11:06:42,---,---,---,---,---,---,
Starboard Door Heel,11:07:12,---,---,---,---,---,---,
Starboard Door Heel,11:07:41,---,---,---,---,---,---,
Starboard Door Heel,11:08:11,---,---,---,---,---,---,
Starboard Door Heel,11:08:40,---,---,---,---,---,---,
Starboard Door Heel,11:09:09,---,---,---,---,---,---,
Starboard Door Heel,11:09:39,---,---,---,---,---,---,
Starboard Door Heel,11:10:08,---,---,---,---,---,---,
Starboard Door Heel,11:10:37,---,---,---,---,---,---,
Starboard Door Heel,11:11:07,---,---,---,---,---,---,
Starboard Door Heel,11:11:36,---,---,---,---,---,---,
Starboard Door Heel,11:12:06,---,---,---,---,---,---,
Starboard Door Heel,11:12:35,---,---,---,---,---,---,
Starboard Door Heel,11:13:04,---,---,---,---,---,---,
Starboard Door Heel,11:13:34,---,---,---,---,---,---,
Starboard Door Heel,11:14:03,---,---,---,---,---,---,
Starboard Door Heel,11:14:32,---,---,---,---,---,---,
Starboard Door Heel,11:15:02,---,---,---,---,---,---,
Starboard Door Heel,11:15:31,---,---,---,---,---,---,
Starboard Door Heel,11:16:01,---,---,---,---,---,---,
Starboard Door Heel,11:16:28,---,---,---,---,---,---,
Starboard Door Heel,11:16:56,---,---,---,---,---,---,
Starboard Door Heel,11:17:25,---,---,---,---,---,---,
Starboard Door Heel,11:17:48,19,7,23,0,---,---,
Starboard Door Heel,11:18:13,42,9,23,1,---,---,
Starboard Door Heel,11:18:40,95,1,35,6,---,---,
Starboard Door Heel,11:19:06,---,40,3,---,---,---,
Starboard Door Heel,11:19:33,224,3,40,2,---,---,
Starboard Door Heel,11:19:59,---,43,4,---,---,---,
Starboard Door Heel,11:20:26,368,2,43,1,---,---,
Starboard Door Heel,11:20:53,---,---,---,---,---,---,
Starboard Door Heel,11:21:19,510,1,---,---,---,---,
Starboard Door Heel,11:21:41,---,40,8,---,---,---,
Starboard Door Heel,11:22:06,646,3,44,3,---,---,
Starboard Door Heel,11:22:32,659,2,---,---,---,---,
Starboard Door Heel,11:22:55,659,0,48,5,---,---,
Starboard Door Heel,11:23:22,659,6,51,0,---,---,
Starboard Door Heel,11:23:48,659,4,37,2,---,---,
Starboard Door Heel,11:24:13,659,2,---,---,---,---,
Starboard Door Heel,11:24:38,658,9,45,8,---,---,
Starboard Door Heel,11:25:03,659,0,46,9,---,---,
Starboard Door Heel,11:25:28,659,0,44,5,---,---,
Starboard Door Heel,11:25:53,658,4,45,1,---,---,
Starboard Door Heel,11:26:19,658,3,42,6,---,---,
Starboard Door Heel,11:26:44,658,4,45,0,---,---,
Starboard Door Heel,11:27:11,659,1,44,2,---,---,
Starboard Door Heel,11:27:37,657,0,42,0,---,---,
Starboard Door Heel,11:28:01,657,6,45,6,---,---,
Starboard Door Heel,11:28:26,657,6,39,6,---,---,
Starboard Door Heel,11:28:53,657,9,46,2,---,---,
Starboard Door Heel,11:29:17,658,3,43,4,---,---,
Starboard Door Heel,11:29:44,657,6,42,7,---,---,
Starboard Door Heel,11:30:10,657,6,37,5,---,---,
Starboard Door Heel,11:30:37,656,9,45,7,---,---,
Starboard Door Heel,11:31:03,657,7,44,1,---,---,
Starboard Door Heel,11:31:29,658,0,41,2,---,---,
Starboard Door Heel,11:31:56,657,7,45,3,---,---,
Starboard Door Heel,11:32:21,658,4,37,6,---,---,
Starboard Door Heel,11:32:47,658,5,42,7,---,---,
Starboard Door Heel,11:33:14,658,3,43,1,---,---,
Starboard Door Heel,11:33:39,658,1,42,2,---,---,
Starboard Door Heel,11:34:04,657,7,41,5,---,---,
Starboard Door Heel,11:34:30,658,0,39,1,---,---,
Starboard Door Heel,11:34:55,658,2,42,2,---,---,
Starboard Door Heel,11:35:20,658,7,41,2,---,---,
Starboard Door Heel,11:35:45,659,3,39,7,---,---,
Starboard Door Heel,11:36:10,659,4,42,0,---,---,
Starboard Door Heel,11:36:35,660,4,---,---,---,---,
Starboard Door Heel,11:37:00,659,3,41,9,---,---,
Starboard Door Heel,11:37:26,659,0,45,1,---,---,
Starboard Door Heel,11:37:51,659,1,40,8,---,---,
Starboard Door Heel,11:38:16,659,3,44,2,---,---,
Starboard Door Heel,11:38:41,659,1,40,8,---,---,
Starboard Door Heel,11:39:06,658,8,42,7,---,---,
Starboard Door Heel,11:39:31,659,2,41,6,---,---,
Starboard Door Heel,11:39:56,659,2,41,0,---,---,
Starboard Door Heel,11:40:21,658,9,40,5,---,---,
Starboard Door Heel,11:40:45,659,4,41,9,---,---,
