Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,05:42:49,---,---,---,---,---,---,
Estribor,05:43:15,---,---,---,---,---,---,
Estribor,05:43:41,---,---,---,---,---,---,
Estribor,05:44:07,---,---,---,---,---,---,
Estribor,05:44:35,---,---,---,---,---,---,
Estribor,05:45:02,---,---,---,---,---,---,
Estribor,05:45:25,599,8,---,---,---,---,
Estribor,05:45:50,599,0,37,6,---,---,
Estribor,05:46:20,---,---,---,---,---,---,
Estribor,05:46:43,599,3,30,6,---,---,
Estribor,05:47:10,599,0,28,2,---,---,
Estribor,05:47:35,598,6,28,4,---,---,
Estribor,05:48:01,598,0,29,1,---,---,
Estribor,05:48:28,598,3,28,1,---,---,
Estribor,05:48:52,598,7,28,0,---,---,
Estribor,05:49:17,598,4,27,9,---,---,
Estribor,05:49:41,598,2,28,0,---,---,
Estribor,05:50:06,598,6,27,8,---,---,
Estribor,05:50:30,598,6,27,7,---,---,
Estribor,05:50:57,598,7,---,---,---,---,
Estribor,05:51:21,598,5,---,---,---,---,
Estribor,05:51:51,---,---,---,---,---,---,
Estribor,05:52:21,---,---,---,---,---,---,
Estribor,05:52:45,597,9,---,---,---,---,
Estribor,05:53:10,597,5,---,---,---,---,
Estribor,05:53:37,597,5,---,---,---,---,
Estribor,05:54:03,597,4,25,7,---,---,
Estribor,05:54:29,597,2,25,0,---,---,
Estribor,05:54:59,---,---,---,---,---,---,
Estribor,05:55:23,598,0,---,---,---,---,
Estribor,05:55:48,598,4,24,5,---,---,
Estribor,05:56:14,598,3,23,8,---,---,
Estribor,05:56:41,597,9,24,3,---,---,
Estribor,05:57:12,---,---,---,---,---,---,
Estribor,05:57:40,---,---,---,---,---,---,
Estribor,05:58:05,598,6,---,---,---,---,
Estribor,05:58:30,601,1,23,3,---,---,
Estribor,05:58:59,597,5,---,---,---,---,
Estribor,05:59:24,597,8,22,6,---,---,
Estribor,05:59:50,598,4,---,---,---,---,
Estribor,06:00:20,---,---,---,---,---,---,
Estribor,06:00:44,597,7,---,---,---,---,
Estribor,06:01:14,---,---,---,---,---,---,
Estribor,06:01:36,599,2,21,4,---,---,
Estribor,06:02:06,---,---,---,---,---,---,
Estribor,06:02:28,---,---,---,---,---,---,
Estribor,06:02:53,627,0,22,5,---,---,
Estribor,06:03:17,635,9,22,6,---,---,
Estribor,06:03:45,635,4,22,3,---,---,
Estribor,06:04:13,637,5,21,0,---,---,
Estribor,06:04:40,638,0,21,8,---,---,
Estribor,06:05:06,636,7,21,6,---,---,
Estribor,06:05:35,---,---,---,---,---,---,
Estribor,06:05:59,637,6,21,8,---,---,
Estribor,06:06:24,640,3,---,---,---,---,
Estribor,06:06:52,---,---,---,---,---,---,
Estribor,06:07:18,---,---,---,---,---,---,
Estribor,06:07:39,666,6,22,2,---,---,
Estribor,06:08:09,---,---,---,---,---,---,
Estribor,06:08:36,675,5,---,---,---,---,
Estribor,06:09:01,674,6,---,---,---,---,
Estribor,06:09:27,674,2,---,---,---,---,
Estribor,06:09:53,674,3,---,---,---,---,
Estribor,06:10:19,---,---,---,---,---,---,
Estribor,06:10:44,---,---,---,---,---,---,
Estribor,06:11:11,676,2,---,---,---,---,
Estribor,06:11:36,674,9,---,---,---,---,
Estribor,06:12:04,---,---,---,---,---,---,
Estribor,06:12:27,674,7,---,---,---,---,
Estribor,06:12:54,674,3,25,3,---,---,
Estribor,06:13:21,---,---,---,---,---,---,
Estribor,06:13:49,---,---,---,---,---,---,
Estribor,06:14:11,674,2,---,---,---,---,
Estribor,06:14:36,---,---,---,---,---,---,
Estribor,06:15:03,---,---,---,---,---,---,
Estribor,06:15:28,675,7,---,---,---,---,
Estribor,06:15:51,674,0,---,---,---,---,
Estribor,06:16:20,---,---,---,---,---,---,
Estribor,06:16:47,---,---,---,---,---,---,
Estribor,06:17:15,---,---,---,---,---,---,
Estribor,06:17:41,674,3,---,---,---,---,
Estribor,06:18:07,---,---,---,---,---,---,
Estribor,06:18:29,679,2,23,1,---,---,
Estribor,06:18:59,---,---,---,---,---,---,
Estribor,06:19:24,674,1,---,---,---,---,
Estribor,06:19:54,---,---,---,---,---,---,
Estribor,06:20:22,---,---,---,---,---,---,
Estribor,06:20:50,---,---,---,---,---,---,
Estribor,06:21:18,---,---,---,---,---,---,
Estribor,06:21:47,---,---,---,---,---,---,
Estribor,06:22:13,679,7,---,---,---,---,
Estribor,06:22:43,---,---,---,---,---,---,
Estribor,06:23:08,678,4,---,---,---,---,
Estribor,06:23:36,---,---,---,---,---,---,
Estribor,06:24:03,---,---,---,---,---,---,
Estribor,06:24:31,---,---,---,---,---,---,
Estribor,06:24:59,---,---,---,---,---,---,
Estribor,06:25:25,674,2,26,9,---,---,
Estribor,06:25:57,---,---,---,---,---,---,
Estribor,06:26:25,---,---,---,---,---,---,
Estribor,06:26:50,678,0,---,---,---,---,
Estribor,06:27:20,---,---,---,---,---,---,
Estribor,06:27:45,---,---,---,---,---,---,
