Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 09:28:53,564.2,
2019-11-28 09:30:13,563.1,
2019-11-28 09:35:43,567.1,
2019-11-28 09:40:49,562.4,
2019-11-28 09:47:26,562.6,
2019-11-28 09:49:10,565.5,
2019-11-28 09:53:39,563.1,
2019-11-28 09:54:05,562.9,
2019-11-28 09:57:14,567.8,
2019-11-28 09:58:04,564.6,24.7
2019-11-28 10:00:46,563.4,24.4
2019-11-28 10:02:58,563.8,24.099999999999998
2019-11-28 10:04:47,562.0,23.799999999999997
2019-11-28 10:05:40,563.9,23.5
2019-11-28 10:07:52,563.0,23.2
2019-11-28 10:08:17,563.7,22.9
2019-11-28 10:08:42,563.6,23.0
2019-11-28 10:10:54,562.6,23.1
2019-11-28 10:13:38,564.5,22.9
2019-11-28 10:16:15,546.5,22.7
2019-11-28 10:16:40,509.6,22.1
2019-11-28 10:17:38,431.0,22.15
2019-11-28 10:18:03,392.9,22.2
2019-11-28 10:18:28,363.0,22.2
2019-11-28 10:18:54,334.2,21.2
2019-11-28 10:19:18,304.2,20.2
