Tiempo,Escalas(m),Datos1(m)
2019-11-28 15:58:23,1702.3,95.9
2019-11-28 16:00:48,1702.4,95.5
2019-11-28 16:04:46,1663.9,95.9
2019-11-28 16:08:41,1704.2,96.3
2019-11-28 16:11:07,1703.7,101.3
2019-11-28 16:14:44,1703.8,100.4
2019-11-28 16:20:29,1703.4,88.0
2019-11-28 16:24:45,1703.4,89.7
2019-11-28 16:26:52,1702.2,94.5
2019-11-28 16:28:59,1702.0,93.7
2019-11-28 16:31:25,1701.9,97.9
2019-11-28 16:33:13,1701.8,98.8
2019-11-28 16:35:02,1702.1,95.8
2019-11-28 16:37:27,1702.1,99.8
2019-11-28 16:39:18,1702.5,94.8
2019-11-28 16:44:08,1701.9,94.0
2019-11-28 16:48:42,1702.1,92.8
2019-11-28 16:52:39,1701.7,94.0
2019-11-28 16:56:38,1701.1,92.875
2019-11-28 16:58:27,1700.2,91.75
2019-11-28 17:02:25,1602.0,90.625
2019-11-28 17:04:43,1700.7,89.5
2019-11-28 17:05:08,1700.7,89.3
2019-11-28 17:05:58,1700.1,86.6
2019-11-28 17:06:24,1700.4,87.4
2019-11-28 17:07:12,1700.6,88.2
2019-11-28 17:08:22,1700.8,88.9
