Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 08:34:40,481.2,27.1
2019-11-28 08:36:32,804.6,8.4
2019-11-28 08:37:29,807.9,6.5
2019-11-28 08:37:55,807.6,17.3
2019-11-28 08:39:37,807.3,31.4
2019-11-28 08:40:02,807.8,32.6
2019-11-28 08:40:27,807.9,33.1
2019-11-28 08:40:52,808.1,33.7
2019-11-28 08:41:17,807.9,34.4
2019-11-28 08:41:44,808.1,34.8
2019-11-28 08:42:35,808.2,35.4
2019-11-28 08:42:59,808.1,34.6
2019-11-28 08:43:24,811.2,33.0
2019-11-28 08:43:48,808.2,34.0
2019-11-28 08:44:13,808.4,33.6
2019-11-28 08:44:39,808.6,33.2
2019-11-28 08:45:05,808.6,33.2
2019-11-28 08:45:29,808.4,33.2
2019-11-28 08:45:52,808.4,33.2
2019-11-28 08:46:19,807.7,33.1
2019-11-28 08:46:42,808.1,33.0
2019-11-28 08:47:07,809.4,32.2
2019-11-28 08:48:03,808.2,32.5
2019-11-28 08:48:58,808.3,32.2
2019-11-28 08:49:23,808.3,33.0
2019-11-28 08:49:49,808.3,32.7
2019-11-28 08:50:41,808.2,32.9
2019-11-28 08:51:08,808.2,35.1
2019-11-28 08:51:33,808.5,33.650000000000006
2019-11-28 08:51:56,809.8,32.2
2019-11-28 08:52:21,809.1,32.3
2019-11-28 08:52:46,808.5,32.3
2019-11-28 08:53:11,808.5,33.9
2019-11-28 08:53:37,808.7,32.7
2019-11-28 08:54:02,809.0,32.3
2019-11-28 08:54:27,812.0,31.8
2019-11-28 08:54:51,808.5,33.4
2019-11-28 08:55:16,809.7,33.6
2019-11-28 08:55:43,808.9,33.3
2019-11-28 08:56:08,809.1,32.7
2019-11-28 08:56:33,809.0,32.2
2019-11-28 08:56:58,808.8,32.3
2019-11-28 08:57:22,809.1,32.3
2019-11-28 08:57:48,809.1,33.0
2019-11-28 08:58:14,810.2,31.8
2019-11-28 08:58:36,812.1,30.6
2019-11-28 08:59:03,809.3,32.4
2019-11-28 08:59:28,808.9,31.8
2019-11-28 08:59:54,813.7,32.0
2019-11-28 09:00:18,809.0,32.2
2019-11-28 09:00:43,809.0,31.6
2019-11-28 09:01:08,813.5,28.8
2019-11-28 09:01:32,809.0,31.0
2019-11-28 09:01:59,809.7,31.0
2019-11-28 09:02:26,809.0,30.95
2019-11-28 09:02:51,809.3,30.9
2019-11-28 09:03:18,809.3,30.799999999999997
2019-11-28 09:03:43,809.3,30.7
2019-11-28 09:04:09,809.1,31.1
2019-11-28 09:04:34,812.0,28.9
2019-11-28 09:05:01,810.5,29.15
2019-11-28 09:05:26,809.6,29.4
2019-11-28 09:05:50,809.3,29.4
2019-11-28 09:06:15,809.3,30.4
2019-11-28 09:07:08,808.7,30.0
2019-11-28 09:07:35,809.3,30.4
2019-11-28 09:08:01,809.1,31.0
2019-11-28 09:08:29,806.3,30.77777777777778
2019-11-28 09:09:51,807.1,30.555555555555557
2019-11-28 09:10:16,807.3,30.333333333333332
2019-11-28 09:10:41,806.1,30.11111111111111
2019-11-28 09:12:05,808.3,29.88888888888889
2019-11-28 09:12:30,808.6,29.666666666666668
2019-11-28 09:14:48,809.6,29.444444444444443
2019-11-28 09:15:15,812.6,29.22222222222222
2019-11-28 09:16:04,808.9,29.0
2019-11-28 09:16:32,808.6,29.0
2019-11-28 09:17:01,808.4,29.5
2019-11-28 09:18:25,808.8,30.0
2019-11-28 09:18:51,808.8,30.5
2019-11-28 09:19:44,808.2,31.0
2019-11-28 09:20:12,808.4,30.5
2019-11-28 09:20:38,809.1,31.7
2019-11-28 09:21:32,808.3,32.4
2019-11-28 09:21:59,808.4,31.8
2019-11-28 09:22:25,808.4,31.9
2019-11-28 09:22:52,808.7,31.65
2019-11-28 09:23:17,809.0,31.4
2019-11-28 09:24:10,808.7,32.9
2019-11-28 09:24:37,808.9,31.5
2019-11-28 09:26:28,809.0,30.9
2019-11-28 09:27:23,808.9,29.9
2019-11-28 09:27:49,809.0,31.7
2019-11-28 09:28:15,809.3,32.0
2019-11-28 09:28:42,809.7,32.4
2019-11-28 09:29:08,808.9,29.6
2019-11-28 09:29:34,808.7,31.4
2019-11-28 09:30:28,809.1,30.9
2019-11-28 09:30:56,809.8,30.4
2019-11-28 09:31:20,808.4,29.9
2019-11-28 09:31:49,811.0,29.666666666666664
2019-11-28 09:32:44,809.5,29.433333333333334
2019-11-28 09:33:39,809.1,29.2
2019-11-28 09:35:03,809.1,29.4
2019-11-28 09:35:30,811.6,29.599999999999998
2019-11-28 09:36:24,808.7,29.8
2019-11-28 09:37:50,808.7,30.0
2019-11-28 09:38:16,809.6,30.2
2019-11-28 09:38:44,809.3,29.6
2019-11-28 09:39:36,809.1,29.0
2019-11-28 09:40:02,808.7,29.0
2019-11-28 09:40:28,809.3,30.9
2019-11-28 09:41:24,808.9,28.6
2019-11-28 09:42:21,808.3,28.85
2019-11-28 09:42:48,808.8,29.1
2019-11-28 09:45:08,810.6,29.35
2019-11-28 09:46:02,808.3,29.6
2019-11-28 09:46:30,808.6,30.5
2019-11-28 09:47:25,808.7,29.3
2019-11-28 09:47:51,810.2,27.7
2019-11-28 09:48:16,808.9,28.3
2019-11-28 09:48:44,808.9,27.8
2019-11-28 09:49:09,808.7,27.3
2019-11-28 09:49:36,808.6,27.7
2019-11-28 09:50:04,809.1,28.1
2019-11-28 09:51:29,808.9,28.5
2019-11-28 09:52:51,808.9,29.375
2019-11-28 09:53:14,808.7,30.25
2019-11-28 09:54:37,808.5,31.125
2019-11-28 09:55:03,808.3,32.0
2019-11-28 09:55:28,808.7,31.6
2019-11-28 09:55:57,809.3,31.75
2019-11-28 09:56:20,808.6,31.9
2019-11-28 09:56:44,808.7,31.6
2019-11-28 09:57:10,808.2,31.2
2019-11-28 09:57:35,808.5,31.7
2019-11-28 09:58:04,807.8,31.9
2019-11-28 09:58:29,807.7,32.1
2019-11-28 09:58:54,808.0,31.0
2019-11-28 09:59:21,807.8,31.1
2019-11-28 09:59:46,808.2,31.2
2019-11-28 10:00:13,808.4,30.9
2019-11-28 10:00:39,809.2,30.2
2019-11-28 10:01:05,808.5,30.3
2019-11-28 10:02:26,812.2,31.2
2019-11-28 10:02:51,808.2,30.3
2019-11-28 10:03:48,808.2,29.9
2019-11-28 10:04:13,808.7,29.5
2019-11-28 10:04:41,809.3,29.0
2019-11-28 10:05:06,809.2,28.5
2019-11-28 10:05:34,809.4,28.75
2019-11-28 10:06:26,808.9,29.0
2019-11-28 10:07:47,809.5,28.6
2019-11-28 10:09:05,809.5,28.2
2019-11-28 10:09:30,810.1,27.8
2019-11-28 10:09:55,809.8,28.3
2019-11-28 10:10:22,810.4,28.1
2019-11-28 10:10:46,809.8,28.3
2019-11-28 10:11:38,808.3,30.3
2019-11-28 10:12:33,808.6,29.1
2019-11-28 10:14:00,808.9,30.1
2019-11-28 10:14:27,809.5,31.1
2019-11-28 10:14:49,809.1,32.1
2019-11-28 10:15:14,809.4,30.85
2019-11-28 10:16:36,808.9,29.6
2019-11-28 10:17:29,747.0,29.666666666666668
2019-11-28 10:18:27,651.8,29.733333333333334
2019-11-28 10:18:51,615.6,29.8
2019-11-28 10:19:16,584.4,30.3
2019-11-28 10:19:43,550.5,29.7
2019-11-28 10:20:08,519.5,29.6
2019-11-28 10:20:33,490.0,30.6
2019-11-28 10:20:58,459.6,29.6
