Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 12:42:15,736.7,12.6
2019-11-28 12:42:40,748.5,13.6
2019-11-28 12:43:31,749.9,14.6
2019-11-28 12:43:58,749.5,20.4
2019-11-28 12:44:49,752.9,26.2
2019-11-28 12:45:16,749.6,28.1
2019-11-28 12:45:40,749.4,29.5
2019-11-28 12:46:06,749.7,30.8
2019-11-28 12:46:33,749.7,33.3
2019-11-28 12:46:57,750.1,35.1
2019-11-28 12:47:24,750.1,36.5
2019-11-28 12:47:48,750.5,35.7
2019-11-28 12:48:13,750.6,36.6
2019-11-28 12:48:39,750.9,35.7
2019-11-28 12:49:05,751.6,36.0
2019-11-28 12:49:30,750.7,35.1
2019-11-28 12:49:57,752.9,34.3
2019-11-28 12:50:23,750.9,35.8
2019-11-28 12:50:50,751.5,35.2
2019-11-28 12:51:16,751.7,35.2
2019-11-28 12:51:42,751.3,35.8
2019-11-28 12:52:07,751.7,35.0
2019-11-28 12:52:33,755.1,33.8
2019-11-28 12:52:58,751.6,35.5
2019-11-28 12:53:24,752.3,34.4
2019-11-28 12:53:49,751.5,34.6
2019-11-28 12:54:16,751.6,35.6
2019-11-28 12:54:41,751.5,34.3
2019-11-28 12:55:32,751.3,35.1
2019-11-28 12:55:57,752.3,34.2
2019-11-28 12:56:22,751.7,35.3
2019-11-28 12:56:47,752.0,34.3
2019-11-28 12:57:12,752.3,34.3
2019-11-28 12:57:37,752.1,34.4
2019-11-28 12:58:02,752.1,33.5
2019-11-28 12:58:28,751.9,34.8
2019-11-28 12:58:54,752.0,34.7
2019-11-28 12:59:19,752.1,35.2
2019-11-28 12:59:43,751.8,33.7
2019-11-28 13:00:34,752.3,32.8
2019-11-28 13:00:58,753.4,32.5
2019-11-28 13:01:25,751.7,34.0
2019-11-28 13:01:50,751.7,34.4
2019-11-28 13:02:16,751.3,34.8
2019-11-28 13:02:42,751.8,34.4
2019-11-28 13:03:08,751.5,34.8
2019-11-28 13:03:35,751.7,34.0
2019-11-28 13:04:00,751.7,34.8
2019-11-28 13:05:17,751.3,35.2
2019-11-28 13:05:44,751.5,34.4
2019-11-28 13:06:09,751.2,34.8
2019-11-28 13:06:34,753.8,33.4
2019-11-28 13:06:59,751.4,33.4
2019-11-28 13:07:24,751.3,34.0
2019-11-28 13:07:49,751.9,33.8
2019-11-28 13:08:14,752.0,33.6
2019-11-28 13:08:39,751.6,33.6
2019-11-28 13:09:04,751.3,32.9
2019-11-28 13:09:29,751.3,32.9
2019-11-28 13:09:54,750.9,33.2
2019-11-28 13:10:19,751.1,32.8
2019-11-28 13:10:44,751.3,32.5
2019-11-28 13:11:10,751.3,32.1
2019-11-28 13:11:35,750.3,31.4
2019-11-28 13:12:00,750.4,32.1
2019-11-28 13:12:25,750.5,33.2
2019-11-28 13:12:50,751.2,33.7
2019-11-28 13:13:15,751.3,33.5
2019-11-28 13:13:40,751.5,33.5
2019-11-28 13:14:05,750.3,33.5
2019-11-28 13:14:30,750.2,32.7
2019-11-28 13:14:56,749.6,33.2
2019-11-28 13:15:21,749.9,32.6
2019-11-28 13:15:46,750.7,32.7
2019-11-28 13:16:11,750.5,32.1
2019-11-28 13:16:36,750.5,32.7
2019-11-28 13:17:03,750.5,32.6
2019-11-28 13:17:27,760.0,31.5
2019-11-28 13:18:43,787.0,29.4
2019-11-28 13:19:08,787.8,29.7
2019-11-28 13:19:33,787.1,30.0
2019-11-28 13:19:58,786.9,29.8
2019-11-28 13:20:49,787.1,30.4
2019-11-28 13:21:14,787.3,29.6
2019-11-28 13:21:39,788.0,30.7
2019-11-28 13:22:04,788.1,30.2
2019-11-28 13:22:29,787.3,30.7
2019-11-28 13:22:54,786.9,31.1
2019-11-28 13:23:19,787.4,31.1
2019-11-28 13:23:44,787.9,31.0
2019-11-28 13:24:09,787.9,30.8
2019-11-28 13:24:34,788.6,30.9
2019-11-28 13:24:59,789.0,30.8
2019-11-28 13:25:24,788.6,31.0
2019-11-28 13:25:49,789.1,31.4
2019-11-28 13:26:14,788.8,32.3
2019-11-28 13:26:39,789.0,32.5
2019-11-28 13:27:04,789.2,33.6
2019-11-28 13:27:29,789.4,33.2
2019-11-28 13:27:54,789.1,32.5
2019-11-28 13:28:19,789.4,32.5
2019-11-28 13:28:44,789.1,32.4
2019-11-28 13:29:10,789.5,31.9
2019-11-28 13:29:35,789.5,31.9
2019-11-28 13:30:00,789.7,32.4
2019-11-28 13:30:25,789.6,31.8
2019-11-28 13:30:50,788.9,33.1
2019-11-28 13:31:15,789.1,32.7
2019-11-28 13:31:40,789.2,32.0
2019-11-28 13:32:05,789.4,32.9
2019-11-28 13:32:30,789.4,32.5
2019-11-28 13:32:57,789.4,32.3
2019-11-28 13:34:17,791.3,34.1
2019-11-28 13:35:10,784.7,30.3
2019-11-28 13:37:22,705.1,26.5
2019-11-28 13:37:47,679.7,26.5
2019-11-28 13:38:12,657.9,29.0
2019-11-28 13:38:38,634.3,26.6
2019-11-28 13:39:05,609.9,26.5
2019-11-28 13:39:31,585.4,26.65
2019-11-28 13:39:57,561.8,26.8
2019-11-28 13:40:50,512.0,27.0
2019-11-28 13:41:15,486.2,24.9
2019-11-28 13:41:40,459.5,20.4
2019-11-28 13:42:05,433.2,17.3
2019-11-28 13:42:30,407.3,17.9
2019-11-28 13:42:56,381.8,18.3
2019-11-28 13:43:21,356.6,19.4
