Tiempo,Escalas(m),Datos1(°)
2019-11-28 16:52:24,1740.1,6.3
2019-11-28 16:55:07,1740.3,5.199999999999999
2019-11-28 16:55:59,1740.7,4.1
2019-11-28 16:56:24,1740.9,5.2
2019-11-28 16:56:51,1740.6,1.4
2019-11-28 16:57:19,1741.2,1.2
2019-11-28 16:58:13,1740.9,0.5
2019-11-28 16:58:38,1741.0,1.6
2019-11-28 16:59:02,1741.2,1.0
2019-11-28 16:59:27,1741.2,2.7
2019-11-28 17:00:46,1741.6,-0.4
2019-11-28 17:01:11,1741.3,0.2
2019-11-28 17:01:36,1741.4,1.8
2019-11-28 17:02:01,1741.6,0.6
2019-11-28 17:02:26,1742.3,1.2
2019-11-28 17:02:51,1741.6,0.5
2019-11-28 17:03:19,1742.1,1.7
2019-11-28 17:03:44,1742.3,-0.1
2019-11-28 17:04:11,1743.0,1.6
2019-11-28 17:04:36,1742.1,0.9
2019-11-28 17:05:02,1742.3,-0.5
2019-11-28 17:05:30,1742.8,1.0
2019-11-28 17:05:55,1742.9,0.6
2019-11-28 17:06:22,1742.7,0.8
2019-11-28 17:06:47,1742.7,-0.3
2019-11-28 17:07:12,1742.8,2.3
2019-11-28 17:07:37,1742.7,1.7
2019-11-28 17:08:05,1742.7,1.1
2019-11-28 17:08:30,1742.1,1.1
2019-11-28 17:08:58,1742.2,1.0
2019-11-28 17:09:52,1742.7,1.1
2019-11-28 17:10:19,1742.1,1.6
2019-11-28 17:10:45,1743.0,1.9
2019-11-28 17:11:12,1742.7,2.5
2019-11-28 17:11:38,1744.1,0.3
2019-11-28 17:12:03,1742.8,1.7
2019-11-28 17:12:28,1745.9,0.2
2019-11-28 17:12:57,1742.7,0.8
2019-11-28 17:13:23,1742.1,1.4
2019-11-28 17:13:48,1742.3,1.6
2019-11-28 17:14:14,1742.6,0.2
2019-11-28 17:14:41,1742.1,1.3
2019-11-28 17:15:07,1742.4,1.2000000000000002
2019-11-28 17:15:58,1742.4,1.1
2019-11-28 17:16:23,1743.6,-0.3
2019-11-28 17:16:49,1742.6,1.4
2019-11-28 17:17:14,1742.8,1.5
2019-11-28 17:17:39,1742.1,1.7
2019-11-28 17:18:04,1742.8,3.0
2019-11-28 17:18:29,1743.1,1.7
2019-11-28 17:18:54,1743.1,1.0
2019-11-28 17:19:19,1743.6,2.3
2019-11-28 17:19:47,1742.9,1.9
2019-11-28 17:20:12,1742.9,2.9
2019-11-28 17:20:38,1743.0,2.3
2019-11-28 17:21:30,1742.7,1.0
2019-11-28 17:21:55,1742.9,1.9
2019-11-28 17:22:20,1742.8,2.5
2019-11-28 17:22:46,1742.6,2.5
2019-11-28 17:23:11,1742.8,2.0
2019-11-28 17:23:36,1743.2,2.1
2019-11-28 17:24:01,1743.4,1.8
2019-11-28 17:24:26,1742.7,1.9
2019-11-28 17:24:54,1742.7,1.9
2019-11-28 17:25:19,1742.6,1.8
2019-11-28 17:25:44,1742.4,1.7
2019-11-28 17:26:09,1742.8,0.7
2019-11-28 17:26:34,1742.1,1.4
2019-11-28 17:27:02,1741.8,0.2
2019-11-28 17:27:27,1742.4,1.7
2019-11-28 17:27:53,1742.6,0.9
2019-11-28 17:28:18,1742.2,1.3
2019-11-28 17:28:44,1742.2,-0.6
2019-11-28 17:29:11,1742.1,0.7
2019-11-28 17:30:02,1742.2,0.6
2019-11-28 17:30:29,1742.1,-0.7
2019-11-28 17:30:54,1742.0,0.0
2019-11-28 17:31:19,1741.9,-0.6
2019-11-28 17:31:46,1742.1,0.2
2019-11-28 17:32:39,1741.8,0.4
2019-11-28 17:33:04,1742.1,0.15000000000000002
2019-11-28 17:33:31,1741.3,-0.1
2019-11-28 17:33:57,1742.3,0.7
2019-11-28 17:34:49,1741.6,2.8
2019-11-28 17:35:15,1741.3,0.1
2019-11-28 17:35:40,1741.6,-1.4
2019-11-28 17:36:06,1741.2,0.2
2019-11-28 17:36:32,1741.2,0.0
2019-11-28 17:36:59,1741.1,0.5
2019-11-28 17:37:55,1741.3,1.1
2019-11-28 17:38:20,1740.9,0.0
2019-11-28 17:38:45,1741.2,0.0
2019-11-28 17:39:13,1741.3,-0.1
2019-11-28 17:39:40,1741.3,-0.1
2019-11-28 17:40:06,1741.2,-1.1
2019-11-28 17:40:34,1741.1,0.55
2019-11-28 17:41:00,1741.3,2.2
2019-11-28 17:41:26,1741.1,1.2
2019-11-28 17:41:53,1741.4,1.0
2019-11-28 17:42:19,1741.0,0.6
2019-11-28 17:42:44,1741.7,1.1
2019-11-28 17:43:11,1741.4,-0.5
2019-11-28 17:43:39,1741.3,1.4
2019-11-28 17:45:27,1741.7,0.1
2019-11-28 17:45:52,1741.7,0.2
2019-11-28 17:46:17,1742.1,0.1
2019-11-28 17:47:08,1742.2,-0.15
2019-11-28 17:48:02,1742.2,-0.4
2019-11-28 17:48:27,1742.4,0.6
2019-11-28 17:48:52,1742.8,1.2
2019-11-28 17:49:17,1742.3,-0.4
2019-11-28 17:50:09,1741.8,-0.5
2019-11-28 17:50:34,1741.8,1.1
2019-11-28 17:51:02,1741.6,-0.3
2019-11-28 17:51:27,1742.0,0.6
2019-11-28 17:51:53,1741.9,-1.1
2019-11-28 17:52:18,1741.7,-0.6
2019-11-28 17:52:43,1742.1,-1.2
2019-11-28 17:53:08,1742.4,0.1
2019-11-28 17:54:28,1743.0,103.4
2019-11-28 17:54:54,1742.0,68.73333333333335
2019-11-28 17:55:21,1747.1,34.06666666666668
2019-11-28 17:55:46,1741.5,-0.6
2019-11-28 17:56:39,1741.6,0.9
2019-11-28 17:57:04,1741.6,0.9
2019-11-28 17:58:24,1741.4,0.9
2019-11-28 17:58:49,1741.7,-0.2
2019-11-28 17:59:14,1742.5,0.10000000000000003
2019-11-28 17:59:40,1742.2,0.4
2019-11-28 18:00:05,1741.6,1.2
2019-11-28 18:00:31,1742.1,2.3
2019-11-28 18:00:56,1741.7,-0.5
2019-11-28 18:01:21,1741.7,1.2
2019-11-28 18:01:46,1741.7,0.7
2019-11-28 18:02:11,1742.0,0.0
2019-11-28 18:02:37,1742.0,0.4
2019-11-28 18:03:02,1741.9,0.5
2019-11-28 18:03:28,1741.9,0.0
2019-11-28 18:03:53,1742.1,-0.5
2019-11-28 18:04:19,1742.1,0.55
2019-11-28 18:04:45,1742.2,1.6
2019-11-28 18:05:36,1742.6,0.2
2019-11-28 18:06:01,1742.8,-0.7
2019-11-28 18:06:28,1742.6,-0.5
2019-11-28 18:06:53,1743.2,-0.35
2019-11-28 18:07:18,1743.3,-0.2
2019-11-28 18:07:43,1742.3,-0.3
2019-11-28 18:08:10,1742.2,1.9
2019-11-28 18:08:35,1742.7,-0.6
2019-11-28 18:09:01,1742.8,-0.2
2019-11-28 18:09:27,1742.4,0.7
2019-11-28 18:09:52,1742.9,0.7
2019-11-28 18:10:48,1742.4,1.5
2019-11-28 18:11:14,1742.9,1.0
2019-11-28 18:11:41,1743.2,1.3
2019-11-28 18:12:07,1742.8,1.4
2019-11-28 18:12:32,1743.5,-0.9
2019-11-28 18:13:25,1743.0,0.4
2019-11-28 18:13:52,1742.8,-0.1
2019-11-28 18:14:17,1742.6,-0.9
2019-11-28 18:14:42,1742.7,0.9
2019-11-28 18:15:35,1743.6,-0.6
2019-11-28 18:16:28,1743.6,-0.5
2019-11-28 18:16:56,1742.9,-0.3
2019-11-28 18:17:21,1743.2,-0.1
2019-11-28 18:17:46,1743.0,0.6
2019-11-28 18:18:11,1743.5,-0.1
2019-11-28 18:18:38,1743.5,1.3
2019-11-28 18:19:03,1743.1,-0.5
2019-11-28 18:19:28,1743.6,-0.1
2019-11-28 18:19:36,1744.2,0.3
2019-11-28 18:23:11,1743.1,0.4
2019-11-28 18:26:47,1742.6,-1.8
2019-11-28 18:29:55,1742.0,2.6
2019-11-28 18:33:31,1743.5,-0.2
2019-11-28 18:37:07,1743.8,1.1
2019-11-28 18:39:46,1743.2,1.2
2019-11-28 18:43:22,1743.4,-0.9
2019-11-28 18:49:39,1743.4,-0.9
2019-11-28 18:51:50,1743.2,-0.9
2019-11-28 18:58:07,1743.1,0.4
2019-11-28 19:01:43,1743.2,1.0
2019-11-28 19:05:18,1742.8,-1.3
