Tiempo,Escalas(m),Datos1(m)
2019-11-28 19:48:33,2860.3,122.60000000000001
2019-11-28 20:03:34,1961.0,125.70000000000002
2019-11-28 20:09:48,1741.8,128.8
2019-11-28 20:13:11,1961.5,118.10000000000001
2019-11-28 20:20:49,1744.2,107.4
2019-11-28 20:29:18,1742.5,123.8
2019-11-28 20:31:10,1742.2,127.2
2019-11-28 20:35:03,1743.7,117.1
2019-11-28 20:37:03,1742.9,107.0
2019-11-28 20:38:11,1743.1,107.9
2019-11-28 20:40:27,1743.2,108.1
2019-11-28 20:45:51,1743.1,102.6
2019-11-28 20:47:07,1743.4,104.1
2019-11-28 20:51:07,1743.2,106.6
2019-11-28 20:56:00,1742.9,109.4
2019-11-28 21:01:29,1743.1,108.1
2019-11-28 21:52:10,1962.4,106.75
2019-11-28 22:11:10,1743.7,105.4
2019-11-28 22:21:06,1645.9,105.5
2019-11-28 22:22:14,1744.3,105.6
2019-11-28 22:23:30,1744.4,106.0
2019-11-28 22:30:48,1743.9,103.9
2019-11-28 22:42:18,1744.0,105.9
2019-11-28 22:43:26,1744.2,105.6
2019-11-28 22:49:43,1744.9,106.5
2019-11-28 22:54:43,1744.9,103.3
2019-11-28 23:06:00,1744.9,102.7
2019-11-28 23:08:08,1745.4,102.2
2019-11-28 23:09:16,1745.1,102.9
2019-11-28 23:11:24,1744.9,105.7
2019-11-28 23:14:34,1744.5,101.6
2019-11-28 23:19:35,1744.1,104.4
2019-11-28 23:22:45,2647.3,105.3
2019-11-28 23:28:39,2198.8,106.2
2019-11-28 23:32:38,1745.0,107.1
