Tiempo,Escalas(m),Datos1(m)
2019-11-28 03:05:43,1510.5,
2019-11-28 03:09:30,1793.5,97.6
2019-11-28 03:10:22,1793.9,90.9
2019-11-28 03:11:17,1794.5,88.6
2019-11-28 03:11:43,1793.9,86.3
2019-11-28 03:12:08,1793.9,85.8
2019-11-28 03:14:47,1793.5,79.9
2019-11-28 03:15:14,1791.2,77.2
2019-11-28 03:17:00,1791.8,79.6
2019-11-28 03:17:26,1792.3,81.0
2019-11-28 03:18:19,1792.2,80.8
2019-11-28 03:20:07,1788.1,102.6
2019-11-28 03:22:00,1788.9,124.4
2019-11-28 03:22:55,1791.0,124.31111111111112
2019-11-28 03:23:53,1792.4,124.22222222222223
2019-11-28 03:24:46,1793.7,124.13333333333334
2019-11-28 03:25:11,1794.2,124.04444444444445
2019-11-28 03:25:38,1794.3,123.95555555555555
2019-11-28 03:26:04,1794.8,123.86666666666666
2019-11-28 03:26:58,1795.1,123.77777777777777
2019-11-28 03:27:23,1795.7,123.68888888888888
2019-11-28 03:28:18,1795.7,123.6
2019-11-28 03:28:44,1796.1,125.5
2019-11-28 03:29:09,1796.2,125.5
2019-11-28 03:29:35,1796.3,123.8
2019-11-28 03:30:01,1796.1,122.4
2019-11-28 03:30:26,1797.2,120.2
2019-11-28 03:30:51,1796.6,117.7
2019-11-28 03:31:17,1797.0,118.9
2019-11-28 03:32:10,1797.3,119.6
2019-11-28 03:33:02,1797.2,119.1
2019-11-28 03:33:27,1797.9,118.4
2019-11-28 03:33:52,1797.1,117.2
2019-11-28 03:34:17,1797.0,115.9
2019-11-28 03:34:42,1797.6,114.6
2019-11-28 03:35:33,1797.8,113.6
2019-11-28 03:35:58,1797.7,115.2
2019-11-28 03:36:50,1797.4,115.3
2019-11-28 03:37:15,1797.7,114.5
2019-11-28 03:37:40,1797.8,113.8
2019-11-28 03:38:32,1797.7,113.8
2019-11-28 03:39:23,1798.4,114.5
2019-11-28 03:39:51,1798.6,114.8
2019-11-28 03:40:16,1797.6,113.6
2019-11-28 03:40:42,1798.2,114.0
2019-11-28 03:41:33,1797.5,114.7
2019-11-28 03:41:58,1798.3,114.2
2019-11-28 03:42:25,1797.8,112.7
2019-11-28 03:42:50,1797.8,113.4
2019-11-28 03:43:16,1798.5,112.3
2019-11-28 03:44:12,1797.9,113.0
2019-11-28 03:44:37,1797.6,113.0
2019-11-28 03:45:02,1797.6,114.0
2019-11-28 03:45:28,1798.7,112.3
2019-11-28 03:45:53,1797.7,113.0
2019-11-28 03:46:19,1797.8,113.2
2019-11-28 03:46:44,1798.3,112.3
2019-11-28 03:47:11,1799.3,111.9
2019-11-28 03:47:37,1798.5,110.8
2019-11-28 03:48:02,1797.6,113.2
2019-11-28 03:48:27,1797.8,112.4
2019-11-28 03:48:55,1797.7,113.4
2019-11-28 03:49:21,1797.7,113.0
2019-11-28 03:49:46,1797.7,112.0
2019-11-28 03:50:13,1797.9,112.0
2019-11-28 03:50:38,1797.6,110.1
2019-11-28 03:51:03,1799.2,108.5
2019-11-28 03:51:28,1798.0,109.3
2019-11-28 03:51:54,1797.7,110.1
2019-11-28 03:52:19,1797.9,108.9
2019-11-28 03:52:42,1798.2,107.7
2019-11-28 03:53:34,1797.8,110.0
2019-11-28 03:54:00,1797.8,109.35
2019-11-28 03:54:25,1797.9,108.7
2019-11-28 03:55:18,1797.5,109.6
2019-11-28 03:55:43,1797.5,109.0
2019-11-28 03:56:08,1797.8,110.8
2019-11-28 03:56:33,1798.4,111.2
2019-11-28 03:56:58,1798.4,108.4
2019-11-28 03:57:49,1798.1,110.1
2019-11-28 03:58:16,1797.4,109.7
2019-11-28 03:58:41,1797.5,110.8
2019-11-28 03:59:32,1798.2,111.2
2019-11-28 03:59:57,1798.1,110.7
2019-11-28 04:00:22,1797.4,110.2
2019-11-28 04:01:16,1797.5,110.2
2019-11-28 04:02:07,1797.4,109.30000000000001
2019-11-28 04:02:32,1798.5,108.4
2019-11-28 04:03:24,1796.9,109.4
2019-11-28 04:03:49,1796.9,109.7
2019-11-28 04:04:45,1796.8,111.8
2019-11-28 04:05:10,1797.0,110.3
2019-11-28 04:05:35,1796.9,109.2
2019-11-28 04:06:01,1796.8,110.2
2019-11-28 04:06:25,1799.4,111.2
2019-11-28 04:07:18,1797.3,114.7
2019-11-28 04:08:36,1797.6,109.1
2019-11-28 04:09:56,1797.4,110.9
2019-11-28 04:10:21,1797.5,111.5
2019-11-28 04:10:46,1797.9,111.1
2019-11-28 04:12:05,1797.3,111.44999999999999
2019-11-28 04:12:30,1797.7,111.8
2019-11-28 04:13:22,1797.7,112.9
2019-11-28 04:13:47,1797.6,112.1
2019-11-28 04:14:12,1798.6,111.4
2019-11-28 04:14:38,1797.9,110.3
2019-11-28 04:15:02,1798.3,109.4
2019-11-28 04:15:27,1798.0,107.7
2019-11-28 04:15:52,1797.6,109.7
2019-11-28 04:16:17,1798.3,108.6
2019-11-28 04:16:42,1797.6,110.0
2019-11-28 04:17:07,1797.5,109.0
2019-11-28 04:17:32,1797.5,109.7
2019-11-28 04:17:57,1797.8,111.8
2019-11-28 04:18:22,1797.9,110.7
2019-11-28 04:18:47,1797.8,109.3
2019-11-28 04:19:12,1797.9,108.9
2019-11-28 04:19:37,1797.7,109.7
2019-11-28 04:20:03,1797.7,109.7
2019-11-28 04:20:26,1798.2,109.2
2019-11-28 04:20:49,1797.5,110.0
2019-11-28 04:21:42,1797.4,110.4
2019-11-28 04:22:07,1797.7,110.8
2019-11-28 04:22:32,1797.6,111.6
2019-11-28 04:22:57,1797.5,110.5
2019-11-28 04:23:48,1797.4,111.4
2019-11-28 04:24:41,1797.8,109.9
2019-11-28 04:25:04,1797.6,110.5
2019-11-28 04:25:31,1797.9,110.3
2019-11-28 04:25:56,1797.4,111.2
2019-11-28 04:27:15,1797.5,112.2
2019-11-28 04:28:07,1797.4,110.2
2019-11-28 04:28:31,1797.3,110.6
2019-11-28 04:28:56,1797.8,110.6
2019-11-28 04:29:21,1798.2,110.0
2019-11-28 04:29:46,1797.7,109.3
2019-11-28 04:30:11,1797.9,109.6
2019-11-28 04:30:36,1798.2,109.7
2019-11-28 04:31:01,1797.7,109.9
2019-11-28 04:31:26,1798.5,110.9
2019-11-28 04:31:51,1798.0,109.5
2019-11-28 04:32:16,1797.9,110.9
2019-11-28 04:32:41,1798.0,110.9
2019-11-28 04:33:04,1797.7,110.25
2019-11-28 04:33:29,1797.9,109.6
2019-11-28 04:34:21,1798.1,109.2
2019-11-28 04:36:09,1798.0,109.1
2019-11-28 04:36:34,1798.4,109.9
2019-11-28 04:37:27,1797.8,109.9
2019-11-28 04:37:52,1798.3,108.7
2019-11-28 04:38:17,1797.9,109.4
2019-11-28 04:38:42,1800.5,107.1
2019-11-28 04:39:07,1797.6,110.3
2019-11-28 04:39:32,1797.9,109.7
2019-11-28 04:40:26,1798.2,106.7
2019-11-28 04:40:51,1798.2,108.2
2019-11-28 04:41:45,1797.8,109.2
2019-11-28 04:42:10,1798.3,109.7
2019-11-28 04:42:35,1798.7,110.6
2019-11-28 04:43:01,1799.1,110.7
2019-11-28 04:43:26,1798.4,109.9
2019-11-28 04:43:52,1798.2,107.4
2019-11-28 04:44:19,1798.4,106.7
2019-11-28 04:44:45,1798.3,106.95
2019-11-28 04:45:11,1798.6,107.2
2019-11-28 04:46:30,1798.6,105.9
2019-11-28 04:46:55,1798.1,106.1
2019-11-28 04:47:20,1798.0,105.5
2019-11-28 04:47:45,1798.3,104.7
2019-11-28 04:48:10,1798.3,105.4
2019-11-28 04:48:35,1798.2,107.5
2019-11-28 04:49:01,1798.4,107.7
2019-11-28 04:49:26,1798.3,106.7
2019-11-28 04:49:51,1798.6,104.8
2019-11-28 04:50:16,1798.4,105.9
2019-11-28 04:50:40,1798.4,106.3
2019-11-28 04:51:05,1798.4,106.3
2019-11-28 04:51:30,1798.5,105.8
2019-11-28 04:51:55,1798.3,105.8
2019-11-28 04:52:22,1797.9,105.8
2019-11-28 04:52:47,1798.5,107.4
2019-11-28 04:53:12,1798.7,107.3
2019-11-28 04:53:37,1798.4,107.0
2019-11-28 04:54:02,1798.2,106.9
2019-11-28 04:54:27,1798.3,107.5
2019-11-28 04:54:52,1798.6,106.9
2019-11-28 04:56:38,1798.6,108.4
2019-11-28 04:57:03,1798.3,107.6
2019-11-28 04:57:28,1798.0,108.0
2019-11-28 04:57:54,1797.9,108.0
2019-11-28 04:59:40,1797.7,109.4
2019-11-28 05:00:05,1797.5,108.0
2019-11-28 05:00:30,1797.9,107.7
2019-11-28 05:01:22,1797.7,109.6
2019-11-28 05:02:38,1797.4,109.9
2019-11-28 05:03:03,1798.2,108.4
