Tiempo,Escalas(m),Datos1(°)
2019-11-28 10:43:38,1801.2,80.75999999999999
2019-11-28 10:50:23,1395.5,107.67999999999999
2019-11-28 10:53:44,1396.8,134.6
2019-11-28 10:57:24,1801.1,-1.1
2019-11-28 10:59:13,1800.9,-5.550000000000001
2019-11-28 11:03:29,1797.5,-10.0
2019-11-28 11:05:38,1801.4,-0.5
2019-11-28 11:10:52,1800.9,-1.0
2019-11-28 11:16:21,1801.5,-1.5
2019-11-28 11:23:23,1801.6,-2.0
2019-11-28 11:26:49,1802.1,-2.5
2019-11-28 11:31:43,1802.4,-3.0
2019-11-28 11:33:50,1801.9,-3.5
2019-11-28 11:35:41,1748.2,-2.3
2019-11-28 11:37:48,1802.0,-1.1
2019-11-28 11:42:05,1804.7,11.350000000000001
2019-11-28 11:45:45,1802.0,23.8
2019-11-28 11:51:13,1801.9,36.25
2019-11-28 11:53:03,1657.3,48.7
2019-11-28 11:54:54,1801.9,38.44
2019-11-28 11:57:57,1801.4,28.18
2019-11-28 12:01:55,1801.4,17.919999999999998
2019-11-28 12:11:25,1802.2,7.659999999999997
2019-11-28 12:13:32,1801.8,-2.6
2019-11-28 12:15:40,1802.0,-2.6
2019-11-28 12:17:48,1801.9,-1.9500000000000002
2019-11-28 12:19:37,1802.6,-1.3
2019-11-28 12:21:28,1802.5,-0.65
2019-11-28 12:30:02,1801.1,0.0
2019-11-28 12:31:51,1801.6,-0.6
