Tiempo,Escalas(m),Datos1(°)
2019-11-28 01:50:01,1598.5,-0.3
2019-11-28 01:55:39,1598.7,-0.9
2019-11-28 02:01:17,1598.1,0.3
2019-11-28 02:06:54,1598.2,-0.8
2019-11-28 02:12:32,1597.6,1.9
2019-11-28 02:18:09,1598.8,-1.1
2019-11-28 02:23:47,1598.5,0.0
2019-11-28 02:29:24,1598.4,-0.3
2019-11-28 02:35:02,1598.4,-1.2
2019-11-28 02:40:40,1599.5,-0.4
2019-11-28 02:46:17,1599.2,-0.2
2019-11-28 02:51:55,1598.8,-1.1
2019-11-28 02:55:38,1599.6,0.7
2019-11-28 02:56:15,1599.2,0.1
2019-11-28 02:56:52,1599.4,-2.1
2019-11-28 02:57:29,1599.2,-1.6
2019-11-28 02:58:06,1598.8,-2.7
2019-11-28 02:58:42,1599.1,0.8
2019-11-28 02:59:19,1599.5,-0.1
2019-11-28 02:59:56,1600.0,0.9
2019-11-28 03:00:33,1599.2,1.1
2019-11-28 03:01:10,1599.0,-0.2
2019-11-28 03:01:47,1598.8,-0.15000000000000002
2019-11-28 03:02:23,1599.1,-0.1
2019-11-28 03:03:00,1598.8,1.3
2019-11-28 03:03:37,1598.8,-1.2
2019-11-28 03:04:14,1598.9,-0.5
2019-11-28 03:04:51,1599.2,-0.3
2019-11-28 03:05:27,1598.9,-0.6
2019-11-28 03:06:04,1600.3,-0.5
2019-11-28 03:06:41,1600.7,-0.7
2019-11-28 03:07:18,1600.5,-0.9
2019-11-28 03:07:55,1600.7,-0.8
2019-11-28 03:08:32,1600.2,-1.4
2019-11-28 03:09:08,1600.0,-2.4
2019-11-28 03:09:45,1600.5,-1.6
2019-11-28 03:10:22,1600.3,-1.3
2019-11-28 03:10:59,1600.2,-1.5
2019-11-28 03:11:36,1600.4,-1.9
2019-11-28 03:12:13,1600.5,-0.6
2019-11-28 03:12:49,1600.4,-0.6
2019-11-28 03:13:26,1600.2,-1.1
2019-11-28 03:14:03,1600.4,-0.3
2019-11-28 03:14:40,1600.2,0.2
2019-11-28 03:18:37,1600.9,-0.6
2019-11-28 03:22:24,1600.7,-0.3
2019-11-28 03:26:12,1600.5,-2.3
2019-11-28 03:29:59,1600.3,-1.7999999999999998
2019-11-28 03:33:47,1601.1,-1.3
2019-11-28 03:37:35,1600.5,-1.8
2019-11-28 03:41:22,1600.9,-0.3
2019-11-28 03:45:10,1601.2,0.6
2019-11-28 03:48:57,1600.9,-1.1
2019-11-28 03:52:45,1601.1,0.4
2019-11-28 03:56:15,1600.9,0.1
2019-11-28 04:00:02,1600.7,-0.2
2019-11-28 04:03:50,1600.4,-0.1
2019-11-28 04:07:37,1600.5,-0.7
2019-11-28 04:11:25,1600.7,-1.6
2019-11-28 04:15:13,1600.4,-1.1
2019-11-28 04:19:00,1600.6,-2.6
2019-11-28 04:22:48,1601.2,-0.3
2019-11-28 04:26:35,1600.9,-0.7
2019-11-28 04:30:23,1600.9,-0.7
2019-11-28 04:34:10,1601.4,-1.7
2019-11-28 04:37:58,1601.3,-1.9
2019-11-28 04:41:46,1601.6,-1.5
2019-11-28 04:45:33,1601.2,-2.1
2019-11-28 04:52:51,1601.6,-1.15
2019-11-28 04:56:38,1601.3,-0.2
2019-11-28 05:00:26,1601.3,-1.3
2019-11-28 05:04:14,1601.8,-1.3
2019-11-28 05:08:02,1601.7,-1.3
2019-11-28 05:11:48,1601.7,-1.3
2019-11-28 05:15:36,1601.5,0.0
2019-11-28 05:19:23,1601.1,-1.6
2019-11-28 05:23:11,1601.2,-0.7
2019-11-28 05:26:59,1601.2,-0.8
2019-11-28 05:30:47,1601.1,-0.8
2019-11-28 05:34:34,1600.9,-0.8
2019-11-28 05:38:21,1601.2,-1.1
2019-11-28 05:42:09,1600.4,-1.2
2019-11-28 05:45:56,1600.3,-0.8
2019-11-28 05:49:44,1599.7,-2.1
