Tiempo,Escalas(m),Datos1(°)
2019-11-28 12:11:39,1805.0,2.1
2019-11-28 12:12:04,1805.4,1.1
2019-11-28 12:12:27,1804.7,0.1
2019-11-28 12:12:52,1804.8,0.3
2019-11-28 12:14:13,1804.6,0.4
2019-11-28 12:14:36,1805.5,0.4
2019-11-28 12:15:27,1805.2,-0.5
2019-11-28 12:15:52,1804.8,0.2
2019-11-28 12:16:42,1806.0,2.0
2019-11-28 12:17:08,1805.2,-0.3
2019-11-28 12:17:34,1805.1,-0.5
2019-11-28 12:18:01,1805.1,1.6
2019-11-28 12:18:26,1805.1,0.0
2019-11-28 12:18:51,1805.3,-0.3
2019-11-28 12:19:17,1805.0,0.2
2019-11-28 12:19:44,1805.1,-0.1
2019-11-28 12:20:09,1804.9,1.4
2019-11-28 12:20:32,1804.8,0.9
2019-11-28 12:20:57,1804.8,0.4
2019-11-28 12:21:23,1805.1,-0.1
2019-11-28 12:21:48,1805.2,0.3
2019-11-28 12:22:13,1805.0,1.9
2019-11-28 12:22:38,1805.1,-0.1
2019-11-28 12:23:03,1805.1,0.4
2019-11-28 12:23:52,1804.6,0.7
2019-11-28 12:24:44,1805.2,0.4
2019-11-28 12:25:37,1805.2,-0.7
