Tiempo,Escalas(m),Datos1(°)
2019-11-28 06:05:38,2197.3,27.674999999999997
2019-11-28 06:09:29,1799.8,1.0
2019-11-28 06:12:30,1799.9,107.3
2019-11-28 06:15:24,1799.2,2.2
2019-11-28 06:18:18,1799.1,1.4
2019-11-28 06:22:06,1799.1,0.0
2019-11-28 06:23:07,1800.0,107.2
2019-11-28 06:24:07,1799.5,54.050000000000004
2019-11-28 06:24:58,1799.3,0.9
2019-11-28 06:29:51,1664.9,0.6714285714285715
2019-11-28 06:34:44,1799.3,0.44285714285714284
2019-11-28 06:37:37,1678.0,0.2142857142857143
2019-11-28 06:40:30,1799.1,-0.014285714285714346
2019-11-28 06:43:29,855.7,-0.242857142857143
2019-11-28 06:46:07,1799.1,-0.4714285714285714
2019-11-28 06:47:06,1798.9,-0.7
2019-11-28 06:49:14,1799.1,1.0
2019-11-28 06:52:15,1799.1,-0.2
2019-11-28 06:55:00,1798.9,1.2
2019-11-28 06:56:16,1800.0,0.7
2019-11-28 06:59:10,1799.6,106.7
2019-11-28 07:05:41,1798.8,0.6
2019-11-28 07:06:15,1799.3,0.5
2019-11-28 07:08:03,1798.9,1.9
2019-11-28 07:11:45,1712.7,37.233333333333334
2019-11-28 07:14:31,935.8,72.56666666666668
2019-11-28 07:15:55,1798.6,107.9
2019-11-28 07:18:41,1798.7,53.900000000000006
2019-11-28 07:22:25,1799.3,-0.1
2019-11-28 07:22:53,1798.5,1.9
2019-11-28 07:24:14,1798.4,1.2
2019-11-28 07:25:11,1798.6,0.4
