Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 06:13:48,661.7,39.3
2019-11-28 06:14:10,662.0,38.9
2019-11-28 06:14:57,662.7,39.2
2019-11-28 06:17:01,663.8,38.6
2019-11-28 06:17:25,663.2,38.1
2019-11-28 06:18:16,663.5,36.8
2019-11-28 06:20:01,663.8,36.3
2019-11-28 06:20:23,662.7,35.8
2019-11-28 06:20:47,663.2,38.6
2019-11-28 06:21:38,663.3,38.36666666666667
2019-11-28 06:22:00,665.7,38.13333333333333
2019-11-28 06:23:09,663.6,37.9
2019-11-28 06:23:33,663.9,36.349999999999994
2019-11-28 06:25:12,663.9,34.8
2019-11-28 06:26:30,663.2,34.65
2019-11-28 06:27:44,663.5,34.5
2019-11-28 06:28:54,662.6,34.3
2019-11-28 06:29:41,663.4,34.4
2019-11-28 06:30:05,662.6,35.4
2019-11-28 06:32:05,663.1,34.1
2019-11-28 06:32:29,663.2,32.8
2019-11-28 06:34:29,666.3,31.5
2019-11-28 06:34:53,663.6,34.2
2019-11-28 06:36:07,663.6,33.9
2019-11-28 06:36:33,662.4,33.63333333333333
2019-11-28 06:37:41,664.6,33.36666666666667
2019-11-28 06:38:54,662.9,33.1
2019-11-28 06:39:19,663.6,33.2
2019-11-28 06:39:44,666.0,33.5
2019-11-28 06:40:09,662.9,34.3
2019-11-28 06:40:31,663.8,32.2
2019-11-28 06:40:53,663.4,34.1
2019-11-28 06:41:18,663.1,33.45
2019-11-28 06:42:02,664.3,32.8
2019-11-28 06:42:26,664.1,32.3
2019-11-28 06:43:16,666.5,32.9
2019-11-28 06:44:29,664.6,33.5
2019-11-28 06:45:17,665.4,33.34
2019-11-28 06:46:06,665.3,33.18
2019-11-28 06:46:28,663.6,33.02
2019-11-28 06:47:16,662.7,32.86
2019-11-28 06:47:38,664.5,32.7
2019-11-28 06:48:00,662.8,31.25
2019-11-28 06:48:22,668.2,29.8
2019-11-28 06:48:46,663.0,33.2
2019-11-28 06:49:09,661.9,34.1
2019-11-28 06:49:57,662.7,33.2
2019-11-28 06:51:10,662.8,32.2
2019-11-28 06:52:27,662.2,32.0
2019-11-28 06:52:52,662.7,31.8
2019-11-28 06:53:16,663.5,33.5
2019-11-28 06:55:21,663.0,35.0
2019-11-28 06:56:16,663.1,35.25
2019-11-28 06:56:37,663.2,35.5
2019-11-28 06:57:25,663.5,34.4
2019-11-28 07:05:10,663.2,31.1
