Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 11:45:45,448.6,8.2
2019-11-28 11:47:25,746.8,8.2
2019-11-28 11:48:15,760.9,6.7
2019-11-28 11:48:39,761.3,9.2
2019-11-28 11:49:01,761.7,10.0
2019-11-28 11:49:24,761.4,11.0
2019-11-28 11:49:48,761.4,11.3
2019-11-28 11:50:12,761.8,17.9
2019-11-28 11:50:37,761.0,22.9
2019-11-28 11:51:01,761.0,25.6
2019-11-28 11:51:25,760.4,27.8
2019-11-28 11:51:47,761.0,30.0
2019-11-28 11:52:12,761.0,31.3
2019-11-28 11:52:38,760.7,31.4
2019-11-28 11:53:01,760.7,31.2
2019-11-28 11:53:26,760.6,31.4
2019-11-28 11:53:52,760.7,31.6
2019-11-28 11:54:18,760.9,30.8
2019-11-28 11:55:06,761.2,30.0
2019-11-28 11:55:29,761.1,29.5
2019-11-28 11:55:53,761.0,30.4
2019-11-28 11:56:17,760.9,29.9
2019-11-28 11:56:40,760.6,30.9
2019-11-28 11:57:05,760.7,31.45
2019-11-28 11:57:27,760.7,32.0
2019-11-28 11:57:51,761.4,32.0
2019-11-28 11:58:14,760.7,31.8
2019-11-28 11:58:38,760.9,32.4
2019-11-28 11:59:03,760.9,31.9
2019-11-28 11:59:27,761.0,32.0
2019-11-28 11:59:50,760.7,32.2
2019-11-28 12:00:15,761.0,31.2
2019-11-28 12:00:40,761.0,31.6
2019-11-28 12:01:04,760.6,31.3
2019-11-28 12:01:28,761.3,31.5
2019-11-28 12:01:51,760.6,31.3
2019-11-28 12:02:15,762.4,30.3
2019-11-28 12:02:38,761.4,30.2
2019-11-28 12:03:02,761.3,31.4
2019-11-28 12:03:27,761.5,31.8
2019-11-28 12:03:50,762.2,34.5
2019-11-28 12:04:14,761.6,31.2
2019-11-28 12:04:37,761.1,31.5
2019-11-28 12:05:26,760.5,32.1
2019-11-28 12:05:51,760.8,30.4
2019-11-28 12:06:13,766.6,28.7
2019-11-28 12:06:38,761.7,31.7
2019-11-28 12:07:02,761.4,31.7
2019-11-28 12:07:25,761.6,32.0
2019-11-28 12:07:48,762.0,31.9
2019-11-28 12:08:12,762.8,32.7
2019-11-28 12:08:35,767.4,31.9
2019-11-28 12:09:00,771.8,32.15
2019-11-28 12:09:22,777.4,32.4
2019-11-28 12:09:46,786.8,32.75
2019-11-28 12:10:10,802.2,33.1
2019-11-28 12:10:33,805.9,32.7
2019-11-28 12:10:57,806.3,32.4
2019-11-28 12:11:20,809.8,29.4
2019-11-28 12:11:45,806.9,30.066666666666666
2019-11-28 12:12:09,806.5,30.73333333333333
2019-11-28 12:12:31,806.3,31.4
2019-11-28 12:12:54,806.6,30.6
2019-11-28 12:13:18,806.4,30.0
2019-11-28 12:13:41,806.7,29.5
2019-11-28 12:14:04,807.8,29.4
2019-11-28 12:14:28,806.4,29.5
2019-11-28 12:15:16,806.6,29.1
2019-11-28 12:15:41,806.8,29.2
2019-11-28 12:16:04,807.0,29.2
2019-11-28 12:16:28,806.7,29.049999999999997
2019-11-28 12:17:17,806.6,28.9
2019-11-28 12:18:05,806.9,28.799999999999997
2019-11-28 12:18:27,806.8,28.7
2019-11-28 12:18:51,806.8,29.5
2019-11-28 12:19:15,810.2,27.9
2019-11-28 12:19:40,806.7,29.6
2019-11-28 12:20:03,806.9,29.1
2019-11-28 12:20:30,806.7,29.0
2019-11-28 12:20:53,807.1,28.9
2019-11-28 12:21:18,806.8,29.2
2019-11-28 12:21:39,807.0,29.5
2019-11-28 12:22:04,806.7,29.5
2019-11-28 12:22:28,807.4,30.15
2019-11-28 12:22:48,807.7,30.8
2019-11-28 12:23:14,807.8,30.0
2019-11-28 12:23:37,807.6,29.2
2019-11-28 12:24:00,807.4,28.4
2019-11-28 12:24:25,807.0,27.85
2019-11-28 12:24:46,807.5,27.3
2019-11-28 12:25:11,807.7,26.9
2019-11-28 12:25:37,807.2,27.25
2019-11-28 12:26:00,807.5,27.6
2019-11-28 12:26:23,807.9,27.1
2019-11-28 12:26:50,806.9,27.200000000000003
2019-11-28 12:27:11,808.7,27.3
2019-11-28 12:27:36,806.2,28.2
2019-11-28 12:28:00,806.7,27.1
2019-11-28 12:28:23,807.0,27.2
2019-11-28 12:28:46,807.6,28.2
2019-11-28 12:29:09,807.2,27.8
2019-11-28 12:29:34,808.4,28.2
2019-11-28 12:30:00,806.8,29.299999999999997
2019-11-28 12:30:21,806.9,30.4
2019-11-28 12:30:45,806.9,29.6
2019-11-28 12:31:08,807.0,29.0
2019-11-28 12:31:32,807.1,29.0
2019-11-28 12:31:58,806.4,30.0
2019-11-28 12:32:21,806.4,31.0
2019-11-28 12:32:46,806.8,30.6
2019-11-28 12:33:11,806.5,30.05
2019-11-28 12:33:32,806.8,29.5
2019-11-28 12:33:56,806.6,28.925
2019-11-28 12:34:19,806.7,28.35
2019-11-28 12:34:41,806.2,27.775
2019-11-28 12:35:02,810.1,27.2
2019-11-28 12:35:27,806.3,29.0
2019-11-28 12:35:50,806.8,29.45
2019-11-28 12:36:12,807.0,29.9
2019-11-28 12:36:35,806.9,29.1
2019-11-28 12:36:58,806.8,28.8
2019-11-28 12:37:22,806.6,29.6
2019-11-28 12:38:37,810.1,28.96666666666667
2019-11-28 12:39:02,806.0,28.333333333333332
2019-11-28 12:39:23,806.2,27.7
2019-11-28 12:39:44,807.0,27.1
2019-11-28 12:40:09,806.4,27.433333333333334
2019-11-28 12:40:32,806.8,27.76666666666667
2019-11-28 12:40:54,809.9,28.1
2019-11-28 12:41:18,815.0,29.0
2019-11-28 12:41:40,822.8,30.6
2019-11-28 12:42:04,829.8,31.7
2019-11-28 12:42:28,833.4,31.177777777777777
2019-11-28 12:42:51,834.5,30.655555555555555
2019-11-28 12:43:16,834.3,30.133333333333333
2019-11-28 12:43:38,834.5,29.61111111111111
2019-11-28 12:44:00,834.1,29.08888888888889
2019-11-28 12:44:22,833.7,28.566666666666666
2019-11-28 12:44:44,833.8,28.044444444444444
2019-11-28 12:45:07,833.7,27.522222222222222
2019-11-28 12:45:29,833.5,27.0
2019-11-28 12:45:52,833.3,26.0
2019-11-28 12:46:15,833.3,26.5
2019-11-28 12:46:41,833.0,26.4
2019-11-28 12:47:04,832.7,26.2
2019-11-28 12:47:27,833.0,25.7
2019-11-28 12:47:52,833.2,24.8
2019-11-28 12:48:14,833.0,25.1
2019-11-28 12:48:37,832.9,25.3
2019-11-28 12:49:00,833.0,25.1
2019-11-28 12:49:23,833.4,24.4
2019-11-28 12:49:47,832.9,23.9
2019-11-28 12:50:11,833.0,23.9
2019-11-28 12:50:34,833.0,25.1
2019-11-28 12:50:58,833.0,26.0
2019-11-28 12:51:22,833.8,25.5
2019-11-28 12:51:45,833.3,25.9
2019-11-28 12:52:11,833.9,25.4
2019-11-28 12:52:36,833.7,24.3
2019-11-28 12:52:59,833.8,24.7
2019-11-28 12:53:24,834.1,25.7
2019-11-28 12:53:48,835.7,24.7
2019-11-28 12:54:12,834.5,25.8
2019-11-28 12:54:36,833.0,25.85
2019-11-28 12:54:58,833.4,25.9
2019-11-28 12:55:20,833.3,25.9
2019-11-28 12:55:44,833.4,25.45
2019-11-28 12:56:06,832.6,25.0
2019-11-28 12:56:29,833.8,25.1
2019-11-28 12:56:54,833.9,24.5
2019-11-28 12:57:17,834.6,23.3
2019-11-28 12:57:39,836.2,23.2
2019-11-28 12:58:05,834.7,23.666666666666668
2019-11-28 12:58:31,833.7,24.133333333333333
2019-11-28 12:58:54,833.7,24.6
2019-11-28 12:59:19,834.1,24.8
2019-11-28 12:59:44,834.6,23.8
2019-11-28 13:00:09,833.3,24.6
2019-11-28 13:00:35,832.8,24.8
2019-11-28 13:00:59,833.0,24.625
2019-11-28 13:01:20,833.1,24.450000000000003
2019-11-28 13:01:42,835.7,24.275000000000002
2019-11-28 13:02:27,833.0,24.1
2019-11-28 13:02:49,833.1,23.6
2019-11-28 13:03:14,833.3,23.7
2019-11-28 13:03:37,833.6,23.1
2019-11-28 13:04:00,833.4,23.0
2019-11-28 13:04:24,832.9,23.7
2019-11-28 13:04:47,832.9,25.1
2019-11-28 13:05:11,833.9,23.2
2019-11-28 13:05:36,834.2,22.933333333333334
2019-11-28 13:05:58,834.1,22.666666666666664
2019-11-28 13:06:23,834.8,22.4
2019-11-28 13:06:48,834.0,22.9
2019-11-28 13:07:14,834.2,23.4
2019-11-28 13:07:41,836.3,23.4
2019-11-28 13:08:06,833.9,23.4
2019-11-28 13:09:24,833.7,23.4
2019-11-28 13:09:48,819.0,23.2
