Tiempo,Escalas(m),Datos1(m)
2019-11-28 04:47:21,1747.6,117.2
2019-11-28 04:47:43,1747.6,116.6
2019-11-28 04:48:28,1747.9,115.4
2019-11-28 04:48:53,1748.0,115.4
2019-11-28 04:49:15,1748.0,117.6
2019-11-28 04:49:36,1747.9,115.1
2019-11-28 04:50:24,1748.1,114.4
2019-11-28 04:51:09,1403.9,114.7
2019-11-28 04:51:54,950.4,115.0
2019-11-28 04:53:02,1748.0,115.3
2019-11-28 04:53:52,1748.2,114.9
2019-11-28 04:54:40,1748.3,118.4
2019-11-28 04:55:27,1748.0,116.4
2019-11-28 04:56:16,2113.4,116.65
2019-11-28 04:56:55,570.5,116.9
2019-11-28 04:58:07,1212.1,117.15
2019-11-28 04:58:53,1748.8,117.4
2019-11-28 04:59:38,1748.0,119.4
2019-11-28 05:00:03,1748.1,117.5
2019-11-28 05:01:17,1748.3,125.5
2019-11-28 05:01:40,1748.3,121.2
2019-11-28 05:02:02,1748.8,121.9
2019-11-28 05:02:47,1748.3,123.1
2019-11-28 05:03:11,1748.7,121.5
2019-11-28 05:03:36,1748.3,120.0
2019-11-28 05:04:22,1748.9,120.4
2019-11-28 05:04:45,1748.7,120.74782608695652
2019-11-28 05:05:11,1748.7,121.09565217391305
