Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 05:42:02,559.9,
2019-11-28 05:42:51,558.8,
2019-11-28 05:43:14,559.6,
2019-11-28 05:43:39,559.1,24.8
2019-11-28 05:44:05,559.7,24.3
2019-11-28 05:45:25,561.5,23.8
2019-11-28 05:45:52,559.9,24.8
2019-11-28 05:46:46,560.3,25.8
2019-11-28 05:47:10,559.5,26.2
2019-11-28 05:47:37,558.9,25.799999999999997
2019-11-28 05:48:00,560.7,25.4
2019-11-28 05:48:27,559.5,26.3
2019-11-28 05:48:54,559.6,26.65
2019-11-28 05:49:47,559.4,27.0
2019-11-28 05:50:40,559.4,26.7
2019-11-28 05:51:05,559.3,26.7
2019-11-28 05:51:29,558.9,26.7
2019-11-28 05:52:17,559.2,26.7
2019-11-28 05:52:39,559.5,26.7
2019-11-28 05:53:05,561.6,25.65
2019-11-28 05:54:47,559.4,24.6
2019-11-28 05:55:40,559.5,25.26
2019-11-28 05:56:27,561.1,25.92
2019-11-28 05:56:52,559.3,26.58
2019-11-28 05:57:15,559.2,27.24
2019-11-28 05:58:04,559.4,27.9
2019-11-28 05:58:29,562.1,27.4
2019-11-28 05:58:53,559.2,26.9
2019-11-28 05:59:41,558.9,26.4
2019-11-28 06:00:06,559.9,25.9
2019-11-28 06:00:33,560.7,25.4
2019-11-28 06:01:23,558.9,24.9
2019-11-28 06:02:14,559.6,25.2
2019-11-28 06:02:38,559.4,25.5
2019-11-28 06:03:55,560.3,24.4
2019-11-28 06:05:14,559.4,24.15
2019-11-28 06:05:39,561.1,23.9
2019-11-28 06:06:04,559.5,23.65
2019-11-28 06:06:27,560.1,23.4
2019-11-28 06:06:54,559.9,26.2
2019-11-28 06:07:21,559.3,23.9
2019-11-28 06:07:45,561.5,22.7
2019-11-28 06:08:09,559.6,23.8
2019-11-28 06:09:02,561.2,22.2
2019-11-28 06:09:27,559.1,24.0
2019-11-28 06:09:53,559.2,24.5
2019-11-28 06:12:54,559.1,25.0
2019-11-28 06:13:19,559.9,24.1
2019-11-28 06:13:45,560.3,23.2
2019-11-28 06:15:36,560.7,23.549999999999997
2019-11-28 06:15:58,559.0,23.9
2019-11-28 06:16:24,561.5,22.7
2019-11-28 06:16:52,560.7,23.4
2019-11-28 06:18:34,558.2,24.1
2019-11-28 06:19:21,500.8,24.7
2019-11-28 06:20:40,381.0,24.6
2019-11-28 06:21:05,347.8,24.5
2019-11-28 06:21:28,314.1,24.4
2019-11-28 06:21:53,277.1,24.6
