Tiempo,Escalas(m),Datos1(m)
2019-11-28 03:04:03,849.4,113.45
2019-11-28 03:04:51,1811.2,114.2
2019-11-28 03:06:05,1811.1,113.8
2019-11-28 03:06:31,1811.8,109.6
2019-11-28 03:07:19,1812.0,107.9
2019-11-28 03:08:42,1810.8,117.8
2019-11-28 03:09:30,1809.5,122.1
2019-11-28 03:10:18,1809.6,123.1
2019-11-28 03:10:44,1809.2,117.5
2019-11-28 03:11:32,1808.8,118.4
2019-11-28 03:12:25,1808.1,119.4
2019-11-28 03:14:06,1809.1,116.7
2019-11-28 03:14:31,1808.4,115.1
2019-11-28 03:14:57,1808.9,113.55
2019-11-28 03:15:47,1810.5,112.0
2019-11-28 03:16:12,1809.6,112.95
