Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 05:58:41,767.6,
2019-11-28 06:01:21,765.8,
2019-11-28 06:03:05,767.5,
2019-11-28 06:03:59,767.4,
2019-11-28 06:04:23,768.2,
2019-11-28 06:05:41,767.5,1.2
2019-11-28 06:06:30,765.0,0.8
2019-11-28 06:06:54,754.7,0.7
2019-11-28 06:07:41,715.1,0.4
2019-11-28 06:08:05,678.0,0.6
2019-11-28 06:08:30,639.2,0.4
2019-11-28 06:08:53,606.2,0.5
2019-11-28 06:09:19,578.3,0.6
2019-11-28 06:09:44,554.4,0.4
2019-11-28 06:10:09,529.3,0.5
2019-11-28 06:10:32,504.6,0.6
2019-11-28 06:10:56,478.2,0.6
2019-11-28 06:11:19,452.9,0.5
2019-11-28 06:11:43,427.7,0.8
2019-11-28 06:12:07,401.8,0.9
2019-11-28 06:12:30,374.3,0.5
2019-11-28 06:12:54,347.7,0.8
2019-11-28 06:13:17,319.1,0.8
