Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 05:43:51,521.3,
2019-11-28 05:44:16,521.2,
2019-11-28 05:44:40,522.7,
2019-11-28 05:45:05,521.7,
2019-11-28 05:45:59,521.2,26.9
2019-11-28 05:46:53,520.9,26.174999999999997
2019-11-28 05:47:21,521.1,25.45
2019-11-28 05:47:46,521.1,24.725
2019-11-28 05:48:11,521.7,24.0
2019-11-28 05:48:40,521.4,24.2
2019-11-28 05:49:03,521.1,24.4
2019-11-28 05:49:31,520.7,24.099999999999998
2019-11-28 05:49:56,521.0,23.799999999999997
2019-11-28 05:50:23,521.6,23.5
2019-11-28 05:51:14,521.4,23.2
2019-11-28 05:51:43,520.9,23.25
2019-11-28 05:53:02,521.1,23.3
2019-11-28 05:53:28,520.9,23.5
2019-11-28 05:53:52,521.1,23.7
2019-11-28 05:54:18,521.1,23.836363636363636
2019-11-28 05:54:44,520.9,23.972727272727273
2019-11-28 05:55:35,522.4,24.10909090909091
2019-11-28 05:56:00,521.1,24.245454545454546
2019-11-28 05:56:52,520.4,24.381818181818183
2019-11-28 05:57:17,526.6,24.518181818181816
2019-11-28 05:58:09,549.5,24.654545454545453
2019-11-28 05:58:34,549.8,24.79090909090909
2019-11-28 05:58:59,550.1,24.927272727272726
2019-11-28 05:59:23,550.1,25.063636363636363
2019-11-28 05:59:48,549.9,25.2
2019-11-28 06:00:14,549.8,24.366666666666667
2019-11-28 06:00:39,549.8,23.53333333333333
2019-11-28 06:01:04,549.8,22.7
2019-11-28 06:01:30,549.7,27.3
2019-11-28 06:01:57,549.7,27.036363636363635
2019-11-28 06:02:21,549.7,26.772727272727273
2019-11-28 06:02:46,550.4,26.509090909090908
2019-11-28 06:03:11,553.3,26.245454545454546
2019-11-28 06:03:36,549.4,25.98181818181818
2019-11-28 06:04:02,550.7,25.71818181818182
2019-11-28 06:04:26,549.4,25.454545454545453
2019-11-28 06:04:51,550.3,25.19090909090909
2019-11-28 06:05:16,549.8,24.927272727272726
2019-11-28 06:05:40,549.9,24.663636363636364
2019-11-28 06:06:04,549.8,24.4
2019-11-28 06:06:31,549.7,23.75
2019-11-28 06:06:57,549.4,23.1
2019-11-28 06:07:26,549.7,23.5
2019-11-28 06:08:20,550.2,23.9
2019-11-28 06:08:46,550.2,23.81
2019-11-28 06:09:11,552.7,23.72
2019-11-28 06:09:36,549.9,23.63
2019-11-28 06:10:00,548.9,23.54
2019-11-28 06:10:25,549.7,23.45
2019-11-28 06:11:18,553.5,23.36
2019-11-28 06:11:43,550.2,23.27
2019-11-28 06:12:36,550.8,23.18
2019-11-28 06:13:01,550.6,23.09
2019-11-28 06:13:25,552.8,23.0
2019-11-28 06:13:51,550.2,24.1
2019-11-28 06:14:19,551.0,24.1
2019-11-28 06:14:44,550.8,24.1
2019-11-28 06:15:12,550.5,23.0
2019-11-28 06:16:05,552.6,22.3
2019-11-28 06:16:33,551.8,23.2
2019-11-28 06:17:28,550.8,23.2
2019-11-28 06:17:55,551.1,23.2
2019-11-28 06:18:20,550.2,23.2
2019-11-28 06:18:46,551.0,23.2
2019-11-28 06:19:11,550.5,23.2
2019-11-28 06:21:00,551.0,23.2
2019-11-28 06:21:54,550.6,22.933333333333334
2019-11-28 06:22:20,551.6,22.666666666666664
2019-11-28 06:24:07,550.3,22.4
2019-11-28 06:25:29,446.3,24.3
2019-11-28 06:25:56,411.0,24.1
2019-11-28 06:26:50,342.9,23.6
2019-11-28 06:27:17,309.2,23.2
