Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 13:25:43,829.8,31.1
2019-11-28 13:26:34,829.2,31.1
2019-11-28 13:26:59,830.2,32.2
2019-11-28 13:27:25,829.6,31.35
2019-11-28 13:27:51,829.3,30.5
2019-11-28 13:28:16,829.5,30.15
2019-11-28 13:29:03,830.8,29.8
2019-11-28 13:30:49,829.9,29.8
2019-11-28 13:31:14,830.6,31.7
2019-11-28 13:31:39,830.0,31.0
2019-11-28 13:32:05,831.2,30.2
2019-11-28 13:32:30,829.7,33.3
2019-11-28 13:32:57,830.9,31.9
2019-11-28 13:33:23,829.7,33.1
2019-11-28 13:33:48,831.1,30.2
2019-11-28 13:34:14,829.8,31.4
2019-11-28 13:34:41,830.1,32.6
2019-11-28 13:35:05,829.9,32.0
2019-11-28 13:35:32,829.8,34.3
2019-11-28 13:35:56,832.1,31.4
2019-11-28 13:36:49,830.8,31.166666666666664
2019-11-28 13:37:13,829.1,30.933333333333334
2019-11-28 13:38:04,829.4,30.7
2019-11-28 13:38:30,829.5,30.7
2019-11-28 13:38:56,831.8,30.48
2019-11-28 13:39:47,831.2,30.26
2019-11-28 13:41:30,829.2,30.04
2019-11-28 13:41:56,829.6,29.82
2019-11-28 13:42:19,829.8,29.6
2019-11-28 13:42:46,830.1,29.200000000000003
2019-11-28 13:43:11,829.7,28.8
2019-11-28 13:44:34,830.2,29.05
2019-11-28 13:44:59,829.9,29.3
2019-11-28 13:45:25,830.0,29.75
2019-11-28 13:45:49,829.6,30.2
2019-11-28 13:46:13,830.2,29.4
2019-11-28 13:46:37,829.6,33.3
2019-11-28 13:47:02,830.7,32.5
2019-11-28 13:47:28,831.7,31.7
2019-11-28 13:47:53,829.2,30.9
2019-11-28 13:48:46,829.2,31.8
2019-11-28 13:49:39,829.7,32.7
2019-11-28 13:50:02,831.6,33.6
2019-11-28 13:51:21,829.7,30.6
2019-11-28 13:51:46,829.9,31.2
2019-11-28 13:52:36,829.5,29.6
2019-11-28 13:53:02,829.6,29.8
2019-11-28 13:53:25,829.7,30.0
2019-11-28 13:54:18,830.1,29.2
2019-11-28 13:54:45,830.3,29.1
2019-11-28 13:55:10,831.6,29.042857142857144
2019-11-28 13:55:36,832.1,28.985714285714288
2019-11-28 13:55:59,829.5,28.92857142857143
2019-11-28 13:56:22,834.4,28.87142857142857
2019-11-28 13:57:43,833.9,28.814285714285713
2019-11-28 13:58:07,832.5,28.757142857142856
2019-11-28 14:01:13,830.3,28.7
2019-11-28 14:01:40,829.6,28.614285714285714
2019-11-28 14:02:06,832.3,28.52857142857143
2019-11-28 14:03:48,830.2,28.442857142857143
2019-11-28 14:05:06,830.0,28.357142857142858
2019-11-28 14:05:34,829.3,28.271428571428572
2019-11-28 14:06:52,830.6,28.185714285714287
2019-11-28 14:08:13,829.6,28.1
2019-11-28 14:08:38,830.8,27.5
2019-11-28 14:09:03,829.8,27.75
2019-11-28 14:09:54,830.9,28.0
2019-11-28 14:10:21,830.0,29.0
2019-11-28 14:10:46,829.0,28.466666666666665
2019-11-28 14:12:04,829.1,27.933333333333334
2019-11-28 14:12:29,829.4,27.4
2019-11-28 14:12:54,831.7,27.25
2019-11-28 14:13:18,829.3,27.1
2019-11-28 14:13:42,828.7,23.4
2019-11-28 14:14:58,815.4,19.7
2019-11-28 14:16:42,467.2,20.742857142857144
2019-11-28 14:18:54,830.3,21.785714285714285
2019-11-28 14:19:16,833.5,22.82857142857143
2019-11-28 14:20:33,1663.1,23.87142857142857
2019-11-28 14:21:55,829.0,24.914285714285715
2019-11-28 14:23:16,830.4,25.957142857142856
2019-11-28 14:23:42,833.6,27.0
2019-11-28 14:24:06,841.3,28.3
2019-11-28 14:24:31,863.3,29.599999999999998
2019-11-28 14:26:46,865.7,30.9
2019-11-28 14:28:08,867.1,28.6
2019-11-28 14:29:51,866.1,29.8
2019-11-28 14:30:18,864.9,29.7
2019-11-28 14:30:45,866.6,29.6
2019-11-28 14:31:07,867.8,29.5
2019-11-28 14:31:59,868.2,28.8
2019-11-28 14:32:26,867.2,29.55
2019-11-28 14:32:52,866.3,30.3
2019-11-28 14:33:18,866.9,29.1
2019-11-28 14:33:42,853.7,28.2
2019-11-28 14:34:09,819.7,27.8
2019-11-28 14:35:04,742.7,30.7
2019-11-28 14:35:27,709.3,28.2
2019-11-28 14:36:23,636.8,28.5
2019-11-28 14:36:48,610.9,28.4
2019-11-28 14:37:11,587.0,28.3
2019-11-28 14:37:36,563.0,28.2
2019-11-28 14:38:00,540.7,28.3
2019-11-28 14:38:23,517.5,28.1
2019-11-28 14:39:42,1921.2,20.6
2019-11-28 14:40:30,388.9,28.4
