Tiempo,Escalas(m),Datos1(m)
2019-11-28 15:47:59,922.3,77.5
2019-11-28 15:48:53,1184.7,84.45
2019-11-28 15:50:43,1721.5,91.4
2019-11-28 15:53:59,1741.4,85.6
2019-11-28 15:54:25,1742.2,84.05
2019-11-28 15:54:50,1741.2,82.5
2019-11-28 15:56:09,1740.8,82.1
2019-11-28 15:57:29,1740.4,79.1
2019-11-28 15:57:54,1741.4,75.7
2019-11-28 15:58:21,1739.9,77.05000000000001
2019-11-28 15:58:46,1739.8,78.4
2019-11-28 15:59:11,1739.8,77.9
2019-11-28 17:31:15,1740.6,85.25
2019-11-28 18:41:12,2566.9,92.60000000000001
2019-11-28 19:23:11,1518.4,99.95
2019-11-28 19:27:35,1741.8,107.3
2019-11-28 19:32:28,1961.8,114.65
2019-11-28 19:49:17,1743.0,122.0
2019-11-28 21:22:35,1744.3,120.7
2019-11-28 22:03:37,1741.1,119.4
2019-11-28 22:20:26,1742.2,112.3
2019-11-28 22:23:06,1742.1,115.6
2019-11-28 22:26:42,1742.2,112.9
2019-11-28 22:29:50,1742.8,109.2
2019-11-28 22:32:58,1743.5,108.2
2019-11-28 23:14:16,1743.9,110.4
2019-11-28 23:20:05,1744.0,113.1
2019-11-28 23:27:09,1742.7,116.3
2019-11-28 23:41:48,1964.4,114.35
2019-11-28 23:55:00,1741.4,112.4
2019-11-28 00:02:05,1741.3,118.1
2019-11-28 00:04:46,1741.4,113.85
2019-11-28 00:26:48,1742.4,109.6
2019-11-28 00:36:06,1742.4,110.94999999999999
2019-11-28 00:40:30,1742.7,112.3
2019-11-28 00:45:51,1742.2,115.3
2019-11-28 00:50:43,1742.0,110.7
2019-11-28 00:57:47,1743.0,108.9
2019-11-28 01:40:17,1741.3,110.7
2019-11-28 01:45:09,1741.2,115.6
2019-11-28 01:47:49,1741.4,114.7
2019-11-28 01:55:23,1740.5,113.45
2019-11-28 02:06:51,1740.2,112.2
2019-11-28 02:09:32,1739.8,110.15
2019-11-28 02:12:39,1740.7,108.1
2019-11-28 02:18:55,1741.2,106.0
2019-11-28 02:22:03,1741.3,107.3
2019-11-28 02:27:24,1741.0,106.5
2019-11-28 02:30:04,1740.8,105.7
2019-11-28 02:35:24,1508.2,92.35
