Tiempo,Escalas(m),Datos1(m)
2019-11-28 14:27:49,1697.7,108.05454545454546
2019-11-28 14:28:31,1280.4,110.33636363636364
2019-11-28 14:29:19,1934.4,112.61818181818182
2019-11-28 14:30:02,1692.9,114.9
2019-11-28 14:30:54,1819.9,115.84285714285714
2019-11-28 14:32:01,334.5,116.78571428571429
2019-11-28 14:32:51,337.4,117.72857142857143
2019-11-28 14:33:40,1696.5,118.67142857142858
2019-11-28 14:34:27,1698.1,119.61428571428571
2019-11-28 14:35:13,1698.8,120.55714285714286
2019-11-28 14:35:59,1700.1,121.5
