Tiempo,Escalas(m),Datos1(m)
2019-11-28 07:14:53,1412.9,108.13333333333333
2019-11-28 07:16:07,1802.0,108.6
2019-11-28 07:16:33,1801.4,108.6
2019-11-28 07:16:54,1801.3,108.9
2019-11-28 07:17:21,1801.2,107.7
2019-11-28 07:18:12,1801.2,105.4
2019-11-28 07:19:28,2858.1,109.2
2019-11-28 07:20:18,2642.8,113.0
2019-11-28 07:21:34,1801.3,116.8
2019-11-28 07:21:58,1801.2,116.1
2019-11-28 07:22:48,1801.3,112.4
2019-11-28 07:26:00,1801.4,120.3
2019-11-28 07:31:10,1133.2,117.69999999999999
2019-11-28 07:34:48,1800.7,115.1
2019-11-28 07:37:15,1800.5,115.3
2019-11-28 07:40:36,1800.7,114.4
2019-11-28 07:44:18,1305.2,112.75
2019-11-28 07:48:31,1800.4,111.1
2019-11-28 07:52:07,1800.6,111.8
2019-11-28 07:54:16,1693.8,108.4
2019-11-28 07:59:43,1801.2,105.0
2019-11-28 08:02:08,1800.9,115.7
2019-11-28 08:10:41,1801.2,112.4
2019-11-28 08:13:07,1800.9,110.1
2019-11-28 08:15:32,1800.9,114.1
2019-11-28 08:17:39,1801.2,109.2
2019-11-28 08:21:38,1800.7,106.5
2019-11-28 08:25:16,1800.0,116.8
2019-11-28 08:27:23,1800.6,104.0
2019-11-28 08:29:49,1800.2,119.0
2019-11-28 08:31:56,1800.8,105.4
2019-11-28 08:39:13,1801.0,121.7
2019-11-28 08:43:29,1349.6,118.9
2019-11-28 08:48:58,1800.4,116.1
2019-11-28 08:51:05,1800.4,107.0
2019-11-28 08:57:10,1801.4,94.3
2019-11-28 08:59:18,1800.7,94.2
2019-11-28 09:01:25,1801.0,104.6
2019-11-28 09:06:02,1800.8,101.2
