Tiempo,Escalas(m),Datos1(m)
2019-11-28 14:40:52,1767.7,104.1
2019-11-28 15:38:56,1842.6,98.93333333333332
2019-11-28 15:39:52,1742.5,93.76666666666667
2019-11-28 15:40:43,1742.9,88.6
2019-11-28 15:41:07,1743.2,89.3
2019-11-28 15:41:57,1742.9,84.9
2019-11-28 15:42:21,1741.6,80.8
2019-11-28 15:43:11,1740.7,83.2
2019-11-28 15:43:33,1741.6,83.6
2019-11-28 15:43:58,1740.5,84.0
2019-11-28 15:44:22,1739.8,85.8
2019-11-28 15:44:47,1740.0,87.6
2019-11-28 15:45:59,1241.7,83.875
2019-11-28 15:46:49,1739.1,80.15
2019-11-28 15:47:14,1738.1,76.425
