Tiempo,Escalas(m),Datos1(m)
2019-11-28 04:58:46,1877.1,
2019-11-28 05:00:39,1792.1,
2019-11-28 05:01:05,1791.6,85.6
2019-11-28 05:01:59,1790.7,90.93333333333332
2019-11-28 05:02:28,1791.2,96.26666666666667
2019-11-28 05:03:21,1791.0,101.6
2019-11-28 05:04:17,1791.6,106.93333333333332
2019-11-28 05:06:09,2013.9,112.26666666666665
2019-11-28 05:08:02,1790.2,117.6
2019-11-28 05:10:51,1793.1,120.53333333333333
2019-11-28 05:11:15,1794.0,123.46666666666667
2019-11-28 05:11:40,1794.5,126.4
2019-11-28 05:12:06,1794.7,124.5
2019-11-28 05:14:20,1796.3,117.4
2019-11-28 05:14:47,1796.6,121.7
2019-11-28 05:16:10,1797.1,121.3
2019-11-28 05:16:36,1796.7,119.1
2019-11-28 05:17:01,1797.5,118.5
2019-11-28 05:17:26,1796.7,119.1
2019-11-28 05:17:53,1796.2,117.2
2019-11-28 05:18:44,1796.8,116.0
2019-11-28 05:19:10,1796.5,116.45
2019-11-28 05:19:35,1796.5,116.9
2019-11-28 05:20:02,1796.8,118.1
2019-11-28 05:20:27,1796.7,119.3
2019-11-28 05:22:17,1796.7,116.9
2019-11-28 05:22:42,1796.4,117.7
2019-11-28 05:23:07,1796.6,117.3
2019-11-28 05:23:33,1796.6,115.9
2019-11-28 05:25:26,1796.5,113.5
2019-11-28 05:25:52,1796.1,116.5
2019-11-28 05:26:20,1796.3,115.4
2019-11-28 05:27:13,1796.6,113.7
2019-11-28 05:27:38,1795.8,115.9
2019-11-28 05:29:58,1796.7,110.3
2019-11-28 05:30:52,1796.7,112.4
2019-11-28 05:31:17,1797.0,111.9
2019-11-28 05:32:38,1796.9,115.9
2019-11-28 05:33:03,1797.4,115.25
2019-11-28 05:33:31,1797.2,114.6
2019-11-28 05:33:57,1799.4,114.55
2019-11-28 05:34:21,1796.6,114.5
2019-11-28 05:34:47,1797.6,113.45
2019-11-28 05:35:15,1797.8,112.4
2019-11-28 05:35:41,1797.8,112.0
2019-11-28 05:36:35,1797.0,112.0
2019-11-28 05:37:04,1797.2,112.6
2019-11-28 05:37:28,1796.7,113.2
2019-11-28 05:38:25,1797.0,111.4
2019-11-28 05:38:51,1796.9,109.5
