Tiempo,Escalas(m),Datos1(m)
2019-11-28 02:08:12,980.6,113.5
2019-11-28 02:09:24,1806.9,113.6
2019-11-28 02:09:47,1806.8,115.5
2019-11-28 02:10:12,1806.8,114.9
2019-11-28 02:10:59,1806.6,114.6
2019-11-28 02:11:47,1806.0,114.7
2019-11-28 02:12:36,1806.6,115.3
2019-11-28 02:13:00,1806.2,115.7
2019-11-28 02:13:25,1806.6,116.8
2019-11-28 02:13:48,1806.8,116.6
2019-11-28 02:14:10,1806.5,115.4
2019-11-28 02:14:57,1806.6,118.9
2019-11-28 02:15:44,1806.5,119.1
2019-11-28 02:16:07,1806.6,119.5
2019-11-28 02:16:52,957.9,120.55
2019-11-28 02:17:39,1806.6,121.6
2019-11-28 02:18:04,1806.0,122.5
2019-11-28 02:18:27,1806.2,121.6
2019-11-28 02:19:16,1806.0,117.9
2019-11-28 02:19:40,1806.2,117.2
2019-11-28 02:20:03,1806.0,118.4
2019-11-28 02:20:27,1806.2,120.5
2019-11-28 02:21:15,1805.7,121.0
2019-11-28 02:22:01,1805.9,121.3
2019-11-28 02:22:25,1806.0,123.1
2019-11-28 02:23:14,2223.2,125.55
2019-11-28 02:23:59,1806.2,128.0
2019-11-28 02:24:21,1806.1,128.2
