Tiempo,Escalas(m),Datos1(m)
2019-11-28 19:22:50,1874.9,114.46666666666667
2019-11-28 19:34:10,1745.4,113.1
2019-11-28 19:36:36,1745.2,118.8
2019-11-28 20:01:27,1743.4,123.1
2019-11-28 20:08:11,1744.3,127.4
2019-11-28 20:11:34,1743.8,123.65
2019-11-28 20:15:32,1744.1,119.9
2019-11-28 20:21:03,1743.7,121.0
2019-11-28 20:22:53,1744.5,122.1
2019-11-28 20:25:01,1744.4,119.1
2019-11-28 20:26:51,1744.4,117.0
2019-11-28 20:33:36,1743.2,119.9
2019-11-28 20:36:58,1743.5,122.8
2019-11-28 20:40:56,1742.9,125.69999999999999
2019-11-28 20:42:45,1743.1,128.6
2019-11-28 20:44:53,1743.3,126.1
2019-11-28 20:47:19,1744.3,125.4
2019-11-28 20:49:27,1744.8,124.1
2019-11-28 20:54:01,1744.0,112.9
2019-11-28 20:56:26,1743.8,109.5
2019-11-28 20:58:52,1744.2,112.9
2019-11-28 21:03:26,1744.4,115.0
2019-11-28 21:05:52,1743.7,115.6
2019-11-28 21:08:00,1744.3,116.8
2019-11-28 21:10:43,1743.2,122.5
2019-11-28 21:12:51,1743.0,122.3
2019-11-28 21:14:59,1743.1,121.4
2019-11-28 21:24:09,1743.4,120.1
2019-11-28 21:29:58,1742.6,122.7
2019-11-28 21:32:06,1742.4,114.5
2019-11-28 21:41:17,1741.9,118.83333333333333
2019-11-28 21:43:06,1742.2,123.16666666666667
2019-11-28 21:45:14,1741.4,127.5
2019-11-28 21:47:05,1741.9,126.7
2019-11-28 21:48:55,1742.2,129.6
2019-11-28 21:52:53,1742.3,116.8
2019-11-28 22:00:32,1742.3,113.9
2019-11-28 22:02:22,1743.2,113.9
2019-11-28 22:10:17,1742.2,114.7
2019-11-28 22:13:57,1742.0,117.4
2019-11-28 22:19:09,1742.7,116.9
2019-11-28 22:33:14,1742.8,112.6
2019-11-28 22:38:09,1741.7,115.55
2019-11-28 22:49:29,1740.6,118.5
2019-11-28 22:53:28,1740.1,118.95
2019-11-28 22:55:18,1739.8,119.4
2019-11-28 22:58:58,1739.7,128.8
2019-11-28 23:05:45,1739.3,128.70000000000002
2019-11-28 23:10:58,1742.2,128.60000000000002
2019-11-28 23:12:49,1740.5,128.5
2019-11-28 23:16:11,1739.6,128.4
2019-11-28 23:19:33,1739.3,128.3
2019-11-28 23:22:00,1739.3,124.76666666666668
2019-11-28 23:36:23,1740.6,121.23333333333333
2019-11-28 23:38:13,1741.3,117.7
2019-11-28 23:52:57,1740.0,116.65
2019-11-28 23:59:07,1739.5,115.6
2019-11-28 00:02:11,1740.1,114.55
2019-11-28 00:11:43,1960.0,113.5
2019-11-28 00:27:42,1741.4,112.45
