Tiempo,Escalas(m),Datos1(m)
2019-11-28 01:35:50,1734.6,110.3
2019-11-28 01:36:11,1735.7,107.6
2019-11-28 01:36:33,1734.5,106.0
2019-11-28 01:36:59,1734.8,106.5
2019-11-28 01:37:45,942.1,107.0
2019-11-28 01:39:13,1734.7,107.5
2019-11-28 01:43:10,1736.1,109.9
2019-11-28 01:45:18,1738.1,106.9
2019-11-28 01:50:46,1736.8,109.1
2019-11-28 01:53:12,1736.8,110.6
2019-11-28 01:55:38,1737.7,109.55
2019-11-28 01:59:54,1738.0,108.5
2019-11-28 02:02:02,1739.2,109.5
2019-11-28 02:06:17,1739.4,108.4
2019-11-28 02:08:43,1739.8,109.2
2019-11-28 02:11:08,1739.4,107.1
2019-11-28 02:13:34,1739.4,112.7
2019-11-28 02:18:26,1739.1,114.2
2019-11-28 02:20:16,1738.7,107.8
2019-11-28 02:22:41,1739.0,107.0
2019-11-28 02:26:37,1738.6,110.6
2019-11-28 02:32:40,1738.3,108.4
2019-11-28 02:34:47,1739.1,104.6
2019-11-28 02:36:55,1738.6,113.1
2019-11-28 02:44:44,167.2,111.55
2019-11-28 02:46:35,333.5,110.0
2019-11-28 02:48:23,390.4,108.45
2019-11-28 02:52:19,1738.9,106.9
2019-11-28 02:54:27,1739.1,104.4
2019-11-28 02:56:52,1739.1,103.0
2019-11-28 02:59:18,1738.7,106.0
