Tiempo,Escalas(m),Datos1(°)
2019-11-28 09:39:25,1800.2,0.2
2019-11-28 09:51:51,1800.7,0.30000000000000004
2019-11-28 09:56:15,1800.6,0.4
2019-11-28 10:01:07,1800.4,-0.6
2019-11-28 10:14:49,1799.8,51.099999999999994
2019-11-28 10:39:04,1801.4,102.8
2019-11-28 10:52:44,1799.8,0.5
2019-11-28 12:18:49,1800.9,0.6
2019-11-28 12:41:47,1799.4,100.9
2019-11-28 12:46:39,1799.4,2.2
2019-11-28 12:49:19,1798.9,1.2
2019-11-28 12:51:59,1798.8,0.4
2019-11-28 12:56:52,1799.7,-0.8
2019-11-28 13:00:00,1799.9,0.8
2019-11-28 13:02:40,1800.0,0.0
2019-11-28 13:07:32,1798.8,0.2
2019-11-28 13:10:40,1798.2,0.9
2019-11-28 13:13:20,1798.4,0.9
2019-11-28 13:16:00,1798.3,0.4
2019-11-28 13:18:41,1797.9,2.1
2019-11-28 13:21:21,1797.9,1.2
2019-11-28 13:24:01,1797.9,0.2
2019-11-28 13:27:09,1798.4,0.4
2019-11-28 13:29:49,1798.6,0.7
2019-11-28 13:32:29,1798.6,0.3
2019-11-28 13:35:09,1798.9,0.0
2019-11-28 13:37:49,1799.1,1.5
2019-11-28 13:40:29,1798.4,0.4
2019-11-28 13:45:22,1799.1,0.1
2019-11-28 13:50:15,1798.1,1.0
2019-11-28 13:55:08,1787.0,51.6
2019-11-28 13:57:48,1560.7,52.2
