Tiempo,Escalas(m),Datos1(m)
2019-11-28 22:59:06,1794.1,111.5
2019-11-28 22:59:31,1793.1,109.9
2019-11-28 23:00:18,1793.2,107.6
2019-11-28 23:01:08,1793.4,104.8
2019-11-28 23:02:01,1793.2,103.7
2019-11-28 23:02:50,1792.9,102.4
2019-11-28 23:03:15,1792.7,102.4
2019-11-28 23:03:41,1793.0,100.6
2019-11-28 23:04:05,1793.1,99.2
2019-11-28 23:04:26,1793.0,99.5
2019-11-28 23:05:13,1792.8,100.2
2019-11-28 23:05:38,1793.4,100.9
2019-11-28 23:06:00,1793.9,100.7
2019-11-28 23:06:25,1792.9,99.9
2019-11-28 23:06:47,1793.3,100.3
2019-11-28 23:07:08,1793.1,100.0
2019-11-28 23:07:32,1793.2,101.3
2019-11-28 23:07:56,1793.0,99.65
2019-11-28 23:08:21,1793.0,98.0
2019-11-28 23:08:45,1792.9,99.7
2019-11-28 23:09:11,1793.0,98.8
2019-11-28 23:10:03,1793.1,97.2
2019-11-28 23:10:28,1793.3,99.4
