Tiempo,Escalas(m),Datos1(°)
2019-11-28 21:46:53,1790.9,-0.46571428571428575
2019-11-28 21:47:19,1790.7,-0.49142857142857144
2019-11-28 21:48:05,1791.7,-0.5171428571428571
2019-11-28 21:48:56,1790.4,-0.5428571428571428
2019-11-28 21:49:21,1791.0,-0.5685714285714286
2019-11-28 21:49:43,1791.0,-0.5942857142857143
2019-11-28 21:50:07,1792.4,-0.62
2019-11-28 21:50:31,1791.0,-0.6457142857142857
2019-11-28 21:50:55,1790.8,-0.6714285714285715
2019-11-28 21:51:19,1790.8,-0.6971428571428572
2019-11-28 21:52:03,1791.7,-0.7228571428571429
