Tiempo,Escalas(m),Datos1(°)
2019-11-28 08:49:00,1294.4,176.42142857142858
2019-11-28 08:51:20,1571.3,192.61428571428573
2019-11-28 08:52:09,1629.6,208.80714285714288
2019-11-28 08:52:54,1707.2,225.0
2019-11-28 08:54:07,1758.4,225.0
2019-11-28 08:54:34,1765.7,225.0
2019-11-28 08:55:31,1779.6,225.0
2019-11-28 08:55:57,1784.4,225.0
2019-11-28 08:56:51,1792.7,225.0
2019-11-28 08:57:19,1797.0,225.0
2019-11-28 08:57:44,1800.0,179.16
2019-11-28 08:58:11,1801.4,133.32
2019-11-28 08:58:35,1802.8,87.48000000000002
2019-11-28 08:59:02,1803.3,41.640000000000015
2019-11-28 08:59:27,1804.0,-4.2
2019-11-28 08:59:56,1805.0,-3.95
2019-11-28 09:00:22,1805.1,-3.7
2019-11-28 09:00:48,1805.8,-0.8
2019-11-28 09:01:13,1805.8,-3.5
2019-11-28 09:01:39,1805.9,-1.4
2019-11-28 09:02:05,1806.0,-1.1
2019-11-28 09:02:31,1806.5,-0.9
2019-11-28 09:02:57,1806.1,0.4
2019-11-28 09:03:23,1806.6,0.38
2019-11-28 09:03:49,1806.2,0.36
2019-11-28 09:04:14,1806.0,0.33999999999999997
2019-11-28 09:04:41,1806.0,0.32
2019-11-28 09:05:07,1805.9,0.3
2019-11-28 09:05:30,1806.4,0.32999999999999996
2019-11-28 09:05:56,1806.1,0.36
2019-11-28 09:06:22,1807.0,0.39
2019-11-28 09:06:47,1806.4,0.42
2019-11-28 09:07:40,1806.0,0.44999999999999996
2019-11-28 09:08:06,1807.2,0.48
2019-11-28 09:08:32,1805.7,0.51
2019-11-28 09:09:50,1805.8,0.54
2019-11-28 09:10:15,1805.6,0.5700000000000001
2019-11-28 09:10:41,1806.1,0.6
2019-11-28 09:11:06,1806.4,0.4666666666666667
2019-11-28 09:11:32,1806.0,0.3333333333333333
2019-11-28 09:11:58,1805.3,0.2
2019-11-28 09:12:25,1805.8,0.05000000000000002
2019-11-28 09:12:49,1805.8,-0.09999999999999998
2019-11-28 09:13:15,1805.8,-0.24999999999999994
2019-11-28 09:13:41,1805.7,-0.39999999999999997
2019-11-28 09:14:05,1806.3,-0.55
2019-11-28 09:14:57,1805.6,-0.7
2019-11-28 09:15:20,1805.6,-0.8500000000000001
2019-11-28 09:15:46,1805.6,-1.0
2019-11-28 09:16:35,1805.5,-1.15
