Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,10:22:53,---,---,---,---,---,---,
Estribor,10:23:19,---,---,---,---,---,---,
Estribor,10:23:43,719,2,---,---,---,---,
Estribor,10:24:09,714,2,---,---,---,---,
Estribor,10:24:37,---,---,---,---,---,---,
Estribor,10:25:03,717,2,---,---,---,---,
Estribor,10:25:27,713,7,22,8,---,---,
Estribor,10:25:59,---,---,---,---,---,---,
Estribor,10:26:23,717,1,---,---,---,---,
Estribor,10:26:47,714,4,23,2,---,---,
Estribor,10:27:13,714,1,---,---,---,---,
Estribor,10:27:39,714,0,22,2,---,---,
Estribor,10:28:09,---,---,---,---,---,---,
Estribor,10:28:34,714,1,---,---,---,---,
Estribor,10:29:02,---,---,---,---,---,---,
Estribor,10:29:27,718,1,21,3,---,---,
Estribor,10:29:57,---,---,---,---,---,---,
Estribor,10:30:25,---,---,---,---,---,---,
Estribor,10:30:52,---,---,---,---,---,---,
Estribor,10:31:19,---,---,---,---,---,---,
Estribor,10:31:46,---,---,---,---,---,---,
Estribor,10:32:15,---,---,---,---,---,---,
Estribor,10:32:41,714,7,---,---,---,---,
Estribor,10:33:06,---,---,---,---,---,---,
Estribor,10:33:35,---,---,---,---,---,---,
Estribor,10:34:03,---,---,---,---,---,---,
Estribor,10:34:32,---,---,---,---,---,---,
Estribor,10:35:02,---,---,---,---,---,---,
Estribor,10:35:24,713,8,---,---,---,---,
Estribor,10:35:52,---,---,---,---,---,---,
Estribor,10:36:18,715,1,---,---,---,---,
Estribor,10:36:41,715,6,---,---,---,---,
Estribor,10:37:06,---,---,---,---,---,---,
Estribor,10:37:32,---,---,---,---,---,---,
Estribor,10:38:00,---,---,---,---,---,---,
Estribor,10:38:27,---,---,---,---,---,---,
Estribor,10:38:55,---,---,---,---,---,---,
Estribor,10:39:20,---,---,---,---,---,---,
Estribor,10:39:47,---,---,---,---,---,---,
Estribor,10:40:12,---,---,---,---,---,---,
Estribor,10:40:38,---,---,---,---,---,---,
Estribor,10:41:01,705,8,22,4,---,---,
Estribor,10:41:30,---,---,---,---,---,---,
Estribor,10:42:00,---,---,---,---,---,---,
Estribor,10:42:25,592,5,---,---,---,---,
Estribor,10:42:48,563,9,21,9,---,---,
Estribor,10:43:13,535,1,21,9,---,---,
Estribor,10:43:38,507,2,21,8,---,---,
Estribor,10:44:03,478,6,22,2,---,---,
Estribor,10:44:28,449,3,21,4,---,---,
Estribor,10:44:53,420,3,21,3,---,---,
Estribor,10:45:18,391,9,21,0,---,---,
