Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,10:00:57,---,---,---,---,---,---,
Estribor,10:01:17,592,3,27,9,---,---,
Estribor,10:01:40,592,7,28,5,---,---,
Estribor,10:02:04,591,8,---,---,---,---,
Estribor,10:02:26,592,1,28,3,---,---,
Estribor,10:02:50,592,1,28,4,---,---,
Estribor,10:03:13,592,3,28,5,---,---,
Estribor,10:03:37,592,0,28,5,---,---,
Estribor,10:04:01,592,2,28,8,---,---,
Estribor,10:04:23,592,2,28,7,---,---,
Estribor,10:04:47,591,6,29,5,---,---,
Estribor,10:05:12,591,8,29,0,---,---,
Estribor,10:05:36,592,3,28,8,---,---,
Estribor,10:05:59,592,1,28,4,---,---,
Estribor,10:06:23,592,1,28,8,---,---,
Estribor,10:06:47,592,1,29,1,---,---,
Estribor,10:07:14,---,---,---,---,---,---,
Estribor,10:07:35,592,0,28,7,---,---,
Estribor,10:07:59,592,3,28,1,---,---,
Estribor,10:08:23,592,2,27,5,---,---,
Estribor,10:08:46,591,6,28,3,---,---,
Estribor,10:09:10,592,4,28,3,---,---,
Estribor,10:09:32,592,1,28,8,---,---,
Estribor,10:09:55,591,8,28,6,---,---,
Estribor,10:10:19,592,0,29,3,---,---,
Estribor,10:10:43,591,9,29,1,---,---,
Estribor,10:11:06,592,2,29,5,---,---,
Estribor,10:11:30,591,4,29,0,---,---,
Estribor,10:11:53,591,7,28,3,---,---,
Estribor,10:12:17,592,1,28,4,---,---,
Estribor,10:12:41,592,3,28,2,---,---,
Estribor,10:13:04,592,6,28,2,---,---,
Estribor,10:13:28,590,7,29,0,---,---,
Estribor,10:13:52,590,9,28,8,---,---,
Estribor,10:14:16,591,9,30,1,---,---,
Estribor,10:14:39,597,3,29,5,---,---,
Estribor,10:15:03,611,1,29,9,---,---,
Estribor,10:15:27,619,1,---,---,---,---,
Estribor,10:15:49,627,2,29,9,---,---,
Estribor,10:16:17,---,---,---,---,---,---,
Estribor,10:16:37,628,0,29,0,---,---,
Estribor,10:17:01,627,9,29,4,---,---,
Estribor,10:17:24,627,9,29,6,---,---,
Estribor,10:17:47,627,7,29,3,---,---,
Estribor,10:18:10,627,5,29,9,---,---,
Estribor,10:18:34,628,4,---,---,---,---,
Estribor,10:19:00,---,---,---,---,---,---,
Estribor,10:19:20,655,1,---,---,---,---,
Estribor,10:19:40,661,5,31,4,---,---,
Estribor,10:20:04,663,7,29,8,---,---,
Estribor,10:20:27,664,3,30,2,---,---,
Estribor,10:20:50,664,7,30,6,---,---,
Estribor,10:21:19,---,---,---,---,---,---,
Estribor,10:21:42,663,5,31,1,---,---,
Estribor,10:22:05,663,5,31,3,---,---,
Estribor,10:22:31,665,3,---,---,---,---,
Estribor,10:22:54,663,9,31,6,---,---,
Estribor,10:23:16,663,9,31,6,---,---,
Estribor,10:23:41,664,2,---,---,---,---,
Estribor,10:24:03,663,5,32,4,---,---,
Estribor,10:24:27,663,7,30,9,---,---,
Estribor,10:24:50,663,9,30,2,---,---,
Estribor,10:25:12,663,9,30,3,---,---,
Estribor,10:25:37,664,5,29,4,---,---,
Estribor,10:26:00,663,8,29,6,---,---,
Estribor,10:26:24,663,9,30,0,---,---,
Estribor,10:26:48,664,5,29,8,---,---,
Estribor,10:27:15,---,---,---,---,---,---,
Estribor,10:27:36,665,8,29,1,---,---,
Estribor,10:28:00,663,5,30,8,---,---,
Estribor,10:28:25,663,7,29,9,---,---,
Estribor,10:28:48,664,0,29,0,---,---,
Estribor,10:29:11,664,1,28,4,---,---,
Estribor,10:29:36,664,3,29,1,---,---,
Estribor,10:30:01,664,4,29,3,---,---,
Estribor,10:30:24,664,5,29,3,---,---,
Estribor,10:30:48,663,7,29,5,---,---,
Estribor,10:31:12,664,9,29,2,---,---,
Estribor,10:31:39,---,---,---,---,---,---,
Estribor,10:32:00,664,3,29,2,---,---,
Estribor,10:32:22,665,0,29,4,---,---,
Estribor,10:32:49,---,---,---,---,---,---,
Estribor,10:33:10,664,2,30,6,---,---,
Estribor,10:33:34,664,2,28,6,---,---,
Estribor,10:33:57,664,0,28,4,---,---,
Estribor,10:34:21,664,0,29,0,---,---,
Estribor,10:34:44,664,3,28,6,---,---,
Estribor,10:35:07,664,4,28,4,---,---,
Estribor,10:35:31,664,4,29,1,---,---,
Estribor,10:35:54,664,4,28,4,---,---,
Estribor,10:36:16,664,6,28,6,---,---,
Estribor,10:36:40,664,3,28,6,---,---,
Estribor,10:37:03,664,1,28,0,---,---,
Estribor,10:37:26,663,9,27,6,---,---,
Estribor,10:37:50,663,8,27,9,---,---,
Estribor,10:38:13,664,1,28,5,---,---,
Estribor,10:38:37,664,3,---,---,---,---,
Estribor,10:38:59,664,1,28,7,---,---,
Estribor,10:39:23,664,7,28,0,---,---,
Estribor,10:39:46,663,9,28,3,---,---,
Estribor,10:40:09,663,6,---,---,---,---,
Estribor,10:40:33,667,6,29,4,---,---,
Estribor,10:40:57,676,3,29,1,---,---,
Estribor,10:41:20,685,3,29,8,---,---,
Estribor,10:41:43,692,5,30,1,---,---,
Estribor,10:42:07,702,5,30,1,---,---,
Estribor,10:42:30,709,6,30,0,---,---,
Estribor,10:42:54,721,8,31,5,---,---,
Estribor,10:43:20,734,3,---,---,---,---,
Estribor,10:43:43,737,1,31,8,---,---,
Estribor,10:44:08,737,4,32,5,---,---,
Estribor,10:44:32,736,6,31,6,---,---,
Estribor,10:44:59,---,---,---,---,---,---,
Estribor,10:45:22,737,0,31,5,---,---,
Estribor,10:45:46,736,8,30,8,---,---,
Estribor,10:46:09,737,2,30,3,---,---,
Estribor,10:46:32,737,3,30,9,---,---,
Estribor,10:46:56,736,6,30,6,---,---,
Estribor,10:47:21,738,0,30,0,---,---,
Estribor,10:47:44,737,5,30,5,---,---,
Estribor,10:48:07,737,1,31,1,---,---,
Estribor,10:48:30,737,4,31,4,---,---,
Estribor,10:48:54,736,9,31,7,---,---,
Estribor,10:49:18,737,0,30,4,---,---,
Estribor,10:49:42,736,9,31,0,---,---,
Estribor,10:50:06,737,1,30,1,---,---,
Estribor,10:50:31,736,6,---,---,---,---,
Estribor,10:50:52,737,1,30,9,---,---,
Estribor,10:51:16,735,9,31,0,---,---,
Estribor,10:51:39,737,6,30,5,---,---,
Estribor,10:52:02,736,5,30,4,---,---,
Estribor,10:52:25,737,1,33,0,---,---,
Estribor,10:52:49,736,6,30,7,---,---,
Estribor,10:53:11,736,9,31,0,---,---,
Estribor,10:53:35,738,9,29,9,---,---,
Estribor,10:54:00,737,0,31,5,---,---,
Estribor,10:54:24,736,6,34,3,---,---,
Estribor,10:54:47,737,0,31,4,---,---,
Estribor,10:55:11,737,2,31,6,---,---,
Estribor,10:55:34,736,4,32,5,---,---,
Estribor,10:55:58,736,6,33,0,---,---,
Estribor,10:56:21,736,3,---,---,---,---,
Estribor,10:56:43,737,2,32,7,---,---,
Estribor,10:57:06,736,9,32,7,---,---,
Estribor,10:57:30,737,2,32,8,---,---,
Estribor,10:57:55,735,5,33,6,---,---,
Estribor,10:58:17,737,0,30,9,---,---,
Estribor,10:58:41,736,9,31,2,---,---,
Estribor,10:59:10,---,---,---,---,---,---,
Estribor,10:59:33,736,2,31,7,---,---,
Estribor,10:59:56,---,---,---,---,---,---,
Estribor,11:00:22,684,6,28,3,---,---,
Estribor,11:00:52,---,---,---,---,---,---,
Estribor,11:01:21,---,---,---,---,---,---,
Estribor,11:01:46,583,3,28,8,---,---,
Estribor,11:02:13,552,2,---,---,---,---,
Estribor,11:02:37,523,6,---,---,---,---,
Estribor,11:03:00,495,1,27,3,---,---,
Estribor,11:03:27,464,4,26,9,---,---,
Estribor,11:03:52,435,7,25,7,---,---,
Estribor,11:04:17,403,7,24,7,---,---,
Estribor,11:04:41,373,9,26,5,---,---,
Estribor,11:05:06,344,1,29,0,---,---,
Estribor,11:05:28,316,6,31,9,---,---,
Estribor,11:05:53,283,9,26,7,---,---,
Estribor,11:06:18,251,6,20,7,---,---,
Estribor,11:06:43,217,2,15,9,---,---,
Estribor,11:07:08,184,4,12,3,---,---,
Estribor,11:07:36,---,---,---,---,---,---,
Estribor,11:07:57,125,6,10,4,---,---,
Estribor,11:08:21,97,7,9,3,---,---,
Estribor,11:08:44,69,6,7,7,---,---,
Estribor,11:09:08,44,3,6,2,---,---,
Estribor,11:09:31,22,6,4,8,---,---,
Estribor,11:09:55,12,7,4,2,---,---,
Estribor,11:10:25,---,---,---,---,---,---,
Estribor,11:10:53,---,---,---,---,---,---,
Estribor,11:11:20,---,---,---,---,---,---,
Estribor,11:11:48,---,---,---,---,---,---,
Estribor,11:12:16,---,---,---,---,---,---,
Estribor,11:12:44,---,---,---,---,---,---,
Estribor,11:13:12,---,---,---,---,---,---,
Estribor,11:13:40,---,---,---,---,---,---,
Estribor,11:14:08,---,---,---,---,---,---,
Estribor,11:14:36,---,---,---,---,---,---,
Estribor,11:15:04,---,---,---,---,---,---,
Estribor,11:15:32,---,---,---,---,---,---,
Estribor,11:16:01,---,---,---,---,---,---,
Estribor,11:16:29,---,---,---,---,---,---,
Estribor,11:16:57,---,---,---,---,---,---,
Estribor,11:17:25,---,---,---,---,---,---,
Estribor,11:17:53,---,---,---,---,---,---,
Estribor,11:18:21,---,---,---,---,---,---,
Estribor,11:18:49,---,---,---,---,---,---,
Estribor,11:19:17,---,---,---,---,---,---,
Estribor,11:19:45,---,---,---,---,---,---,
Estribor,11:20:14,---,---,---,---,---,---,
Estribor,11:20:44,---,---,---,---,---,---,
Estribor,11:21:11,1443,0,---,---,---,---,
Estribor,11:21:41,---,---,---,---,---,---,
Estribor,11:22:10,---,---,---,---,---,---,
Estribor,11:22:40,---,---,---,---,---,---,
Estribor,11:23:09,---,---,---,---,---,---,
Estribor,11:23:38,---,---,---,---,---,---,
Estribor,11:24:08,---,---,---,---,---,---,
Estribor,11:24:37,---,---,---,---,---,---,
Estribor,11:25:06,---,---,---,---,---,---,
Estribor,11:25:37,---,---,---,---,---,---,
Estribor,11:26:06,---,---,---,---,---,---,
Estribor,11:26:36,---,---,---,---,---,---,
Estribor,11:27:05,---,---,---,---,---,---,
Estribor,11:27:34,---,---,---,---,---,---,
Estribor,11:28:04,---,---,---,---,---,---,
Estribor,11:28:33,---,---,---,---,---,---,
Estribor,11:29:03,---,---,---,---,---,---,
Estribor,11:29:32,---,---,---,---,---,---,
Estribor,11:30:01,---,---,---,---,---,---,
Estribor,11:30:31,---,---,---,---,---,---,
Estribor,11:31:00,---,---,---,---,---,---,
Estribor,11:31:27,890,3,---,---,---,---,
Estribor,11:31:57,---,---,---,---,---,---,
Estribor,11:32:26,---,---,---,---,---,---,
Estribor,11:32:55,---,---,---,---,---,---,
Estribor,11:33:25,---,---,---,---,---,---,
Estribor,11:33:54,---,---,---,---,---,---,
Estribor,11:34:24,---,---,---,---,---,---,
Estribor,11:34:53,---,---,---,---,---,---,
Estribor,11:35:22,---,---,---,---,---,---,
Estribor,11:35:52,---,---,---,---,---,---,
Estribor,11:36:21,---,---,---,---,---,---,
Estribor,11:36:51,---,---,---,---,---,---,
Estribor,11:37:20,---,---,---,---,---,---,
Estribor,11:37:49,---,---,---,---,---,---,
Estribor,11:38:19,---,---,---,---,---,---,
Estribor,11:38:48,---,---,---,---,---,---,
Estribor,11:39:17,---,---,---,---,---,---,
Estribor,11:39:47,---,---,---,---,---,---,
Estribor,11:40:16,---,---,---,---,---,---,
Estribor,11:40:46,---,---,---,---,---,---,
Estribor,11:41:15,---,---,---,---,---,---,
Estribor,11:41:44,---,---,---,---,---,---,
Estribor,11:42:14,---,---,---,---,---,---,
Estribor,11:42:44,---,---,---,---,---,---,
Estribor,11:43:14,---,---,---,---,---,---,
Estribor,11:43:43,---,---,---,---,---,---,
Estribor,11:44:12,---,---,---,---,---,---,
Estribor,11:44:42,---,---,---,---,---,---,
Estribor,11:45:11,---,---,---,---,---,---,
Estribor,11:45:41,---,---,---,---,---,---,
Estribor,11:46:10,---,---,---,---,---,---,
Estribor,11:46:39,---,---,---,---,---,---,
Estribor,11:47:09,---,---,---,---,---,---,
Estribor,11:47:38,---,---,---,---,---,---,
Estribor,11:48:07,---,---,---,---,---,---,
Estribor,11:48:37,---,---,---,---,---,---,
Estribor,11:49:06,---,---,---,---,---,---,
Estribor,11:49:36,---,---,---,---,---,---,
Estribor,11:50:05,---,---,---,---,---,---,
Estribor,11:50:34,---,---,---,---,---,---,
Estribor,11:51:04,---,---,---,---,---,---,
Estribor,11:51:33,---,---,---,---,---,---,
Estribor,11:52:02,---,---,---,---,---,---,
Estribor,11:52:32,---,---,---,---,---,---,
Estribor,11:53:01,---,---,---,---,---,---,
Estribor,11:53:31,---,---,---,---,---,---,
Estribor,11:54:00,---,---,---,---,---,---,
Estribor,11:54:29,---,---,---,---,---,---,
Estribor,11:54:59,---,---,---,---,---,---,
Estribor,11:55:28,---,---,---,---,---,---,
Estribor,11:55:58,---,---,---,---,---,---,
Estribor,11:56:27,---,---,---,---,---,---,
Estribor,11:56:56,---,---,---,---,---,---,
