Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,03:50:21,---,---,---,---,---,---,
Abertura,03:50:45,---,---,---,---,---,---,
Abertura,03:51:09,---,---,---,---,---,---,
Abertura,03:51:33,---,---,---,---,---,---,
Abertura,03:51:57,---,---,---,---,---,---,
Abertura,03:52:22,---,---,---,---,---,---,
Abertura,03:52:46,---,---,---,---,---,---,
Abertura,03:53:10,---,---,---,---,---,---,
Abertura,03:53:34,---,---,---,---,---,---,
Abertura,03:53:59,---,---,---,---,---,---,
Abertura,03:54:23,---,---,---,---,---,---,
Abertura,03:54:47,---,---,---,---,---,---,
Abertura,03:55:11,---,---,---,---,---,---,
Abertura,03:55:35,---,---,---,---,---,---,
Abertura,03:55:59,---,---,---,---,---,---,
Abertura,03:56:23,---,---,---,---,---,---,
Abertura,03:56:48,---,---,---,---,---,---,
Abertura,03:57:12,---,---,---,---,---,---,
Abertura,03:57:36,---,---,---,---,---,---,
Abertura,03:58:00,---,---,---,---,---,---,
Abertura,03:58:24,---,---,---,---,---,---,
Abertura,03:58:48,---,---,---,---,---,---,
Abertura,03:59:12,---,---,---,---,---,---,
Abertura,03:59:37,---,---,---,---,---,---,
Abertura,04:00:01,---,---,---,---,---,---,
Abertura,04:00:25,---,---,---,---,---,---,
Abertura,04:00:49,---,---,---,---,---,---,
Abertura,04:01:13,---,---,---,---,---,---,
Abertura,04:01:40,---,---,---,---,---,---,
Abertura,04:02:05,---,---,---,---,---,---,
Abertura,04:02:29,---,---,---,---,---,---,
Abertura,04:02:53,---,---,---,---,---,---,
Abertura,04:03:17,---,---,---,---,---,---,
Abertura,04:03:41,---,---,---,---,---,---,
Abertura,04:04:05,---,---,---,---,---,---,
Abertura,04:04:29,---,---,---,---,---,---,
Abertura,04:04:54,---,---,---,---,---,---,
Abertura,04:05:18,---,---,---,---,---,---,
Abertura,04:05:42,---,---,---,---,---,---,
Abertura,04:06:06,---,---,---,---,---,---,
Abertura,04:06:30,---,---,---,---,---,---,
Abertura,04:06:55,---,---,---,---,---,---,
Abertura,04:07:19,---,---,---,---,---,---,
Abertura,04:07:43,---,---,---,---,---,---,
Abertura,04:08:07,---,---,---,---,---,---,
Abertura,04:08:31,---,---,---,---,---,---,
Abertura,04:08:55,---,---,---,---,---,---,
Abertura,04:09:20,---,---,---,---,---,---,
Abertura,04:09:44,---,---,---,---,---,---,
Abertura,04:10:08,---,---,---,---,---,---,
Abertura,04:10:35,---,---,---,---,---,---,
Abertura,04:11:02,---,---,---,---,---,---,
Abertura,04:11:26,---,---,---,---,---,---,
Abertura,04:11:51,---,---,---,---,---,---,
Abertura,04:12:15,---,---,---,---,---,---,
Abertura,04:12:39,---,---,---,---,---,---,
Abertura,04:13:03,---,---,---,---,---,---,
Abertura,04:13:25,1679,1,118,7,---,---,
Abertura,04:13:53,1678,5,---,---,---,---,
Abertura,04:14:19,---,---,---,---,---,---,
Abertura,04:14:42,1678,5,---,---,---,---,
Abertura,04:15:07,---,---,---,---,---,---,
Abertura,04:15:32,---,---,---,---,---,---,
Abertura,04:15:56,---,---,---,---,---,---,
Abertura,04:16:19,1678,0,---,---,---,---,
Abertura,04:16:45,---,---,---,---,---,---,
Abertura,04:17:09,---,---,---,---,---,---,
Abertura,04:17:33,---,---,---,---,---,---,
Abertura,04:17:57,---,---,---,---,---,---,
Abertura,04:18:21,---,---,---,---,---,---,
Abertura,04:18:45,---,---,---,---,---,---,
Abertura,04:19:10,---,---,---,---,---,---,
Abertura,04:19:34,---,---,---,---,---,---,
Abertura,04:19:58,---,---,---,---,---,---,
Abertura,04:20:22,---,---,---,---,---,---,
Abertura,04:20:46,---,---,---,---,---,---,
Abertura,04:21:10,---,---,---,---,---,---,
Abertura,04:21:35,---,---,---,---,---,---,
Abertura,04:21:59,---,---,---,---,---,---,
Abertura,04:22:23,---,---,---,---,---,---,
Abertura,04:22:47,---,---,---,---,---,---,
Abertura,04:23:11,---,---,---,---,---,---,
Abertura,04:23:35,---,---,---,---,---,---,
Abertura,04:23:59,---,---,---,---,---,---,
Abertura,04:24:24,---,---,---,---,---,---,
Abertura,04:24:48,---,---,---,---,---,---,
Abertura,04:25:12,---,---,---,---,---,---,
Abertura,04:25:36,---,---,---,---,---,---,
Abertura,04:26:00,---,---,---,---,---,---,
Abertura,04:26:25,---,---,---,---,---,---,
Abertura,04:26:49,---,---,---,---,---,---,
Abertura,04:27:13,---,---,---,---,---,---,
Abertura,04:27:40,---,---,---,---,---,---,
Abertura,04:28:04,---,---,---,---,---,---,
Abertura,04:28:28,---,---,---,---,---,---,
Abertura,04:28:52,---,---,---,---,---,---,
Abertura,04:29:16,---,---,---,---,---,---,
Abertura,04:29:40,---,---,---,---,---,---,
Abertura,04:30:05,---,---,---,---,---,---,
Abertura,04:30:29,---,---,---,---,---,---,
Abertura,04:30:53,---,---,---,---,---,---,
Abertura,04:31:17,---,---,---,---,---,---,
Abertura,04:31:41,---,---,---,---,---,---,
Abertura,04:32:05,---,---,---,---,---,---,
Abertura,04:32:33,---,---,---,---,---,---,
Abertura,04:32:57,---,---,---,---,---,---,
Abertura,04:33:21,---,---,---,---,---,---,
Abertura,04:33:45,---,---,---,---,---,---,
Abertura,04:34:09,---,---,---,---,---,---,
Abertura,04:34:36,---,---,---,---,---,---,
Abertura,04:34:59,1680,2,---,---,---,---,
Abertura,04:35:25,---,---,---,---,---,---,
Abertura,04:35:49,---,---,---,---,---,---,
Abertura,04:36:13,---,---,---,---,---,---,
Abertura,04:36:38,---,---,---,---,---,---,
Abertura,04:37:02,---,---,---,---,---,---,
Abertura,04:37:26,---,---,---,---,---,---,
Abertura,04:37:53,---,---,---,---,---,---,
Abertura,04:38:17,---,---,---,---,---,---,
Abertura,04:38:42,---,---,---,---,---,---,
Abertura,04:39:06,---,---,---,---,---,---,
Abertura,04:39:30,---,---,---,---,---,---,
Abertura,04:39:54,---,---,---,---,---,---,
Abertura,04:40:18,---,---,---,---,---,---,
Abertura,04:40:43,---,---,---,---,---,---,
Abertura,04:41:07,---,---,---,---,---,---,
Abertura,04:41:31,---,---,---,---,---,---,
Abertura,04:41:55,---,---,---,---,---,---,
Abertura,04:42:22,---,---,---,---,---,---,
Abertura,04:42:46,---,---,---,---,---,---,
Abertura,04:43:13,---,---,---,---,---,---,
Abertura,04:43:37,---,---,---,---,---,---,
Abertura,04:44:01,---,---,---,---,---,---,
Abertura,04:44:26,---,---,---,---,---,---,
Abertura,04:44:50,---,---,---,---,---,---,
Abertura,04:45:17,---,---,---,---,---,---,
Abertura,04:45:41,---,---,---,---,---,---,
Abertura,04:46:05,---,---,---,---,---,---,
Abertura,04:46:31,---,---,---,---,---,---,
Abertura,04:46:55,---,---,---,---,---,---,
Abertura,04:47:19,---,---,---,---,---,---,
Abertura,04:47:43,---,---,---,---,---,---,
Abertura,04:48:07,---,---,---,---,---,---,
Abertura,04:48:32,---,---,---,---,---,---,
Abertura,04:48:56,---,---,---,---,---,---,
Abertura,04:49:20,---,---,---,---,---,---,
Abertura,04:49:44,---,---,---,---,---,---,
Abertura,04:50:08,---,---,---,---,---,---,
Abertura,04:50:35,---,---,---,---,---,---,
Abertura,04:50:59,---,---,---,---,---,---,
Abertura,04:51:23,---,---,---,---,---,---,
Abertura,04:51:48,---,---,---,---,---,---,
Abertura,04:52:12,---,---,---,---,---,---,
Abertura,04:52:36,---,---,---,---,---,---,
Abertura,04:53:00,---,---,---,---,---,---,
Abertura,04:53:24,---,---,---,---,---,---,
Abertura,04:53:48,---,---,---,---,---,---,
Abertura,04:54:12,---,---,---,---,---,---,
Abertura,04:54:37,---,---,---,---,---,---,
Abertura,04:55:01,---,---,---,---,---,---,
Abertura,04:55:25,---,---,---,---,---,---,
Abertura,04:55:49,---,---,---,---,---,---,
Abertura,04:56:13,---,---,---,---,---,---,
Abertura,04:56:37,---,---,---,---,---,---,
Abertura,04:57:02,---,---,---,---,---,---,
Abertura,04:57:28,---,---,---,---,---,---,
Abertura,04:57:53,---,---,---,---,---,---,
Abertura,04:58:17,---,---,---,---,---,---,
Abertura,04:58:41,---,---,---,---,---,---,
Abertura,04:59:05,---,---,---,---,---,---,
Abertura,04:59:29,---,---,---,---,---,---,
Abertura,04:59:53,---,---,---,---,---,---,
Abertura,05:00:17,---,---,---,---,---,---,
Abertura,05:00:42,---,---,---,---,---,---,
Abertura,05:01:09,---,---,---,---,---,---,
Abertura,05:01:33,---,---,---,---,---,---,
Abertura,05:01:57,---,---,---,---,---,---,
Abertura,05:02:21,---,---,---,---,---,---,
Abertura,05:02:45,---,---,---,---,---,---,
Abertura,05:03:09,---,---,---,---,---,---,
Abertura,05:03:36,---,---,---,---,---,---,
Abertura,05:04:00,---,---,---,---,---,---,
Abertura,05:04:24,---,---,---,---,---,---,
Abertura,05:04:49,---,---,---,---,---,---,
Abertura,05:05:13,---,---,---,---,---,---,
Abertura,05:05:37,---,---,---,---,---,---,
Abertura,05:06:01,---,---,---,---,---,---,
Abertura,05:06:25,---,---,---,---,---,---,
Abertura,05:06:49,---,---,---,---,---,---,
Abertura,05:07:14,---,---,---,---,---,---,
Abertura,05:07:38,---,---,---,---,---,---,
Abertura,05:08:02,---,---,---,---,---,---,
Abertura,05:08:26,---,---,---,---,---,---,
Abertura,05:08:53,---,---,---,---,---,---,
Abertura,05:09:17,---,---,---,---,---,---,
Abertura,05:09:44,---,---,---,---,---,---,
Abertura,05:10:08,---,---,---,---,---,---,
Abertura,05:10:33,---,---,---,---,---,---,
Abertura,05:10:57,---,---,---,---,---,---,
Abertura,05:11:21,---,---,---,---,---,---,
Abertura,05:11:45,---,---,---,---,---,---,
Abertura,05:12:09,---,---,---,---,---,---,
Abertura,05:12:33,---,---,---,---,---,---,
Abertura,05:12:58,---,---,---,---,---,---,
Abertura,05:13:22,---,---,---,---,---,---,
Abertura,05:13:46,---,---,---,---,---,---,
Abertura,05:14:10,---,---,---,---,---,---,
Abertura,05:14:34,---,---,---,---,---,---,
Abertura,05:14:58,---,---,---,---,---,---,
Abertura,05:15:22,---,---,---,---,---,---,
Abertura,05:15:47,---,---,---,---,---,---,
Abertura,05:16:11,---,---,---,---,---,---,
Abertura,05:16:35,---,---,---,---,---,---,
Abertura,05:16:59,---,---,---,---,---,---,
Abertura,05:17:23,---,---,---,---,---,---,
Abertura,05:17:47,---,---,---,---,---,---,
Abertura,05:18:12,---,---,---,---,---,---,
Abertura,05:18:36,---,---,---,---,---,---,
Abertura,05:19:00,---,---,---,---,---,---,
Abertura,05:19:24,---,---,---,---,---,---,
Abertura,05:19:48,---,---,---,---,---,---,
Abertura,05:20:12,---,---,---,---,---,---,
Abertura,05:20:36,---,---,---,---,---,---,
Abertura,05:21:01,---,---,---,---,---,---,
Abertura,05:21:25,---,---,---,---,---,---,
Abertura,05:21:49,---,---,---,---,---,---,
Abertura,05:22:13,---,---,---,---,---,---,
Abertura,05:22:37,---,---,---,---,---,---,
Abertura,05:23:01,---,---,---,---,---,---,
Abertura,05:23:25,---,---,---,---,---,---,
Abertura,05:23:49,---,---,---,---,---,---,
Abertura,05:24:14,---,---,---,---,---,---,
Abertura,05:24:41,---,---,---,---,---,---,
Abertura,05:25:05,---,---,---,---,---,---,
Abertura,05:25:29,---,---,---,---,---,---,
Abertura,05:25:53,---,---,---,---,---,---,
Abertura,05:26:17,---,---,---,---,---,---,
Abertura,05:26:41,---,---,---,---,---,---,
Abertura,05:27:06,---,---,---,---,---,---,
Abertura,05:27:30,---,---,---,---,---,---,
Abertura,05:27:54,---,---,---,---,---,---,
Abertura,05:28:18,---,---,---,---,---,---,
Abertura,05:28:42,---,---,---,---,---,---,
Abertura,05:29:06,---,---,---,---,---,---,
Abertura,05:29:31,---,---,---,---,---,---,
Abertura,05:29:55,---,---,---,---,---,---,
Abertura,05:30:19,---,---,---,---,---,---,
Abertura,05:30:43,---,---,---,---,---,---,
Abertura,05:31:07,---,---,---,---,---,---,
Abertura,05:31:31,---,---,---,---,---,---,
Abertura,05:31:55,---,---,---,---,---,---,
Abertura,05:32:20,---,---,---,---,---,---,
Abertura,05:32:44,---,---,---,---,---,---,
Abertura,05:33:08,---,---,---,---,---,---,
Abertura,05:33:32,---,---,---,---,---,---,
Abertura,05:33:56,---,---,---,---,---,---,
Abertura,05:34:20,---,---,---,---,---,---,
Abertura,05:34:44,---,---,---,---,---,---,
Abertura,05:35:09,---,---,---,---,---,---,
Abertura,05:35:33,---,---,---,---,---,---,
Abertura,05:35:57,---,---,---,---,---,---,
Abertura,05:36:21,---,---,---,---,---,---,
Abertura,05:36:45,---,---,---,---,---,---,
Abertura,05:37:09,---,---,---,---,---,---,
Abertura,05:37:33,---,---,---,---,---,---,
Abertura,05:37:57,---,---,---,---,---,---,
Abertura,05:38:22,---,---,---,---,---,---,
Abertura,05:38:46,---,---,---,---,---,---,
Abertura,05:39:10,---,---,---,---,---,---,
Abertura,05:39:34,---,---,---,---,---,---,
Abertura,05:39:58,---,---,---,---,---,---,
Abertura,05:40:22,---,---,---,---,---,---,
Abertura,05:40:46,---,---,---,---,---,---,
Abertura,05:41:11,---,---,---,---,---,---,
Abertura,05:41:35,---,---,---,---,---,---,
Abertura,05:41:59,---,---,---,---,---,---,
Abertura,05:42:23,---,---,---,---,---,---,
Abertura,05:42:47,---,---,---,---,---,---,
