Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,05:55:38,767,4,---,---,---,---,
Estribor,05:56:11,---,---,---,---,---,---,
Estribor,05:56:35,767,2,34,9,---,---,
Estribor,05:57:00,768,0,33,8,---,---,
Estribor,05:57:24,768,6,---,---,---,---,
Estribor,05:57:47,768,9,36,5,---,---,
Estribor,05:58:14,768,1,---,---,---,---,
Estribor,05:58:39,767,6,---,---,---,---,
Estribor,05:59:00,767,6,37,6,---,---,
Estribor,05:59:23,767,9,---,---,---,---,
Estribor,05:59:44,767,8,---,---,---,---,
Estribor,06:00:06,769,4,36,7,---,---,
Estribor,06:00:29,768,1,38,1,---,---,
Estribor,06:00:55,---,---,---,---,---,---,
Estribor,06:01:24,---,---,---,---,---,---,
Estribor,06:01:46,---,---,---,---,---,---,
Estribor,06:02:09,804,7,---,---,---,---,
Estribor,06:02:30,804,1,38,0,---,---,
Estribor,06:03:00,---,---,---,---,---,---,
Estribor,06:03:22,804,1,---,---,---,---,
Estribor,06:03:44,803,7,---,---,---,---,
Estribor,06:04:10,---,---,---,---,---,---,
Estribor,06:04:31,803,1,37,2,---,---,
Estribor,06:04:53,---,---,---,---,---,---,
Estribor,06:05:15,803,6,37,9,---,---,
Estribor,06:05:41,---,---,---,---,---,---,
Estribor,06:06:02,803,8,---,---,---,---,
Estribor,06:06:27,---,---,---,---,---,---,
Estribor,06:06:49,803,5,---,---,---,---,
Estribor,06:07:14,---,---,---,---,---,---,
Estribor,06:07:37,---,---,---,---,---,---,
Estribor,06:07:59,803,2,37,6,---,---,
Estribor,06:08:23,803,8,---,---,---,---,
Estribor,06:08:44,803,8,37,2,---,---,
Estribor,06:09:09,804,1,36,9,---,---,
Estribor,06:09:33,803,8,---,---,---,---,
Estribor,06:09:56,804,2,---,---,---,---,
Estribor,06:10:18,804,1,---,---,---,---,
Estribor,06:10:41,804,1,---,---,---,---,
Estribor,06:11:02,803,7,36,5,---,---,
Estribor,06:11:29,---,---,---,---,---,---,
Estribor,06:11:53,805,6,---,---,---,---,
Estribor,06:12:16,---,---,---,---,---,---,
Estribor,06:12:41,---,---,---,---,---,---,
Estribor,06:13:03,804,1,---,---,---,---,
