Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,06:04:49,---,---,---,---,---,---,
Capturas 1,06:05:18,---,---,---,---,---,---,
Capturas 1,06:05:47,---,---,---,---,---,---,
Capturas 1,06:06:10,878,0,Off,---,---,---,
Capturas 1,06:06:37,---,---,---,---,---,---,
Capturas 1,06:07:03,879,6,Off,---,---,---,
Capturas 1,06:07:30,---,---,---,---,---,---,
Capturas 1,06:07:53,888,1,---,---,---,---,
Capturas 1,06:08:16,890,8,Off,---,---,---,
Capturas 1,06:08:40,893,6,---,---,---,---,
Capturas 1,06:09:08,894,7,---,---,---,---,
Capturas 1,06:09:34,---,---,---,---,---,---,
Capturas 1,06:09:58,897,2,---,---,---,---,
Capturas 1,06:10:26,---,---,---,---,---,---,
Capturas 1,06:10:51,---,---,---,---,---,---,
Capturas 1,06:11:10,897,5,Off,---,---,---,
Capturas 1,06:11:39,898,7,---,---,---,---,
Capturas 1,06:12:04,901,0,Off,---,---,---,
Capturas 1,06:12:28,897,8,Off,---,---,---,
Capturas 1,06:12:52,897,2,Off,---,---,---,
Capturas 1,06:13:18,898,0,Off,---,---,---,
Capturas 1,06:13:44,898,6,---,---,---,---,
Capturas 1,06:14:05,---,Off,---,---,---,---,
Capturas 1,06:14:29,899,6,Off,---,---,---,
Capturas 1,06:14:54,898,3,Off,---,---,---,
Capturas 1,06:15:19,897,5,---,---,---,---,
Capturas 1,06:15:46,---,---,---,---,---,---,
Capturas 1,06:16:06,897,5,Off,---,---,---,
Capturas 1,06:16:32,898,7,---,---,---,---,
Capturas 1,06:16:55,898,5,Off,---,---,---,
Capturas 1,06:17:22,---,---,---,---,---,---,
Capturas 1,06:17:44,897,8,---,---,---,---,
Capturas 1,06:18:08,897,1,Off,---,---,---,
Capturas 1,06:18:34,---,---,---,---,---,---,
Capturas 1,06:18:55,897,5,Off,---,---,---,
Capturas 1,06:19:22,898,4,Off,---,---,---,
Capturas 1,06:19:46,898,4,Off,---,---,---,
Capturas 1,06:20:12,---,---,---,---,---,---,
Capturas 1,06:20:37,899,3,Off,---,---,---,
Capturas 1,06:20:59,897,4,Off,---,---,---,
Capturas 1,06:21:24,897,1,Off,---,---,---,
Capturas 1,06:21:49,897,0,Off,---,---,---,
Capturas 1,06:22:13,896,7,Off,---,---,---,
Capturas 1,06:22:38,897,4,Off,---,---,---,
Capturas 1,06:23:05,896,6,---,---,---,---,
Capturas 1,06:23:26,896,8,Off,---,---,---,
Capturas 1,06:23:53,---,---,---,---,---,---,
Capturas 1,06:24:13,897,9,Off,---,---,---,
Capturas 1,06:24:36,898,9,Off,---,---,---,
Capturas 1,06:24:59,897,1,Off,---,---,---,
Capturas 1,06:25:28,---,---,---,---,---,---,
Capturas 1,06:25:56,---,---,---,---,---,---,
Capturas 1,06:26:19,898,7,Off,---,---,---,
Capturas 1,06:26:44,898,3,Off,---,---,---,
Capturas 1,06:27:07,898,5,Off,---,---,---,
Capturas 1,06:27:34,---,---,---,---,---,---,
Capturas 1,06:27:57,898,0,Off,---,---,---,
Capturas 1,06:28:19,898,6,Off,---,---,---,
Capturas 1,06:28:43,898,4,Off,---,---,---,
Capturas 1,06:29:07,898,4,Off,---,---,---,
Capturas 1,06:29:30,905,8,Off,---,---,---,
Capturas 1,06:29:55,909,6,Off,---,---,---,
Capturas 1,06:30:21,909,1,---,---,---,---,
Capturas 1,06:30:44,908,0,Off,---,---,---,
Capturas 1,06:31:12,---,---,---,---,---,---,
Capturas 1,06:31:36,908,5,Off,---,---,---,
Capturas 1,06:31:59,910,2,Off,---,---,---,
Capturas 1,06:32:24,908,2,Off,---,---,---,
Capturas 1,06:32:51,908,8,Off,---,---,---,
Capturas 1,06:33:14,908,7,Off,---,---,---,
Capturas 1,06:33:40,908,9,Off,---,---,---,
Capturas 1,06:34:05,909,0,Off,---,---,---,
Capturas 1,06:34:27,909,5,Off,---,---,---,
Capturas 1,06:34:51,909,6,Off,---,---,---,
Capturas 1,06:35:13,909,2,Off,---,---,---,
Capturas 1,06:35:37,910,3,Off,---,---,---,
Capturas 1,06:36:02,910,3,---,---,---,---,
Capturas 1,06:36:23,908,9,Off,---,---,---,
Capturas 1,06:36:48,909,5,Off,---,---,---,
Capturas 1,06:37:15,909,2,Off,---,---,---,
Capturas 1,06:38:30,---,---,---,---,---,---,
Capturas 1,06:40:38,909,5,Off,---,---,---,
Capturas 1,06:43:49,---,---,---,---,---,---,
Capturas 1,06:46:29,---,---,---,---,---,---,
Capturas 1,06:48:37,908,9,Off,---,---,---,
Capturas 1,06:51:48,---,---,---,---,---,---,
Capturas 1,06:53:56,908,2,Off,---,---,---,
Capturas 1,06:57:05,---,---,---,---,---,---,
Capturas 1,06:59:44,939,9,---,---,---,---,
Capturas 1,07:01:54,942,6,Off,---,---,---,
Capturas 1,07:04:35,945,4,On,---,---,---,
Capturas 1,07:07:43,973,1,---,---,---,---,
Capturas 1,07:11:19,979,9,---,---,---,---,
Capturas 1,07:13:58,982,6,On,---,---,---,
Capturas 1,07:17:34,986,7,On,---,---,---,
Capturas 1,07:20:41,982,4,---,---,---,---,
Capturas 1,07:24:17,982,6,On,---,---,---,
Capturas 1,07:27:55,---,---,---,---,---,---,
Capturas 1,07:30:23,981,2,---,---,---,---,
Capturas 1,07:30:46,982,2,---,---,---,---,
Capturas 1,07:31:14,---,---,---,---,---,---,
Capturas 1,07:31:37,---,---,---,---,---,---,
Capturas 1,07:32:02,981,5,On,---,---,---,
Capturas 1,07:32:26,981,9,On,---,---,---,
Capturas 1,07:32:50,982,3,On,---,---,---,
Capturas 1,07:33:16,981,4,---,---,---,---,
Capturas 1,07:33:39,982,2,---,---,---,---,
Capturas 1,07:34:01,983,3,---,---,---,---,
Capturas 1,07:34:27,983,0,---,---,---,---,
Capturas 1,08:37:54,---,---,---,---,---,---,
Capturas 1,08:39:16,962,0,---,---,---,---,
Capturas 1,08:39:42,---,---,---,---,---,---,
Capturas 1,08:40:06,---,---,---,---,---,---,
Capturas 1,08:40:32,---,---,---,---,---,---,
Capturas 1,08:40:56,967,4,Off,---,---,---,
Capturas 1,08:41:22,---,---,---,---,---,---,
Capturas 1,08:41:48,---,---,---,---,---,---,
Capturas 1,08:42:16,---,---,---,---,---,---,
Capturas 1,08:42:42,---,---,---,---,---,---,
Capturas 1,08:43:09,---,---,---,---,---,---,
Capturas 1,08:43:34,965,0,---,---,---,---,
Capturas 1,08:43:58,968,0,---,---,---,---,
Capturas 1,08:44:25,---,---,---,---,---,---,
Capturas 1,08:44:51,---,---,---,---,---,---,
Capturas 1,08:45:15,---,---,---,---,---,---,
Capturas 1,08:45:39,---,---,---,---,---,---,
Capturas 1,08:46:07,---,---,---,---,---,---,
Capturas 1,08:46:30,969,0,Off,---,---,---,
Capturas 1,08:46:55,---,---,---,---,---,---,
Capturas 1,08:47:18,967,6,Off,---,---,---,
Capturas 1,08:47:46,972,3,Off,---,---,---,
Capturas 1,08:48:09,968,2,Off,---,---,---,
Capturas 1,08:48:33,968,9,---,---,---,---,
Capturas 1,08:49:01,---,---,---,---,---,---,
