Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,06:39:10,---,---,---,---,---,---,
Estribor,06:39:32,594,7,33,7,---,---,
Estribor,06:39:58,596,4,23,4,---,---,
Estribor,06:40:22,594,9,24,7,---,---,
Estribor,06:40:51,---,---,---,---,---,---,
Estribor,06:41:14,594,2,59,5,---,---,
Estribor,06:41:39,594,7,---,---,---,---,
Estribor,06:42:03,595,4,---,---,---,---,
Estribor,06:42:30,595,2,26,9,---,---,
Estribor,06:42:59,---,---,---,---,---,---,
Estribor,06:43:21,595,4,30,4,---,---,
Estribor,06:43:46,595,2,28,1,---,---,
Estribor,06:44:11,595,4,---,---,---,---,
Estribor,06:44:34,595,4,---,---,---,---,
Estribor,06:44:57,594,7,28,2,---,---,
Estribor,06:45:23,594,5,---,---,---,---,
Estribor,06:45:46,595,2,26,3,---,---,
Estribor,06:46:10,595,1,26,1,---,---,
Estribor,06:46:35,594,7,25,2,---,---,
Estribor,06:47:01,595,5,---,---,---,---,
Estribor,06:47:24,595,3,23,3,---,---,
Estribor,06:47:49,595,6,23,3,---,---,
Estribor,06:48:14,595,8,---,---,---,---,
Estribor,06:48:37,595,3,25,3,---,---,
Estribor,06:49:07,---,---,---,---,---,---,
Estribor,06:49:29,595,4,---,---,---,---,
Estribor,06:49:52,595,5,---,---,---,---,
Estribor,06:50:16,595,7,66,1,---,---,
Estribor,06:50:42,595,5,---,---,---,---,
Estribor,06:51:04,594,8,---,---,---,---,
Estribor,06:51:32,---,---,---,---,---,---,
Estribor,06:51:56,594,8,---,---,---,---,
Estribor,06:52:20,594,6,---,---,---,---,
Estribor,06:52:44,595,7,---,---,---,---,
Estribor,06:53:12,---,---,---,---,---,---,
Estribor,06:53:35,594,8,64,5,---,---,
Estribor,06:54:01,594,8,---,---,---,---,
Estribor,06:54:24,595,3,61,5,---,---,
Estribor,06:54:50,595,4,---,---,---,---,
Estribor,06:55:12,595,5,27,0,---,---,
Estribor,06:55:37,594,9,---,---,---,---,
Estribor,06:56:01,595,1,28,7,---,---,
Estribor,06:56:26,595,6,29,0,---,---,
Estribor,06:56:51,595,4,29,3,---,---,
Estribor,06:57:16,595,9,30,1,---,---,
Estribor,06:57:43,---,---,---,---,---,---,
Estribor,06:58:11,---,---,---,---,---,---,
Estribor,06:58:34,597,7,61,9,---,---,
Estribor,06:59:00,595,4,---,---,---,---,
Estribor,06:59:27,---,---,---,---,---,---,
Estribor,06:59:52,595,5,---,---,---,---,
Estribor,07:00:15,595,7,25,9,---,---,
Estribor,07:00:42,596,1,28,0,---,---,
Estribor,07:01:08,595,7,---,---,---,---,
Estribor,07:01:30,595,6,62,0,---,---,
Estribor,07:01:55,596,5,---,---,---,---,
Estribor,07:02:20,595,6,---,---,---,---,
Estribor,07:02:45,596,1,---,---,---,---,
Estribor,07:03:09,595,7,25,6,---,---,
Estribor,07:03:37,---,---,---,---,---,---,
Estribor,07:04:04,---,---,---,---,---,---,
Estribor,07:04:31,---,---,---,---,---,---,
Estribor,07:04:54,595,9,26,4,---,---,
Estribor,07:05:23,---,---,---,---,---,---,
Estribor,07:05:47,595,5,27,4,---,---,
Estribor,07:06:12,595,7,26,3,---,---,
Estribor,07:06:36,596,0,25,4,---,---,
Estribor,07:07:06,---,---,---,---,---,---,
Estribor,07:07:29,596,1,---,---,---,---,
Estribor,07:07:55,596,3,---,---,---,---,
Estribor,07:08:21,---,---,---,---,---,---,
