Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Starboard Door Heel,06:39:27,593,5,---,---,---,---,
Starboard Door Heel,06:39:52,593,2,---,---,---,---,
Starboard Door Heel,06:40:18,592,9,---,---,---,---,
Starboard Door Heel,06:40:43,592,5,---,---,---,---,
Starboard Door Heel,06:41:10,593,0,---,---,---,---,
Starboard Door Heel,06:41:34,593,3,---,---,---,---,
Starboard Door Heel,06:41:59,593,9,---,---,---,---,
Starboard Door Heel,06:42:25,596,6,---,---,---,---,
Starboard Door Heel,06:42:50,594,5,---,---,---,---,
Starboard Door Heel,06:43:17,593,6,---,---,---,---,
Starboard Door Heel,06:43:41,594,0,---,---,---,---,
Starboard Door Heel,06:44:06,594,1,---,---,---,---,
Starboard Door Heel,06:44:29,594,1,---,---,---,---,
Starboard Door Heel,06:44:52,593,8,---,---,---,---,
Starboard Door Heel,06:45:17,593,5,---,---,---,---,
Starboard Door Heel,06:45:41,593,3,---,---,---,---,
Starboard Door Heel,06:46:06,593,4,---,---,---,---,
Starboard Door Heel,06:46:30,595,6,---,---,---,---,
Starboard Door Heel,06:46:55,594,4,---,---,---,---,
Starboard Door Heel,06:47:19,594,6,---,---,---,---,
Starboard Door Heel,06:47:44,594,3,---,---,---,---,
Starboard Door Heel,06:48:09,594,1,---,---,---,---,
Starboard Door Heel,06:48:33,594,7,---,---,---,---,
Starboard Door Heel,06:48:58,594,9,---,---,---,---,
Starboard Door Heel,06:49:24,594,4,---,---,---,---,
Starboard Door Heel,06:49:47,594,1,---,---,---,---,
Starboard Door Heel,06:50:10,594,8,---,---,---,---,
Starboard Door Heel,06:50:35,594,0,---,---,---,---,
Starboard Door Heel,06:51:00,597,3,---,---,---,---,
Starboard Door Heel,06:51:24,593,8,---,---,---,---,
Starboard Door Heel,06:51:49,593,5,---,---,---,---,
Starboard Door Heel,06:52:14,593,2,---,---,---,---,
Starboard Door Heel,06:52:38,593,9,---,---,---,---,
Starboard Door Heel,06:53:04,593,9,---,---,---,---,
Starboard Door Heel,06:53:30,594,2,---,---,---,---,
Starboard Door Heel,06:53:55,593,5,---,---,---,---,
Starboard Door Heel,06:54:19,593,7,---,---,---,---,
Starboard Door Heel,06:54:43,596,4,---,---,---,---,
Starboard Door Heel,06:55:08,594,2,---,---,---,---,
Starboard Door Heel,06:55:32,594,2,---,---,---,---,
Starboard Door Heel,06:55:57,594,6,---,---,---,---,
Starboard Door Heel,06:56:21,594,4,---,---,---,---,
Starboard Door Heel,06:56:46,594,8,---,---,---,---,
Starboard Door Heel,06:57:11,---,---,---,---,---,---,
Starboard Door Heel,06:57:36,594,9,---,---,---,---,
Starboard Door Heel,06:58:04,---,---,---,---,---,---,
Starboard Door Heel,06:58:29,594,8,---,---,---,---,
Starboard Door Heel,06:58:54,594,1,---,---,---,---,
Starboard Door Heel,06:59:18,594,1,---,---,---,---,
Starboard Door Heel,06:59:47,---,---,---,---,---,---,
Starboard Door Heel,07:00:10,594,0,---,---,---,---,
Starboard Door Heel,07:00:38,---,---,---,---,---,---,
Starboard Door Heel,07:01:02,594,4,---,---,---,---,
Starboard Door Heel,07:01:26,594,2,---,---,---,---,
Starboard Door Heel,07:01:50,594,2,---,---,---,---,
Starboard Door Heel,07:02:15,594,1,---,---,---,---,
Starboard Door Heel,07:02:40,594,5,---,---,---,---,
Starboard Door Heel,07:03:03,594,6,---,---,---,---,
Starboard Door Heel,07:03:28,594,6,---,---,---,---,
Starboard Door Heel,07:03:55,594,5,---,---,---,---,
Starboard Door Heel,07:04:24,---,---,---,---,---,---,
Starboard Door Heel,07:04:49,594,6,---,---,---,---,
Starboard Door Heel,07:05:14,594,4,---,---,---,---,
Starboard Door Heel,07:05:43,---,---,---,---,---,---,
Starboard Door Heel,07:06:07,594,8,---,---,---,---,
Starboard Door Heel,07:06:32,594,4,---,---,---,---,
Starboard Door Heel,07:06:59,---,---,---,---,---,---,
Starboard Door Heel,07:07:24,---,---,---,---,---,---,
Starboard Door Heel,07:07:49,594,9,---,---,---,---,
Starboard Door Heel,07:08:13,594,7,---,---,---,---,
Starboard Door Heel,07:08:39,594,3,---,---,---,---,
Starboard Door Heel,07:09:03,594,1,---,---,---,---,
Starboard Door Heel,07:09:26,594,5,---,---,---,---,
Starboard Door Heel,07:09:49,594,1,---,---,---,---,
Starboard Door Heel,07:10:13,593,9,---,---,---,---,
Starboard Door Heel,07:10:36,593,7,---,---,---,---,
Starboard Door Heel,07:10:59,594,1,---,---,---,---,
Starboard Door Heel,07:11:23,593,2,---,---,---,---,
Starboard Door Heel,07:11:46,593,6,---,---,---,---,
Starboard Door Heel,07:12:09,594,1,---,---,---,---,
Starboard Door Heel,07:12:32,594,9,---,---,---,---,
Starboard Door Heel,07:12:57,594,5,---,---,---,---,
Starboard Door Heel,07:13:21,594,5,---,---,---,---,
Starboard Door Heel,07:13:46,594,5,---,---,---,---,
Starboard Door Heel,07:14:10,594,5,---,---,---,---,
Starboard Door Heel,07:14:34,594,6,---,---,---,---,
Starboard Door Heel,07:14:57,594,5,---,---,---,---,
Starboard Door Heel,07:15:22,594,9,---,---,---,---,
Starboard Door Heel,07:15:45,594,7,---,---,---,---,
Starboard Door Heel,07:16:12,594,5,---,---,---,---,
Starboard Door Heel,07:16:40,---,---,---,---,---,---,
Starboard Door Heel,07:17:06,---,---,---,---,---,---,
Starboard Door Heel,07:17:32,---,---,---,---,---,---,
