Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,06:39:21,734,0,Off,---,---,---,
Capturas 1,06:39:46,734,0,Off,---,---,---,
Capturas 1,06:40:11,733,5,Off,---,---,---,
Capturas 1,06:40:39,---,---,---,---,---,---,
Capturas 1,06:41:06,---,---,---,---,---,---,
Capturas 1,06:41:27,733,9,Off,---,---,---,
Capturas 1,06:41:53,734,2,Off,---,---,---,
Capturas 1,06:42:20,---,---,---,---,---,---,
Capturas 1,06:42:43,733,1,Off,---,---,---,
Capturas 1,06:43:10,733,1,Off,---,---,---,
Capturas 1,06:43:34,733,6,Off,---,---,---,
Capturas 1,06:43:59,733,5,Off,---,---,---,
Capturas 1,06:44:22,733,4,Off,---,---,---,
Capturas 1,06:44:46,733,6,Off,---,---,---,
Capturas 1,06:45:11,733,5,Off,---,---,---,
Capturas 1,06:45:34,733,7,Off,---,---,---,
Capturas 1,06:45:59,734,1,Off,---,---,---,
Capturas 1,06:46:23,734,0,Off,---,---,---,
Capturas 1,06:46:48,734,5,Off,---,---,---,
Capturas 1,06:47:12,734,4,Off,---,---,---,
Capturas 1,06:47:38,734,3,Off,---,---,---,
Capturas 1,06:48:03,734,2,Off,---,---,---,
Capturas 1,06:48:26,734,0,Off,---,---,---,
Capturas 1,06:48:54,---,---,---,---,---,---,
Capturas 1,06:49:19,734,8,---,---,---,---,
Capturas 1,06:49:40,734,0,Off,---,---,---,
Capturas 1,06:50:04,734,4,Off,---,---,---,
Capturas 1,06:50:29,734,3,Off,---,---,---,
Capturas 1,06:50:53,734,0,Off,---,---,---,
Capturas 1,06:51:17,733,5,Off,---,---,---,
Capturas 1,06:51:43,733,6,Off,---,---,---,
Capturas 1,06:52:07,733,6,Off,---,---,---,
Capturas 1,06:52:31,733,6,Off,---,---,---,
Capturas 1,06:52:59,---,---,---,---,---,---,
Capturas 1,06:53:23,734,1,Off,---,---,---,
Capturas 1,06:53:48,734,2,Off,---,---,---,
Capturas 1,06:54:13,734,3,Off,---,---,---,
Capturas 1,06:54:37,733,9,Off,---,---,---,
Capturas 1,06:55:01,733,8,Off,---,---,---,
Capturas 1,06:55:25,733,7,Off,---,---,---,
Capturas 1,06:55:50,733,5,Off,---,---,---,
Capturas 1,06:56:14,732,6,Off,---,---,---,
Capturas 1,06:56:39,733,4,Off,---,---,---,
Capturas 1,06:57:05,732,6,Off,---,---,---,
Capturas 1,06:57:30,732,9,Off,---,---,---,
Capturas 1,06:57:54,---,Off,---,---,---,---,
Capturas 1,06:58:22,733,9,Off,---,---,---,
Capturas 1,06:58:47,735,2,Off,---,---,---,
Capturas 1,06:59:11,735,9,Off,---,---,---,
Capturas 1,06:59:38,734,1,Off,---,---,---,
Capturas 1,07:00:03,---,Off,---,---,---,---,
Capturas 1,07:00:28,734,9,Off,---,---,---,
Capturas 1,07:00:55,734,6,Off,---,---,---,
Capturas 1,07:01:19,734,3,Off,---,---,---,
Capturas 1,07:01:43,734,3,Off,---,---,---,
Capturas 1,07:02:08,734,7,Off,---,---,---,
Capturas 1,07:02:33,734,2,Off,---,---,---,
Capturas 1,07:02:57,734,2,Off,---,---,---,
Capturas 1,07:03:22,735,4,Off,---,---,---,
Capturas 1,07:03:48,734,0,Off,---,---,---,
Capturas 1,07:04:16,734,0,---,---,---,---,
Capturas 1,07:04:42,735,7,Off,---,---,---,
Capturas 1,07:05:07,737,6,Off,---,---,---,
Capturas 1,07:05:34,733,8,Off,---,---,---,
Capturas 1,07:06:00,739,0,Off,---,---,---,
Capturas 1,07:06:25,733,4,Off,---,---,---,
Capturas 1,07:06:49,733,8,Off,---,---,---,
Capturas 1,07:07:17,732,8,Off,---,---,---,
Capturas 1,07:07:44,---,---,---,---,---,---,
Capturas 1,07:08:06,734,4,Off,---,---,---,
Capturas 1,07:08:32,734,8,Off,---,---,---,
Capturas 1,07:08:56,734,9,Off,---,---,---,
Capturas 1,07:09:19,734,7,Off,---,---,---,
Capturas 1,07:09:43,734,2,Off,---,---,---,
Capturas 1,07:10:06,---,Off,---,---,---,---,
Capturas 1,07:10:29,733,7,Off,---,---,---,
Capturas 1,07:10:52,734,1,Off,---,---,---,
Capturas 1,07:11:16,733,7,Off,---,---,---,
Capturas 1,07:11:39,733,4,Off,---,---,---,
Capturas 1,07:12:02,733,6,Off,---,---,---,
Capturas 1,07:12:26,733,3,Off,---,---,---,
Capturas 1,07:12:50,734,0,Off,---,---,---,
Capturas 1,07:13:14,734,4,Off,---,---,---,
Capturas 1,07:13:39,734,2,Off,---,---,---,
Capturas 1,07:14:03,735,0,Off,---,---,---,
Capturas 1,07:14:27,735,0,Off,---,---,---,
Capturas 1,07:14:51,733,6,Off,---,---,---,
Capturas 1,07:15:15,733,2,Off,---,---,---,
Capturas 1,07:15:38,734,4,Off,---,---,---,
Capturas 1,07:16:05,735,0,Off,---,---,---,
Capturas 1,07:16:30,734,6,Off,---,---,---,
