Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,09:28:58,---,---,---,---,---,---,
Estribor,09:29:19,955,6,32,7,---,---,
Estribor,09:29:44,954,4,31,7,---,---,
Estribor,09:30:10,955,0,---,---,---,---,
Estribor,09:30:34,954,3,31,8,---,---,
Estribor,09:30:59,954,2,---,---,---,---,
Estribor,09:31:20,954,0,30,8,---,---,
Estribor,09:31:44,953,7,---,---,---,---,
Estribor,09:32:10,---,---,---,---,---,---,
Estribor,09:32:31,953,9,30,7,---,---,
Estribor,09:32:55,954,2,---,---,---,---,
Estribor,09:33:19,954,5,33,0,---,---,
Estribor,09:33:41,954,9,32,2,---,---,
Estribor,09:34:07,954,7,---,---,---,---,
Estribor,09:34:31,---,---,---,---,---,---,
Estribor,09:34:57,954,7,---,---,---,---,
Estribor,09:35:19,954,1,29,8,---,---,
Estribor,09:35:42,954,5,---,---,---,---,
Estribor,09:36:04,953,0,32,5,---,---,
Estribor,09:36:28,953,5,32,1,---,---,
Estribor,09:36:52,953,4,30,3,---,---,
Estribor,09:37:15,953,5,30,3,---,---,
Estribor,09:37:41,954,4,30,7,---,---,
Estribor,09:38:05,954,4,31,6,---,---,
Estribor,09:38:29,954,4,32,5,---,---,
Estribor,09:38:52,954,0,32,0,---,---,
Estribor,09:39:15,954,4,---,---,---,---,
Estribor,09:39:37,954,5,31,6,---,---,
Estribor,09:40:00,953,8,---,---,---,---,
Estribor,09:40:20,954,4,28,7,---,---,
Estribor,09:40:45,954,5,31,6,---,---,
Estribor,09:41:12,---,---,---,---,---,---,
Estribor,09:41:34,954,4,31,5,---,---,
Estribor,09:41:58,954,6,---,---,---,---,
Estribor,09:42:19,954,5,31,6,---,---,
Estribor,09:42:44,956,9,30,2,---,---,
Estribor,09:43:07,954,8,31,6,---,---,
Estribor,09:43:31,954,2,31,5,---,---,
Estribor,09:43:55,953,9,---,---,---,---,
Estribor,09:44:21,---,---,---,---,---,---,
Estribor,09:44:44,955,2,---,---,---,---,
Estribor,09:45:09,---,---,---,---,---,---,
Estribor,09:45:34,953,8,---,---,---,---,
Estribor,09:45:58,954,6,---,---,---,---,
Estribor,09:46:22,955,4,---,---,---,---,
Estribor,09:46:48,---,---,---,---,---,---,
Estribor,09:47:09,955,4,30,2,---,---,
Estribor,09:47:34,954,4,30,4,---,---,
Estribor,09:47:58,954,1,30,3,---,---,
Estribor,09:48:26,---,---,---,---,---,---,
Estribor,09:48:46,954,4,30,3,---,---,
Estribor,09:49:13,958,9,---,---,---,---,
Estribor,09:49:34,960,1,27,3,---,---,
Estribor,09:50:02,---,---,---,---,---,---,
Estribor,09:50:26,---,---,---,---,---,---,
Estribor,09:50:47,954,6,---,---,---,---,
Estribor,09:51:11,954,7,---,---,---,---,
Estribor,09:51:34,954,6,31,2,---,---,
Estribor,09:51:59,957,5,28,7,---,---,
Estribor,09:52:24,---,---,---,---,---,---,
Estribor,09:52:45,956,1,33,2,---,---,
Estribor,09:53:09,955,5,29,5,---,---,
Estribor,09:53:37,955,3,29,9,---,---,
Estribor,09:54:04,955,6,---,---,---,---,
