Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,06:03:37,845,0,Off,---,---,---,
Capturas 1,06:04:03,844,7,Off,---,---,---,
Capturas 1,06:04:29,846,9,Off,---,---,---,
Capturas 1,06:04:58,---,---,---,---,---,---,
Capturas 1,06:05:24,848,1,Off,---,---,---,
Capturas 1,06:05:53,849,1,---,---,---,---,
Capturas 1,06:06:23,---,---,---,---,---,---,
Capturas 1,06:06:52,---,---,---,---,---,---,
Capturas 1,06:07:16,848,0,Off,---,---,---,
Capturas 1,06:07:46,---,---,---,---,---,---,
Capturas 1,06:08:16,---,---,---,---,---,---,
Capturas 1,06:08:42,848,8,Off,---,---,---,
Capturas 1,06:09:13,---,---,---,---,---,---,
Capturas 1,06:09:43,---,---,---,---,---,---,
Capturas 1,06:10:10,---,---,---,---,---,---,
Capturas 1,06:10:36,848,2,Off,---,---,---,
Capturas 1,06:11:06,---,---,---,---,---,---,
Capturas 1,06:11:33,849,1,---,---,---,---,
Capturas 1,06:11:58,849,2,Off,---,---,---,
Capturas 1,06:12:29,---,---,---,---,---,---,
Capturas 1,06:12:54,848,9,---,---,---,---,
Capturas 1,06:13:20,849,2,Off,---,---,---,
Capturas 1,06:13:49,848,1,---,---,---,---,
Capturas 1,06:14:14,---,---,---,---,---,---,
Capturas 1,06:14:40,848,1,Off,---,---,---,
Capturas 1,06:15:06,850,4,Off,---,---,---,
Capturas 1,06:15:34,849,8,Off,---,---,---,
Capturas 1,06:16:02,850,6,Off,---,---,---,
Capturas 1,06:16:28,849,1,Off,---,---,---,
Capturas 1,06:16:53,852,8,Off,---,---,---,
Capturas 1,06:17:23,---,---,---,---,---,---,
Capturas 1,06:17:48,852,1,Off,---,---,---,
Capturas 1,06:18:14,849,1,Off,---,---,---,
Capturas 1,06:18:43,849,0,---,---,---,---,
Capturas 1,06:19:08,849,2,Off,---,---,---,
Capturas 1,06:19:32,849,1,Off,---,---,---,
Capturas 1,06:19:57,849,1,Off,---,---,---,
Capturas 1,06:20:29,---,---,---,---,---,---,
Capturas 1,06:20:57,---,---,---,---,---,---,
Capturas 1,06:21:21,849,4,Off,---,---,---,
Capturas 1,06:21:50,848,9,---,---,---,---,
Capturas 1,06:22:16,848,7,Off,---,---,---,
Capturas 1,06:22:44,848,4,Off,---,---,---,
Capturas 1,06:23:16,---,---,---,---,---,---,
Capturas 1,06:23:39,849,4,Off,---,---,---,
Capturas 1,06:24:04,849,8,Off,---,---,---,
Capturas 1,06:24:32,850,3,Off,---,---,---,
Capturas 1,06:25:04,---,---,---,---,---,---,
Capturas 1,06:25:29,849,9,Off,---,---,---,
Capturas 1,06:25:57,849,5,Off,---,---,---,
Capturas 1,06:26:25,849,7,Off,---,---,---,
Capturas 1,06:26:52,849,7,Off,---,---,---,
Capturas 1,06:27:17,849,7,Off,---,---,---,
Capturas 1,06:27:46,850,6,---,---,---,---,
Capturas 1,06:28:11,851,0,Off,---,---,---,
Capturas 1,06:28:39,848,9,Off,---,---,---,
Capturas 1,06:29:04,848,5,Off,---,---,---,
Capturas 1,06:29:32,850,9,Off,---,---,---,
Capturas 1,06:29:59,849,4,Off,---,---,---,
Capturas 1,06:30:25,849,5,Off,---,---,---,
Capturas 1,06:30:51,849,5,Off,---,---,---,
Capturas 1,06:31:19,849,6,Off,---,---,---,
Capturas 1,06:31:48,---,---,---,---,---,---,
Capturas 1,06:32:14,850,3,Off,---,---,---,
Capturas 1,06:32:42,849,9,Off,---,---,---,
Capturas 1,06:33:10,850,7,Off,---,---,---,
Capturas 1,06:33:36,850,2,Off,---,---,---,
Capturas 1,06:34:04,850,2,Off,---,---,---,
Capturas 1,06:34:27,850,1,Off,---,---,---,
Capturas 1,06:34:59,---,---,---,---,---,---,
Capturas 1,06:35:24,850,9,---,---,---,---,
Capturas 1,06:35:50,849,9,Off,---,---,---,
Capturas 1,06:36:17,850,3,Off,---,---,---,
Capturas 1,06:36:45,850,3,Off,---,---,---,
Capturas 1,06:37:13,850,0,Off,---,---,---,
Capturas 1,06:37:44,---,---,---,---,---,---,
Capturas 1,06:38:10,849,7,Off,---,---,---,
Capturas 1,06:38:40,---,---,---,---,---,---,
Capturas 1,06:39:06,849,7,Off,---,---,---,
Capturas 1,06:39:31,849,6,Off,---,---,---,
Capturas 1,06:39:59,849,6,Off,---,---,---,
Capturas 1,06:40:23,849,1,Off,---,---,---,
Capturas 1,06:40:51,849,1,---,---,---,---,
Capturas 1,06:41:15,849,7,Off,---,---,---,
Capturas 1,06:41:44,---,---,---,---,---,---,
Capturas 1,06:42:10,850,6,Off,---,---,---,
Capturas 1,06:42:38,850,6,Off,---,---,---,
Capturas 1,06:43:06,851,4,Off,---,---,---,
Capturas 1,06:43:37,---,---,---,---,---,---,
Capturas 1,06:44:06,---,---,---,---,---,---,
Capturas 1,06:44:33,849,6,---,---,---,---,
Capturas 1,06:44:59,849,7,Off,---,---,---,
Capturas 1,06:45:27,849,6,Off,---,---,---,
Capturas 1,06:45:55,853,2,Off,---,---,---,
Capturas 1,06:46:21,855,0,Off,---,---,---,
Capturas 1,06:46:47,850,5,Off,---,---,---,
Capturas 1,06:47:16,852,9,---,---,---,---,
Capturas 1,06:47:46,---,---,---,---,---,---,
Capturas 1,06:48:12,860,6,Off,---,---,---,
Capturas 1,06:48:43,---,---,---,---,---,---,
Capturas 1,06:49:10,873,8,---,---,---,---,
Capturas 1,06:49:36,880,4,Off,---,---,---,
Capturas 1,06:50:02,885,7,---,---,---,---,
Capturas 1,06:50:28,888,2,Off,---,---,---,
Capturas 1,06:50:52,888,6,Off,---,---,---,
Capturas 1,06:51:18,893,0,---,---,---,---,
Capturas 1,06:51:44,888,2,Off,---,---,---,
Capturas 1,06:52:13,888,4,---,---,---,---,
Capturas 1,06:52:39,888,7,Off,---,---,---,
Capturas 1,06:53:07,888,6,Off,---,---,---,
Capturas 1,06:53:38,---,---,---,---,---,---,
Capturas 1,06:54:06,---,---,---,---,---,---,
Capturas 1,06:54:36,---,---,---,---,---,---,
Capturas 1,06:55:03,889,1,---,---,---,---,
Capturas 1,06:55:31,---,---,---,---,---,---,
