Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,13:44:35,---,---,---,---,---,---,
Estribor,13:44:57,764,9,---,---,---,---,
Estribor,13:45:23,---,---,---,---,---,---,
Estribor,13:45:47,---,---,---,---,---,---,
Estribor,13:46:13,---,---,---,---,---,---,
Estribor,13:46:36,761,3,37,2,---,---,
Estribor,13:47:03,---,---,---,---,---,---,
Estribor,13:47:26,764,9,34,9,---,---,
Estribor,13:47:52,762,9,36,5,---,---,
Estribor,13:48:15,762,2,---,---,---,---,
Estribor,13:48:39,763,3,35,0,---,---,
Estribor,13:49:03,762,4,---,---,---,---,
Estribor,13:49:25,763,5,36,4,---,---,
Estribor,13:49:51,---,---,---,---,---,---,
Estribor,13:50:13,762,9,---,---,---,---,
Estribor,13:50:35,762,8,---,---,---,---,
Estribor,13:50:57,763,0,---,---,---,---,
Estribor,13:51:20,763,2,36,2,---,---,
Estribor,13:51:43,763,2,36,6,---,---,
Estribor,13:52:10,764,0,---,---,---,---,
Estribor,13:52:32,762,3,---,---,---,---,
Estribor,13:52:55,763,6,---,---,---,---,
Estribor,13:53:16,763,0,---,---,---,---,
Estribor,13:53:36,763,6,35,9,---,---,
Estribor,13:53:59,763,2,35,5,---,---,
Estribor,13:54:25,---,---,---,---,---,---,
Estribor,13:54:50,---,---,---,---,---,---,
Estribor,13:55:11,763,0,35,1,---,---,
Estribor,13:55:35,763,2,35,2,---,---,
Estribor,13:55:59,763,5,34,6,---,---,
Estribor,13:56:22,763,3,34,0,---,---,
Estribor,13:56:45,764,8,32,8,---,---,
Estribor,13:57:07,763,0,34,5,---,---,
Estribor,13:57:29,762,9,34,4,---,---,
Estribor,13:57:51,763,2,34,2,---,---,
Estribor,13:58:16,763,7,35,7,---,---,
Estribor,13:58:44,762,9,---,---,---,---,
Estribor,13:59:08,---,---,---,---,---,---,
Estribor,13:59:29,762,6,---,---,---,---,
Estribor,13:59:52,762,7,35,7,---,---,
Estribor,14:00:19,---,---,---,---,---,---,
Estribor,14:00:41,762,1,36,6,---,---,
Estribor,14:01:07,---,---,---,---,---,---,
Estribor,14:01:28,762,9,35,5,---,---,
Estribor,14:01:53,762,4,---,---,---,---,
Estribor,14:02:16,763,0,---,---,---,---,
Estribor,14:02:39,762,0,---,---,---,---,
Estribor,14:03:01,763,5,---,---,---,---,
Estribor,14:03:25,---,---,---,---,---,---,
Estribor,14:03:50,---,---,---,---,---,---,
Estribor,14:04:14,761,9,35,9,---,---,
Estribor,14:04:36,762,5,36,1,---,---,
Estribor,14:04:59,762,2,35,1,---,---,
Estribor,14:05:24,762,9,---,---,---,---,
Estribor,14:05:49,763,5,---,---,---,---,
Estribor,14:06:14,---,---,---,---,---,---,
Estribor,14:06:35,761,2,---,---,---,---,
Estribor,14:07:01,---,---,---,---,---,---,
Estribor,14:07:26,762,5,37,3,---,---,
Estribor,14:07:50,763,2,---,---,---,---,
Estribor,14:08:12,765,4,36,1,---,---,
Estribor,14:08:34,763,4,35,5,---,---,
Estribor,14:08:56,762,4,35,5,---,---,
Estribor,14:09:19,763,9,---,---,---,---,
Estribor,14:09:44,---,---,---,---,---,---,
Estribor,14:10:05,763,0,34,7,---,---,
Estribor,14:10:28,763,3,35,7,---,---,
Estribor,14:10:53,764,4,36,0,---,---,
Estribor,14:11:15,---,---,---,---,---,---,
Estribor,14:11:41,762,8,---,---,---,---,
Estribor,14:12:05,763,1,35,9,---,---,
Estribor,14:12:29,763,0,---,---,---,---,
Estribor,14:12:54,---,---,---,---,---,---,
Estribor,14:13:16,763,1,---,---,---,---,
Estribor,14:13:39,763,2,---,---,---,---,
Estribor,14:14:01,763,2,---,---,---,---,
Estribor,14:14:22,763,2,35,5,---,---,
Estribor,14:14:45,768,2,---,---,---,---,
Estribor,14:15:06,764,4,35,0,---,---,
Estribor,14:15:34,---,---,---,---,---,---,
Estribor,14:15:56,762,8,36,6,---,---,
Estribor,14:16:23,---,---,---,---,---,---,
Estribor,14:16:46,763,5,34,9,---,---,
Estribor,14:17:11,763,2,---,---,---,---,
Estribor,14:17:35,763,5,---,---,---,---,
Estribor,14:17:56,763,2,34,9,---,---,
Estribor,14:18:22,764,1,---,---,---,---,
Estribor,14:18:44,763,4,34,1,---,---,
Estribor,14:19:10,763,1,---,---,---,---,
Estribor,14:19:34,762,7,---,---,---,---,
Estribor,14:19:57,764,3,34,6,---,---,
Estribor,14:20:19,762,8,33,9,---,---,
Estribor,14:20:43,764,4,33,9,---,---,
Estribor,14:21:06,763,2,34,2,---,---,
Estribor,14:21:31,763,1,35,1,---,---,
Estribor,14:21:59,---,---,---,---,---,---,
Estribor,14:22:20,763,5,34,1,---,---,
Estribor,14:22:44,763,1,---,---,---,---,
Estribor,14:23:06,762,8,34,3,---,---,
Estribor,14:23:32,---,---,---,---,---,---,
